;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
18;иностранных языков;1670;129;119;130;124;197;193;251;243;198;185;203;197;160;154;149;147;140;135;113;111
19;из них:                         английского языка;1425;124;116;120;114;179;175;233;225;176;165;182;178;118;113;111;109;96;93;86;85
20;немецкого языка;215;4;2;4;4;17;17;17;17;19;17;19;18;37;36;33;33;39;37;26;25
21;французского языка;28;1;1;4;4;1;1;1;1;3;3;2;1;5;5;5;5;5;5;1;1
22;китайского языка;;;;;;;;;;;;;;;;;;;;;
23;физической культуры;1017;84;44;93;30;98;36;94;37;105;58;118;58;137;69;125;58;101;51;62;21
24;труда (технологии);425;21;16;18;14;27;18;24;14;35;22;73;57;66;42;69;48;52;28;40;23
25;музыки и пения;262;22;19;12;12;13;12;17;15;24;22;24;24;40;39;52;50;41;36;17;15
26;изобразительного искусства, черчения;209;17;16;11;9;14;14;16;15;11;10;25;25;44;43;32;32;25;24;14;13
27;основ безопасности и защиты Родины;164;5;2;7;2;10;2;9;1;19;5;29;5;19;1;30;3;19;1;17;2
28;основ духовно-нравственной культуры народов России;16;;;2;2;1;1;2;2;;;;;1;1;4;4;4;4;2;2
29;прочих предметов;82;5;3;3;3;13;13;4;4;5;5;9;8;7;7;11;9;13;13;12;9
30;учителя-логопеды;220;11;11;10;10;20;20;29;29;30;30;40;40;31;31;22;22;20;20;7;7
31;учителя-дефектологи;94;4;4;10;10;11;10;14;14;17;17;6;6;9;9;8;8;6;6;9;9
32;из них:                      олигофренопедагог;23;1;1;2;2;5;5;3;3;5;5;;;;;5;5;2;2;;
33;тифлопедагог;2;;;;;;;1;1;;;1;1;;;;;;;;
34;сурдопедагог;16;1;1;;;;;1;1;;;;;1;1;1;1;3;3;9;9
35;социальные педагоги;245;12;11;8;7;13;13;26;26;27;26;39;38;32;29;35;34;28;28;25;25
36;педагоги дополнительного образования;290;33;27;29;23;18;11;31;21;26;19;25;18;28;21;28;18;30;26;42;22
37;педагоги-психологи;409;33;33;37;36;50;48;75;74;71;70;51;51;55;54;16;16;14;14;7;7
38;воспитатели;1177;80;80;44;44;96;94;131;128;186;181;156;147;188;180;139;136;90;75;67;57
39;мастера производственного обучения;8;;;;;;;;;1;1;1;;;;2;;2;;2;1
40;тьюторы;470;53;52;49;48;58;55;79;77;60;60;50;49;40;39;27;27;28;26;26;26
41;советники директора по воспитанию и взаимодействию                с детскими общественными объединениям;236;46;40;35;35;33;31;25;22;31;31;18;17;34;34;9;9;4;3;1;1
42;другие;310;22;19;12;11;30;24;37;32;37;32;43;36;36;31;33;30;26;19;34;31
43;учебно-вспомогательный персонал;1141;24;13;40;28;79;69;160;143;167;145;144;127;175;148;133;111;117;97;102;80
44;иной персонал;7956;57;37;123;102;361;298;682;558;832;706;1146;933;1365;990;1270;890;1196;692;924;517
45;из них:             ассистент (помощник);13;;;1;1;1;1;;;;;1;1;3;3;2;2;1;1;4;2
46;сурдопереводчик;;;;;;;;;;;;;;;;;;;;;
47;тифлосурдопереводчик;;;;;;;;;;;;;;;;;;;;;
48;Из общей численности педагогических работников (стр.06):             персонал, работающий в подразделениях (группах)             дошкольного образования;833;39;39;28;28;89;89;124;124;157;157;126;126;130;130;76;76;51;51;13;13
49;из них воспитатели;727;37;37;25;25;77;77;105;105;144;144;105;105;117;117;67;67;40;40;10;10
50;персонал, работающий в классах очно-заочного и заочного             обучения, учебно-консультационных пунктах;66;3;;3;3;6;5;6;2;5;3;8;6;9;5;2;2;12;7;12;7
51;из них учителя;62;3;;3;3;6;5;6;2;4;3;7;5;8;4;2;2;11;6;12;7
;;;;;;;;;;;;;;;;;;;;;;
;;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам
;;Должностное лицо, ответственное за предоставление первичных статистических данных (лицо, уполномоченное предоставлять первичные статистические данные от имени юридического лица или от имени гражданина, осуществляющего предпринемательскую деятельность без;Должностное лицо, ответственное за предоставление первичных статистических данных (лицо, уполномоченное предоставлять первичные статистические данные от имени юридического лица или от имени гражданина, осуществляющего предпринемательскую деятельность без;Должностное лицо, ответственное за предоставление первичных статистических данных (лицо, уполномоченное предоставлять первичные статистические данные от имени юридического лица или от имени гражданина, осуществляющего предпринемательскую деятельность без;;;;;;;;;;;;;;;;;;
;;Должностное лицо, ответственное за предоставление первичных статистических данных (лицо, уполномоченное предоставлять первичные статистические данные от имени юридического лица или от имени гражданина, осуществляющего предпринемательскую деятельность без;Должностное лицо, ответственное за предоставление первичных статистических данных (лицо, уполномоченное предоставлять первичные статистические данные от имени юридического лица или от имени гражданина, осуществляющего предпринемательскую деятельность без;Должностное лицо, ответственное за предоставление первичных статистических данных (лицо, уполномоченное предоставлять первичные статистические данные от имени юридического лица или от имени гражданина, осуществляющего предпринемательскую деятельность без;;;;;;;;;;;;;;;;;;
;;образования юридического лица);образования юридического лица);образования юридического лица);;;;;;;;;;;;;;;;;;
;;;;;(должность);(должность);(должность);;(Ф.И.О);(Ф.И.О);(Ф.И.О);(подпись);;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;(номер контактного телефона);(номер контактного телефона);;(e-mail);(e-mail);;(дата составления документа);(дата составления документа);;;;;;;;;;
