;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53
10;cлепых;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;Число классов для обучающихся с тяжелыми нарушениями речи, ед.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;В них обучающихся, чел.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13;Число классов для обучающихся с нарушением опорно-двигательного аппарата, ед.;9;;;;;;1;;1;;;2;;;;;1;;;1;1;;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;
14;В них обучающихся, чел.;77;;;;;;6;;12;;;18;;;;;6;;;12;8;;10;;;5;;;;;;;;;;;;;;;;;;;;77;2;75;;;
15;Число классов для обучающихся с задержкой психического развития, ед.;22;3;3;2;3;;;;;;;1;;;1;;;4;1;1;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;В них обучающихся, чел.;119;14;13;9;18;;;;;;;7;;;11;;;18;5;3;4;17;;;;;;;;;;;;;;;;;;;;;;;;119;;;;;
17;Число классов для обучающихся с расстройствами аутистического спектра, ед.;20;;;;;5;1;1;4;;;2;;;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18;В них обучающихся, чел.;45;;;;;8;7;6;9;;;5;;;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;45;;42;;;
19;Число классов для обучающихся со сложными дефектами, ед.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;В них обучающихся, чел.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21;Число классов для обучающихся с иными ограниченными возможностями здоровья (кроме классов для обучающихся с умственной отсталостью (интеллектуальными нарушениями), ед.;1;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;В них обучающихся, чел.;9;;;;;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9;;3;;;
23;Итого классов (сумма строк 01,03, 05, 08, 11, 13, 15, 17, 19, 21);95;3;3;2;3;6;3;3;10;;;11;;;8;6;4;4;1;3;4;3;5;;;5;;;1;;;1;;;;5;1;;;;;;;;;;;;;;
24;"В них обучающихся  (сумма строк 02, 04, 06, 07, 09, 10, 12, 14, 16, 18, 20, 22; сумма строк 25 - 27)";475;14;13;9;18;17;25;23;42;;;56;;;21;10;21;18;5;27;30;30;37;;;25;;;6;;;8;;;;17;3;;;;;;;;;475;4;283;;;
25;в том числе обучаются:       очно;475;14;13;9;18;17;25;23;42;;;56;;;21;10;21;18;5;27;30;30;37;;;25;;;6;;;8;;;;17;3;;;;;;;;;475;4;283;;;
26;очно-заочно;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27;заочно;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28;из них (из строки 24):       воспитанники (без приходящих учащихся);23;;;;;;;;4;;;2;;;4;;;;;;;;4;;;5;;;;;;1;;;;3;;;;;;;;;;23;;;;;
29;девочки;175;6;9;3;6;5;13;5;18;;;24;;;5;3;4;4;2;13;7;9;10;;;10;;;3;;;4;;;;10;2;;;;;;;;;162;;56;;;
30;лица с ограниченными возможностями здоровья;475;14;13;9;18;17;25;23;42;;;56;;;21;10;21;18;5;27;30;30;37;;;25;;;6;;;8;;;;17;3;;;;;;;;;;;;;;
31;из них (из строки 30):             инвалиды;4;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;1;1;;;;;;;;;;;;;;
32;дети-инвалиды;283;;;;;9;19;20;33;;;44;;;10;10;18;;;15;21;8;26;;;22;;;5;;;8;;;;13;2;;;;;;;;;;;;;;
33;инвалиды (кроме учтенных в строке 31);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;дети-инвалиды (кроме учтенных в строке 32);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;дети-сироты и дети, оставшиеся без попечения       родителей;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
36;из них воспитанники (без приходящих учащихся);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
37;обучающиеся иностранные граждане;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;
38;из них девочки;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;
39;обучающиеся лица без гражданства;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
