;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53
10;cлепых;5;;;;;;;;1;;;;;;;;;;;;;2;;;;1;;;;;;;;;;1;;;;;;;;;;5;;4;;;
11;Число классов для обучающихся с тяжелыми нарушениями речи, ед.;73;7;6;8;7;;2;3;2;;2;1;;2;1;;;4;4;7;2;5;2;;;;;;2;;;2;;;;3;1;;;;;;;;;;;;;;
12;В них обучающихся, чел.;932;89;87;108;97;;21;30;17;;24;10;;20;12;;;61;62;95;35;67;19;;;;;;17;;;22;;;;26;13;;;;;;;;;932;3;24;;11;
13;Число классов для обучающихся с нарушением опорно-двигательного аппарата, ед.;8;;;;;;1;;1;;;1;;;;;;1;;;;;1;;;1;;;1;;;1;;;;;;;;;;;;;;;;;;;
14;В них обучающихся, чел.;48;;;;;;7;;7;;;6;;;;;;1;;;;;7;;;4;;;8;;;8;;;;;;;;;;;;;;48;;43;;;
15;Число классов для обучающихся с задержкой психического развития, ед.;161;3;4;5;3;2;7;9;11;;1;13;;1;9;1;2;21;16;13;23;17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;В них обучающихся, чел.;1516;19;41;42;25;21;65;71;92;;1;120;;3;92;4;10;179;179;139;246;167;;;;;;;;;;;;;;;;;;;;;;;;1516;7;61;;10;4
17;Число классов для обучающихся с расстройствами аутистического спектра, ед.;4;;;;;;1;2;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18;В них обучающихся, чел.;8;;;;;;4;2;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;8;;7;;;6
19;Число классов для обучающихся со сложными дефектами, ед.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;В них обучающихся, чел.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21;Число классов для обучающихся с иными ограниченными возможностями здоровья (кроме классов для обучающихся с умственной отсталостью (интеллектуальными нарушениями), ед.;9;;;;;;1;2;;1;;;1;;;1;;1;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;В них обучающихся, чел.;70;;;;;;7;10;;8;;;11;;;11;;8;7;;;8;;;;;;;;;;;;;;;;;;;;;;;;70;;;;;
23;Итого классов (сумма строк 01,03, 05, 08, 11, 13, 15, 17, 19, 21);301;11;13;15;13;3;13;16;17;1;3;19;1;3;10;4;4;29;22;23;26;26;6;;;4;;;4;;;5;;;;6;4;;;;;;;;;;;;;;
24;"В них обучающихся  (сумма строк 02, 04, 06, 07, 09, 10, 12, 14, 16, 18, 20, 22; сумма строк 25 - 27)";2854;123;139;161;143;25;105;113;132;8;25;152;11;23;104;28;26;265;259;254;298;262;36;;;18;;;30;;;40;;;;39;35;;;;;;;;;2854;13;205;;21;10
25;в том числе обучаются:       очно;2854;123;139;161;143;25;105;113;132;8;25;152;11;23;104;28;26;265;259;254;298;262;36;;;18;;;30;;;40;;;;39;35;;;;;;;;;2854;13;205;;21;10
26;очно-заочно;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27;заочно;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28;из них (из строки 24):       воспитанники (без приходящих учащихся);349;23;12;15;16;;14;12;25;;;17;;;7;;3;40;42;28;25;43;8;;;1;;;7;;;5;;;;5;1;;;;;;;;;229;1;9;;;2
29;девочки;909;42;53;54;48;7;22;31;46;1;6;51;3;8;26;11;11;88;91;86;88;72;12;;;9;;;7;;;9;;;;12;15;;;;;;;;;410;;59;;;
30;лица с ограниченными возможностями здоровья;2854;123;139;161;143;25;105;113;132;8;25;152;11;23;104;28;26;265;259;254;298;262;36;;;18;;;30;;;40;;;;39;35;;;;;;;;;;;;;;
31;из них (из строки 30):             инвалиды;13;;;;;;2;;2;;;2;;;2;;;;;;1;;;;;;;;;;;;;;;1;3;;;;;;;;;;;;;;
32;дети-инвалиды;205;6;4;4;9;3;18;11;21;;;24;;;;3;7;8;10;9;2;10;12;;;12;;;7;;;10;;;;7;8;;;;;;;;;;;;;;
33;инвалиды (кроме учтенных в строке 31);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;дети-инвалиды (кроме учтенных в строке 32);21;4;6;5;;;;;;;;;;;;;;1;;2;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;дети-сироты и дети, оставшиеся без попечения       родителей;42;4;2;2;3;;;;2;;;1;;;;;1;8;2;5;3;9;;;;;;;;;;;;;;;;;;;;;;;;13;;;;;
36;из них воспитанники (без приходящих учащихся);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
37;обучающиеся иностранные граждане;21;;1;3;2;;;;;;;1;;;3;;;3;1;3;3;1;;;;;;;;;;;;;;;;;;;;;;;;13;;;;;
38;из них девочки;6;;1;2;1;;;;;;;;;;1;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;
39;обучающиеся лица без гражданства;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
