;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
16;географии;414;20;18;20;15;32;25;32;27;43;37;47;42;68;65;66;55;54;47;32;25
17;биологии;424;27;24;29;28;32;27;46;42;39;39;51;51;65;60;59;55;43;39;33;33
18;иностранных языков;1240;117;103;82;76;115;109;203;196;211;207;141;138;81;76;117;112;108;108;65;62
19;из них:                         английского языка;1036;112;98;77;72;100;94;175;168;175;171;126;123;63;58;86;82;75;75;47;44
20;немецкого языка;185;4;4;4;3;15;15;28;28;35;35;14;14;18;18;24;23;28;28;15;15
21;французского языка;18;1;1;;;;;;;1;1;1;1;;;7;7;5;5;3;3
22;китайского языка;1;;;1;1;;;;;;;;;;;;;;;;
23;физической культуры;918;123;67;91;39;115;57;110;47;95;40;90;45;89;51;92;41;82;32;31;9
24;труда (технологии);514;18;12;19;10;21;16;53;45;52;39;79;59;89;72;84;62;63;30;36;22
25;музыки и пения;219;18;15;16;14;11;9;14;13;13;12;32;30;47;47;33;32;22;22;13;13
26;изобразительного искусства, черчения;150;19;19;8;7;9;9;11;11;14;13;16;16;30;30;20;18;17;15;6;6
27;основ безопасности и защиты Родины;94;9;6;11;5;6;3;5;;7;1;14;2;12;1;10;3;16;6;4;
28;основ духовно-нравственной культуры народов России;6;1;1;1;1;;;;;1;1;;;;;2;2;;;1;1
29;прочих предметов;381;11;9;12;10;29;27;39;39;51;50;47;46;51;51;59;57;42;39;40;40
30;учителя-логопеды;203;11;11;6;6;19;19;40;40;35;35;39;39;24;24;14;14;12;12;3;3
31;учителя-дефектологи;97;6;6;9;9;8;8;12;12;16;16;12;12;20;18;7;7;2;2;5;5
32;из них:                      олигофренопедагог;39;2;2;4;4;4;4;4;4;6;6;5;5;10;8;3;3;1;1;;
33;тифлопедагог;;;;;;;;;;;;;;;;;;;;;
34;сурдопедагог;18;;;3;3;2;2;1;1;3;3;;;4;4;;;1;1;4;4
35;социальные педагоги;322;20;20;28;26;34;33;44;41;43;43;48;45;40;38;26;26;22;21;17;16
36;педагоги дополнительного образования;602;111;78;60;39;63;40;62;50;58;40;53;36;62;40;36;19;47;33;50;29
37;педагоги-психологи;325;35;32;35;35;47;47;60;56;38;37;35;34;42;42;17;17;10;9;6;6
38;воспитатели;898;44;44;38;38;75;74;118;115;133;131;151;149;124;122;110;109;67;62;38;31
39;мастера производственного обучения;14;;;1;1;;;2;;;;4;;1;;1;1;3;;2;
40;тьюторы;117;8;6;9;8;10;9;23;21;13;12;12;12;8;8;11;9;8;8;15;15
41;советники директора по воспитанию и взаимодействию                с детскими общественными объединениям;264;40;38;36;35;36;35;54;50;39;38;18;18;23;23;12;12;4;4;2;2
42;другие;462;58;54;42;36;39;36;54;49;72;62;51;46;40;35;43;39;40;32;23;20
43;учебно-вспомогательный персонал;1547;26;22;41;38;105;101;198;186;260;243;238;218;193;180;231;214;155;141;100;89
44;иной персонал;9529;98;57;173;128;451;346;916;722;1234;999;1482;1160;1520;1111;1502;986;1265;627;888;436
45;из них:             ассистент (помощник);57;4;3;;;2;2;5;5;11;10;7;7;12;12;7;7;5;4;4;4
46;сурдопереводчик;1;;;;;;;;;;;;;;;;;;;1;1
47;тифлосурдопереводчик;;;;;;;;;;;;;;;;;;;;;
48;Из общей численности педагогических работников (стр.06):             персонал, работающий в подразделениях (группах)             дошкольного образования;759;36;36;32;32;77;77;105;105;118;117;131;131;107;107;90;90;42;41;21;21
49;из них воспитатели;642;30;30;29;29;68;68;87;87;98;98;106;106;93;93;79;79;35;35;17;17
50;персонал, работающий в классах очно-заочного и заочного             обучения, учебно-консультационных пунктах;261;8;6;14;14;15;14;16;13;22;21;24;22;33;29;53;51;43;41;33;30
51;из них учителя;244;8;6;14;14;12;11;16;13;17;16;22;20;32;29;53;51;38;36;32;29
;;;;;;;;;;;;;;;;;;;;;;
;;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам
;;Должностное лицо, ответственное за предоставление первичных статистических данных (лицо, уполномоченное предоставлять первичные статистические данные от имени юридического лица или от имени гражданина, осуществляющего предпринемательскую деятельность без;Должностное лицо, ответственное за предоставление первичных статистических данных (лицо, уполномоченное предоставлять первичные статистические данные от имени юридического лица или от имени гражданина, осуществляющего предпринемательскую деятельность без;Должностное лицо, ответственное за предоставление первичных статистических данных (лицо, уполномоченное предоставлять первичные статистические данные от имени юридического лица или от имени гражданина, осуществляющего предпринемательскую деятельность без;;;;;;;;;;;;;;;;;;
;;Должностное лицо, ответственное за предоставление первичных статистических данных (лицо, уполномоченное предоставлять первичные статистические данные от имени юридического лица или от имени гражданина, осуществляющего предпринемательскую деятельность без;Должностное лицо, ответственное за предоставление первичных статистических данных (лицо, уполномоченное предоставлять первичные статистические данные от имени юридического лица или от имени гражданина, осуществляющего предпринемательскую деятельность без;Должностное лицо, ответственное за предоставление первичных статистических данных (лицо, уполномоченное предоставлять первичные статистические данные от имени юридического лица или от имени гражданина, осуществляющего предпринемательскую деятельность без;;;;;;;;;;;;;;;;;;
;;образования юридического лица);образования юридического лица);образования юридического лица);;;;;;;;;;;;;;;;;;
;;;;;(должность);(должность);(должность);;(Ф.И.О);(Ф.И.О);(Ф.И.О);(подпись);;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;(номер контактного телефона);(номер контактного телефона);;(e-mail);(e-mail);;(дата составления документа);(дата составления документа);;;;;;;;;;
