;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53
10;cлепых;26;;;;;5;;3;2;;;2;;;1;2;;;1;1;1;1;;;;3;;;;;;1;;;;;;3;;;;;;;;26;1;25;;;8
11;Число классов для обучающихся с тяжелыми нарушениями речи, ед.;27;;;4;5;;3;5;;;;;;;1;;;;;;;;1;;;2;;;2;;;2;;;;1;1;;;;;;;;;;;;;;
12;В них обучающихся, чел.;334;;;56;54;;42;59;;;;;;;9;;;;;;;;16;;;20;;;22;;;23;;;;16;17;;;;;;;;;334;;96;;;2
13;Число классов для обучающихся с нарушением опорно-двигательного аппарата, ед.;12;;;;;;1;1;2;;;2;;;2;;;;;;;;1;;;1;;;;;;;;;;1;1;;;;;;;;;;;;;;
14;В них обучающихся, чел.;86;;;;;;10;11;14;;;18;;;15;;;;;;;;6;;;6;;;;;;;;;;3;3;;;;;;;;;86;2;79;;;8
15;Число классов для обучающихся с задержкой психического развития, ед.;64;;;;;2;11;9;9;;;10;;;9;;1;5;3;4;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;В них обучающихся, чел.;620;;;;;13;81;83;97;;;99;;;95;;7;47;42;42;;14;;;;;;;;;;;;;;;;;;;;;;;;620;;187;;;4
17;Число классов для обучающихся с расстройствами аутистического спектра, ед.;3;;;;;;;;1;;;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18;В них обучающихся, чел.;15;;;;;;;;6;;;4;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15;;14;;;
19;Число классов для обучающихся со сложными дефектами, ед.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;В них обучающихся, чел.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21;Число классов для обучающихся с иными ограниченными возможностями здоровья (кроме классов для обучающихся с умственной отсталостью (интеллектуальными нарушениями), ед.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;В них обучающихся, чел.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23;Итого классов (сумма строк 01,03, 05, 08, 11, 13, 15, 17, 19, 21);176;;;4;5;3;19;18;19;;;20;;;15;4;5;7;5;5;3;3;6;;;8;;;6;;;6;;;;6;5;2;2;;;;;;;;;;;;
24;"В них обучающихся  (сумма строк 02, 04, 06, 07, 09, 10, 12, 14, 16, 18, 20, 22; сумма строк 25 - 27)";1423;;;56;54;23;148;164;157;;;156;;;127;28;33;52;46;48;16;29;48;;;47;;;45;;;51;;;;33;36;16;10;;;;;;;1423;22;704;;;81
25;в том числе обучаются:       очно;1423;;;56;54;23;148;164;157;;;156;;;127;28;33;52;46;48;16;29;48;;;47;;;45;;;51;;;;33;36;16;10;;;;;;;1423;22;704;;;81
26;очно-заочно;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27;заочно;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28;из них (из строки 24):       воспитанники (без приходящих учащихся);214;;;11;14;5;10;11;16;;;15;;;9;13;18;1;1;3;5;4;13;;;13;;;14;;;19;;;;7;5;5;2;;;;;;;214;10;116;;;19
29;девочки;409;;;13;13;10;36;47;43;;;42;;;33;15;17;11;9;7;9;11;17;;;12;;;14;;;14;;;;10;13;7;6;;;;;;;409;8;221;;;21
30;лица с ограниченными возможностями здоровья;1423;;;56;54;23;148;164;157;;;156;;;127;28;33;52;46;48;16;29;48;;;47;;;45;;;51;;;;33;36;16;10;;;;;;;;;;;;81
31;из них (из строки 30):             инвалиды;22;;;;;;;;;;;;;;1;;1;;;;4;;1;;;;;;1;;;1;;;;3;1;2;7;;;;;;;;;;;;3
32;дети-инвалиды;704;;;15;11;12;57;65;96;;;81;;;47;25;22;18;20;12;12;15;30;;;32;;;32;;;34;;;;24;28;14;2;;;;;;;;;;;;75
33;инвалиды (кроме учтенных в строке 31);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;дети-инвалиды (кроме учтенных в строке 32);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;дети-сироты и дети, оставшиеся без попечения       родителей;36;;;1;1;1;2;3;5;;;2;;;5;1;2;1;1;1;1;1;2;;;;;;1;;;4;;;;1;;;;;;;;;;36;1;22;;;4
36;из них воспитанники (без приходящих учащихся);19;;;1;1;1;;1;2;;;2;;;1;1;;1;;;1;1;2;;;;;;1;;;2;;;;1;;;;;;;;;;19;1;10;;;2
37;обучающиеся иностранные граждане;2;;;;;;;;1;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1;1;;;
38;из них девочки;1;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;
39;обучающиеся лица без гражданства;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
