;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
22;китайского языка;;;;;;;;;;;;;;;;;;;;;
23;физической культуры;587;56;43;55;37;52;27;71;40;55;34;63;40;69;38;80;44;49;17;37;7
24;труда (технологии);394;4;4;10;8;8;5;30;19;46;33;49;40;71;53;70;50;73;41;33;14
25;музыки и пения;156;15;13;10;10;3;3;7;7;8;8;23;23;28;28;26;25;22;21;14;13
26;изобразительного искусства, черчения;113;9;9;2;2;8;8;9;9;9;9;16;16;23;23;18;16;10;10;9;9
27;основ безопасности и защиты Родины;65;5;3;6;2;5;2;4;3;1;1;10;2;8;2;15;2;9;2;2;
28;основ духовно-нравственной культуры народов России;4;1;1;;;;;;;;;;;1;1;2;2;;;;
29;прочих предметов;131;;;3;3;5;5;18;18;21;20;22;21;18;17;19;19;17;17;8;8
30;учителя-логопеды;124;12;12;14;14;5;5;9;9;11;11;24;24;24;24;8;8;8;8;9;9
31;учителя-дефектологи;22;;;4;4;1;1;3;3;1;1;;;5;5;4;4;4;4;;
32;из них:                      олигофренопедагог;7;;;;;;;;;;;;;4;4;1;1;2;2;;
33;тифлопедагог;1;;;;;1;1;;;;;;;;;;;;;;
34;сурдопедагог;4;;;;;;;1;1;1;1;;;;;2;2;;;;
35;социальные педагоги;140;6;6;4;4;12;12;19;19;20;19;17;16;15;14;16;16;12;12;19;18
36;педагоги дополнительного образования;62;5;4;4;4;4;3;4;3;7;3;5;4;7;6;6;5;7;4;13;11
37;педагоги-психологи;195;9;7;18;15;18;18;39;39;26;25;26;25;36;34;12;12;7;7;4;4
38;воспитатели;582;17;16;17;15;30;29;38;38;36;34;80;80;127;127;129;126;65;64;43;42
39;мастера производственного обучения;2;;;;;;;;;;;;;1;;1;;;;;
40;тьюторы;41;5;5;3;3;1;1;3;3;5;5;9;9;4;4;5;5;1;1;5;5
41;советники директора по воспитанию и взаимодействию                с детскими общественными объединениям;68;9;7;8;6;15;13;8;6;7;7;8;8;8;7;4;4;1;1;;
42;другие;305;21;17;18;16;25;22;23;20;33;28;33;31;49;42;41;34;33;25;29;23
43;учебно-вспомогательный персонал;741;13;9;22;16;39;33;98;92;112;105;102;97;111;105;110;104;87;77;47;44
44;иной персонал;5238;64;44;81;59;164;127;350;290;523;449;626;526;696;532;915;667;893;575;926;597
45;из них:             ассистент (помощник);2;;;;;;;1;1;;;;;1;1;;;;;;
46;сурдопереводчик;;;;;;;;;;;;;;;;;;;;;
47;тифлосурдопереводчик;;;;;;;;;;;;;;;;;;;;;
48;Из общей численности педагогических работников (стр.06):             персонал, работающий в подразделениях (группах)             дошкольного образования;317;4;4;10;10;20;20;29;29;23;23;36;36;66;66;67;67;36;36;26;24
49;из них воспитатели;296;4;4;9;9;20;20;27;27;21;21;35;35;65;65;62;62;31;31;22;21
50;персонал, работающий в классах очно-заочного и заочного             обучения, учебно-консультационных пунктах;24;2;2;;;;;1;1;2;2;4;4;2;2;6;6;2;2;5;5
51;из них учителя;22;1;1;;;;;1;1;2;2;4;4;2;2;6;6;2;2;4;4
;;;;;;;;;;;;;;;;;;;;;;
;;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам
;;Должностное лицо, ответственное за предоставление первичных статистических данных (лицо, уполномоченное предоставлять первичные статистические данные от имени юридического лица или от имени гражданина, осуществляющего предпринемательскую деятельность без;Должностное лицо, ответственное за предоставление первичных статистических данных (лицо, уполномоченное предоставлять первичные статистические данные от имени юридического лица или от имени гражданина, осуществляющего предпринемательскую деятельность без;Должностное лицо, ответственное за предоставление первичных статистических данных (лицо, уполномоченное предоставлять первичные статистические данные от имени юридического лица или от имени гражданина, осуществляющего предпринемательскую деятельность без;;;;;;;;;;;;;;;;;;
;;Должностное лицо, ответственное за предоставление первичных статистических данных (лицо, уполномоченное предоставлять первичные статистические данные от имени юридического лица или от имени гражданина, осуществляющего предпринемательскую деятельность без;Должностное лицо, ответственное за предоставление первичных статистических данных (лицо, уполномоченное предоставлять первичные статистические данные от имени юридического лица или от имени гражданина, осуществляющего предпринемательскую деятельность без;Должностное лицо, ответственное за предоставление первичных статистических данных (лицо, уполномоченное предоставлять первичные статистические данные от имени юридического лица или от имени гражданина, осуществляющего предпринемательскую деятельность без;;;;;;;;;;;;;;;;;;
;;образования юридического лица);образования юридического лица);образования юридического лица);;;;;;;;;;;;;;;;;;
;;;;;(должность);(должность);(должность);;(Ф.И.О);(Ф.И.О);(Ф.И.О);(подпись);;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;(номер контактного телефона);(номер контактного телефона);;(e-mail);(e-mail);;(дата составления документа);(дата составления документа);;;;;;;;;;
