;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53
10;cлепых;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;Число классов для обучающихся с тяжелыми нарушениями речи, ед.;14;;;;;;1;1;;;;1;;;2;;;;;;;;2;;;2;;;1;;;1;;;;1;2;;;;;;;;;;;;;;
12;В них обучающихся, чел.;134;;;;;;12;12;;;;10;;;16;;;;;;;;16;;;18;;;10;;;12;;;;11;17;;;;;;;;;134;;8;;;
13;Число классов для обучающихся с нарушением опорно-двигательного аппарата, ед.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;В них обучающихся, чел.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;Число классов для обучающихся с задержкой психического развития, ед.;154;1;2;3;4;2;6;9;15;1;;11;2;;16;1;;15;18;15;16;17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;В них обучающихся, чел.;1744;6;21;32;39;23;47;86;153;10;;133;23;;187;14;;179;207;199;180;205;;;;;;;;;;;;;;;;;;;;;;;;1744;;110;;;1
17;Число классов для обучающихся с расстройствами аутистического спектра, ед.;1;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18;В них обучающихся, чел.;3;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;3;;;
19;Число классов для обучающихся со сложными дефектами, ед.;2;;;;;;;1;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;В них обучающихся, чел.;13;;;;;;;7;;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13;;3;;;
21;Число классов для обучающихся с иными ограниченными возможностями здоровья (кроме классов для обучающихся с умственной отсталостью (интеллектуальными нарушениями), ед.;7;;;1;1;;1;;;;;;;;;;;1;;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;В них обучающихся, чел.;79;;;13;15;;9;;;;;;;;;;;8;;11;11;12;;;;;;;;;;;;;;;;;;;;;;;;79;;;;;
23;Итого классов (сумма строк 01,03, 05, 08, 11, 13, 15, 17, 19, 21);222;2;2;4;6;2;10;14;21;1;;17;2;;18;3;;19;19;17;17;21;2;4;;2;;;3;;;5;;;3;2;2;1;2;;;1;;;;;;;;;
24;"В них обучающихся  (сумма строк 02, 04, 06, 07, 09, 10, 12, 14, 16, 18, 20, 22; сумма строк 25 - 27)";2298;15;21;45;64;23;78;133;211;10;;189;23;;203;26;;211;214;214;191;243;16;23;;18;;;20;;;37;;;17;17;17;6;10;;;3;;;;2298;40;276;;;1
25;в том числе обучаются:       очно;2298;15;21;45;64;23;78;133;211;10;;189;23;;203;26;;211;214;214;191;243;16;23;;18;;;20;;;37;;;17;17;17;6;10;;;3;;;;2298;40;276;;;1
26;очно-заочно;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27;заочно;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28;из них (из строки 24):       воспитанники (без приходящих учащихся);237;;;;;;10;21;10;;;18;;;16;7;;14;11;9;11;15;7;12;;12;;;13;;;17;;;9;11;3;6;5;;;;;;;237;1;34;;;
29;девочки;760;5;8;15;22;9;19;40;89;4;;67;5;;54;7;;64;74;64;59;99;5;10;;4;;;3;;;8;;;7;4;3;6;6;;;;;;;646;27;55;;;
30;лица с ограниченными возможностями здоровья;2298;15;21;45;64;23;78;133;211;10;;189;23;;203;26;;211;214;214;191;243;16;23;;18;;;20;;;37;;;17;17;17;6;10;;;3;;;;;;;;;
31;из них (из строки 30):             инвалиды;40;;;;;;;2;37;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;
32;дети-инвалиды;276;3;1;1;9;4;17;26;31;1;;25;1;;9;12;;14;16;9;11;9;;22;;2;;;1;;;15;;;14;5;;5;10;;;3;;;;;;;;;
33;инвалиды (кроме учтенных в строке 31);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;дети-инвалиды (кроме учтенных в строке 32);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;дети-сироты и дети, оставшиеся без попечения       родителей;73;;1;;;1;2;6;2;2;;7;;;5;;;6;8;11;10;9;3;;;;;;;;;;;;;;;;;;;;;;;69;;4;;;
36;из них воспитанники (без приходящих учащихся);41;;;;;;2;2;;;;2;;;4;;;6;2;8;8;7;;;;;;;;;;;;;;;;;;;;;;;;40;;4;;;
37;обучающиеся иностранные граждане;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
38;из них девочки;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
39;обучающиеся лица без гражданства;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
