;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53
17;Число классов для обучающихся с расстройствами аутистического спектра, ед.;7;;;;;;;1;;;;2;;;2;;;;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18;В них обучающихся, чел.;10;;;;;;;4;;;;2;;;2;;;;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;10;;5;;;3
19;Число классов для обучающихся со сложными дефектами, ед.;3;;;;;;;;;;;;;;;;;;1;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;В них обучающихся, чел.;18;;;;;;;;;;;;;;;;;;5;;5;8;;;;;;;;;;;;;;;;;;;;;;;;18;;14;;;
21;Число классов для обучающихся с иными ограниченными возможностями здоровья (кроме классов для обучающихся с умственной отсталостью (интеллектуальными нарушениями), ед.;4;1;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;В них обучающихся, чел.;47;9;12;26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;47;;1;;;
23;Итого классов (сумма строк 01,03, 05, 08, 11, 13, 15, 17, 19, 21);496;14;22;23;27;6;25;28;24;5;4;29;3;3;25;5;5;46;40;43;45;36;3;1;;3;2;;3;2;;5;4;1;1;4;5;2;2;;;;;;;;;;;;
24;"В них обучающихся  (сумма строк 02, 04, 06, 07, 09, 10, 12, 14, 16, 18, 20, 22; сумма строк 25 - 27)";5012;168;261;280;309;56;218;246;218;54;37;238;25;45;249;50;45;482;412;482;472;370;29;5;;20;14;;26;16;;46;28;6;8;42;38;9;8;;;;;;;4906;8;359;;44;96
25;в том числе обучаются:       очно;4981;167;261;278;306;56;218;246;218;54;37;238;25;45;249;50;45;482;409;482;472;370;29;5;;20;14;;26;16;;46;19;6;8;29;38;9;8;;;;;;;4875;8;356;;44;96
26;очно-заочно;31;1;;2;3;;;;;;;;;;;;;;3;;;;;;;;;;;;;;9;;;13;;;;;;;;;;31;;3;;;
27;заочно;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28;из них (из строки 24):       воспитанники (без приходящих учащихся);676;;23;29;20;10;56;47;57;;;73;;;49;12;12;23;41;41;28;31;23;;;12;;;17;5;;27;;;;12;21;3;4;;;;;;;454;;57;;;
29;девочки;1655;48;83;104;98;19;76;70;65;19;15;84;12;19;63;16;17;167;136;148;147;140;8;2;;8;4;;11;10;;14;9;4;4;13;15;2;5;;;;;;;963;;51;;;17
30;лица с ограниченными возможностями здоровья;4906;168;261;280;309;56;209;246;218;47;37;238;19;45;249;35;33;482;412;482;472;370;29;;;20;;;26;10;;46;9;6;8;34;33;9;8;;;;;;;;;;;;54
31;из них (из строки 30):             инвалиды;8;;;;;;1;3;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;1;;2;;;;;;;;;;;;
32;дети-инвалиды;359;8;10;11;15;9;21;30;19;1;;26;3;;23;4;10;35;31;14;22;15;5;;;11;;;9;6;;12;;;;2;6;1;;;;;;;;;;;;;43
33;инвалиды (кроме учтенных в строке 31);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;дети-инвалиды (кроме учтенных в строке 32);44;;;;;;5;;;4;;;3;;;11;3;;;;;;;1;;;4;;;1;;;10;;;1;1;;;;;;;;;;;;;;
35;дети-сироты и дети, оставшиеся без попечения       родителей;124;2;2;4;4;;5;6;1;;;14;;;10;5;4;9;10;13;11;6;1;;;2;;;1;1;;3;;5;1;1;2;1;;;;;;;;53;;5;;;1
36;из них воспитанники (без приходящих учащихся);16;;;;;;;;;;;;;;;3;2;;3;1;;1;1;;;1;;;1;1;;2;;;;;;;;;;;;;;;;;;;
37;обучающиеся иностранные граждане;82;3;7;10;7;;3;;3;;;3;;1;1;;;8;9;15;8;2;;;;;;;;;;;;;;2;;;;;;;;;;21;;;;;
38;из них девочки;27;;3;4;4;;;;;;;2;;;;;;3;6;3;2;;;;;;;;;;;;;;;;;;;;;;;;;8;;;;;
39;обучающиеся лица без гражданства;12;1;2;4;1;;;;;;;1;;;;;;2;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
