;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24
10;в том числе:       получили аттестат о среднем общем образовании;3522;15;2;10;4;8;3446;61;15;4;4;2;;;;3526;15;;;;;
11;получили на ГИА неудовлетворительные результаты;42;;;;;;40;;2;;;;;;;42;;;;;;
12;не участвовали в ГИА;7;;;;;;3;3;1;;;;;;;7;;;;;;
13;Из строки 10 получили аттестат о среднем общем образовании:    с отличием и медаль «За особые успехи в учении»;638;4;;1;;1;638;;;1;1;1;;;;639;3;;;;;
14;в IV квартале прошлого года;231;;;;;;231;;;;;;;;;231;;;;;;
15;после 1 сентября текущего года;6;;;;;;6;;;;;;;;;6;;;;;;
16;Из общей численности участвовавших в ГИА (из суммы строк 10 и 11)    участвовали в едином государственном экзамене (ЕГЭ)*;3502;13;1;9;3;8;3480;5;17;3;3;1;;;;3505;15;;;;;
17;участвовали в ЕГЭ по русскому языку (из строки 16);3384;12;;9;2;7;3362;5;17;3;3;1;;;;3387;13;;;;;
18;из них сдали ЕГЭ;3210;11;;8;2;7;3197;5;8;3;3;1;;;;3213;12;;;;;
19;участвовали в ЕГЭ по математике (из строки 16);3362;12;;9;2;7;3341;5;16;3;3;1;;;;3365;13;;;;;
20;из них сдали ЕГЭ;3012;12;;9;2;6;2999;5;8;3;3;1;;;;3015;7;;;;;
21;участвовали в ГИА в иной (кроме ЕГЭ) форме*;62;2;1;1;1;;6;56;;1;1;1;;;;63;;;;;;
22;Выпущено лиц, не получивших основного общего и среднего общего образования, со свидетельством об обучении;111;14;;2;1;1;110;1;;17;17;;8;;;128;;;;;;
23;"Справочно. Код по ОКЕИ: человек – 792  Из численности обучавшихся во всех классах, получивших аттестат о сред-нем общем образовании с отличием и медаль «За особые успехи в учении» (из строки 13 графы 18):    получили аттестат красного цвета и медаль ""За особые успехи    в учении"" I степени";379;;;;;;;;;;;;;;;;;;;;;
24;"получили аттестат сине-голубого цвета и медаль ""За особые успехи    в учении"" II степени";260;;;;;;;;;;;;;;;;;;;;;
25;"Из численности обучавшихся экстернов, получивших аттестат о среднем общем образовании с отличием и медаль «За особые успехи в учении» (из строки 13 графы 19):    получили аттестат красного цвета и медаль ""За особые успехи    в учении"" I степени";3;;;;;;;;;;;;;;;;;;;;;
26;"получили аттестат сине-голубого цвета и медаль ""За особые успехи    в учении"" II степени";;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;;;;;;;;;;;;;;;;;
