;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24
10;в том числе:       получили аттестат о среднем общем образовании;629725;3940;432;1802;415;2150;629314;296;115;1226;1146;379;269;2;4;630951;776;5;2;1;1;3
11;получили на ГИА неудовлетворительные результаты;5019;80;12;34;10;33;4971;13;35;9;9;3;4;;;5028;55;;;;;
12;не участвовали в ГИА;311;10;1;6;2;4;295;3;13;11;11;;10;;;322;6;;;;;
13;Из строки 10 получили аттестат о среднем общем образовании:    с отличием и медаль «За особые успехи в учении»;59043;229;19;96;29;153;59033;5;5;34;32;11;5;;;59077;40;;;;;
14;в IV квартале прошлого года;15871;70;2;44;7;20;15747;102;22;27;14;2;11;;;15898;59;1;;;;1
15;после 1 сентября текущего года;2677;18;1;7;3;14;2670;2;5;9;8;4;4;;;2686;12;;;;;
16;Из общей численности участвовавших в ГИА (из суммы строк 10 и 11)    участвовали в едином государственном экзамене (ЕГЭ)*;632397;3357;332;1478;360;1983;631951;300;146;869;791;204;121;1;2;633266;824;4;1;1;;3
17;участвовали в ЕГЭ по русскому языку (из строки 16);631186;2989;295;1306;345;1849;630743;300;143;821;755;163;104;1;2;632007;715;4;1;1;;3
18;из них сдали ЕГЭ;622596;2900;284;1250;339;1791;622176;295;125;789;736;155;95;1;2;623385;689;4;1;1;;3
19;участвовали в ЕГЭ по математике (из строки 16);630855;2971;293;1283;344;1836;630410;299;146;789;719;143;90;1;2;631644;749;4;1;1;;3
20;из них сдали ЕГЭ;618398;2798;283;1209;329;1697;618004;281;113;745;695;139;75;1;2;619143;672;4;1;1;;3
21;участвовали в ГИА в иной (кроме ЕГЭ) форме*;2347;663;112;358;65;200;2334;9;4;366;364;178;152;1;2;2713;7;1;1;;1;
22;Выпущено лиц, не получивших основного общего и среднего общего образования, со свидетельством об обучении;8764;4164;116;1160;7;56;8649;72;43;15782;15554;764;4809;18;38;24546;179;43;;11;;
;;;;;;;;;;;;;;;;;;;;;;;
;;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;;;;;;;;;;;;;;;;;
