;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53
10;cлепых;9;;;;;3;;;1;;;;;;;1;;1;;;;;;;;;;;;;;;;;;;;;3;;;;;;;9;;9;;;1
11;Число классов для обучающихся с тяжелыми нарушениями речи, ед.;17;;1;1;1;;1;1;2;;;1;;;1;;;1;1;2;1;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;В них обучающихся, чел.;165;;2;1;1;;15;15;26;;;13;;;16;;;16;10;18;14;18;;;;;;;;;;;;;;;;;;;;;;;;165;;20;;;
13;Число классов для обучающихся с нарушением опорно-двигательного аппарата, ед.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;В них обучающихся, чел.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;Число классов для обучающихся с задержкой психического развития, ед.;29;1;3;4;1;;1;2;1;1;;1;;;3;;1;1;3;4;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;В них обучающихся, чел.;127;1;7;5;5;;14;2;1;10;;1;;;21;;1;1;19;25;14;;;;;;;;;;;;;;;;;;;;;;;;;127;1;7;;;3
17;Число классов для обучающихся с расстройствами аутистического спектра, ед.;7;1;;;;;1;;;;;;;;1;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18;В них обучающихся, чел.;13;4;;;;;3;;;;;;;;1;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;13;;9;;;
19;Число классов для обучающихся со сложными дефектами, ед.;4;;;;;;;;;;;;;;1;;;2;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;В них обучающихся, чел.;34;;;;;;;;;;;;;;10;;;14;;10;;;;;;;;;;;;;;;;;;;;;;;;;;34;;29;;;
21;Число классов для обучающихся с иными ограниченными возможностями здоровья (кроме классов для обучающихся с умственной отсталостью (интеллектуальными нарушениями), ед.;2;;;1;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;В них обучающихся, чел.;2;;;1;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;2;;2;;;
23;Итого классов (сумма строк 01,03, 05, 08, 11, 13, 15, 17, 19, 21);85;2;4;6;2;3;3;3;5;1;;3;;;6;2;3;5;9;9;5;4;1;;;1;;;;;;;2;;;1;3;1;1;;;;;;;;;;;;
24;"В них обучающихся  (сумма строк 02, 04, 06, 07, 09, 10, 12, 14, 16, 18, 20, 22; сумма строк 25 - 27)";523;5;9;7;6;21;32;17;41;10;;28;;;48;18;11;42;40;68;42;19;9;;;8;;;;;;;13;;;4;16;4;5;;;;;;;523;1;202;;;21
25;в том числе обучаются:       очно;523;5;9;7;6;21;32;17;41;10;;28;;;48;18;11;42;40;68;42;19;9;;;8;;;;;;;13;;;4;16;4;5;;;;;;;523;1;202;;;21
26;очно-заочно;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27;заочно;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28;из них (из строки 24):       воспитанники (без приходящих учащихся);40;1;1;1;5;3;;1;3;;;1;;;3;1;1;;2;1;;;3;;;4;;;;;;;4;;;;5;;;;;;;;;16;;2;;;2
29;девочки;197;2;2;3;3;10;12;6;13;5;;10;;;16;9;6;13;10;29;18;3;3;;;5;;;;;;;7;;;2;7;2;1;;;;;;;30;;4;;;11
30;лица с ограниченными возможностями здоровья;523;5;9;7;6;21;32;17;41;10;;28;;;48;18;11;42;40;68;42;19;9;;;8;;;;;;;13;;;4;16;4;5;;;;;;;;;;;;18
31;из них (из строки 30):             инвалиды;1;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;дети-инвалиды;202;1;1;1;1;14;9;1;17;1;;10;;;9;14;9;21;10;17;8;3;8;;;8;;;;;;;13;;;2;16;3;5;;;;;;;;;;;;10
33;инвалиды (кроме учтенных в строке 31);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;дети-инвалиды (кроме учтенных в строке 32);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;дети-сироты и дети, оставшиеся без попечения       родителей;1;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
36;из них воспитанники (без приходящих учащихся);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
37;обучающиеся иностранные граждане;3;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
38;из них девочки;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
39;обучающиеся лица без гражданства;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
