;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53
10;cлепых;10;;;;;;;1;;;;;;;4;;;;;;;;1;;;;;;1;;;1;;;;;2;;;;;;;;;10;;;;;3
11;Число классов для обучающихся с тяжелыми нарушениями речи, ед.;13;;;;;;1;1;2;;;1;;;1;;;1;1;2;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;В них обучающихся, чел.;139;;;;;;13;15;17;;;12;;;12;;;13;12;20;17;8;;;;;;;;;;;;;;;;;;;;;;;;139;;13;;;
13;Число классов для обучающихся с нарушением опорно-двигательного аппарата, ед.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;В них обучающихся, чел.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;Число классов для обучающихся с задержкой психического развития, ед.;43;;1;1;2;;5;1;3;;;2;;;2;;;7;7;4;3;4;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;
16;В них обучающихся, чел.;490;;13;13;26;;47;12;38;;;25;;;25;;;73;85;42;41;49;;;;;;;;;;;;;1;;;;;;;;;;;489;;34;;;5
17;Число классов для обучающихся с расстройствами аутистического спектра, ед.;11;1;;;;2;2;3;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18;В них обучающихся, чел.;73;7;;;;8;16;23;5;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;72;;58;;;29
19;Число классов для обучающихся со сложными дефектами, ед.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;В них обучающихся, чел.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21;Число классов для обучающихся с иными ограниченными возможностями здоровья (кроме классов для обучающихся с умственной отсталостью (интеллектуальными нарушениями), ед.;5;1;;1;;;;;;;;;;;;;;1;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;В них обучающихся, чел.;53;8;;12;;;;;;;;;;;;;;8;;;11;14;;;;;;;;;;;;;;;;;;;;;;;;53;;3;;;2
23;Итого классов (сумма строк 01,03, 05, 08, 11, 13, 15, 17, 19, 21);115;2;1;2;2;6;9;6;10;2;;5;;;8;;2;9;8;6;6;7;4;;;3;;;4;;;2;;;3;1;3;2;2;;;;;;;;;;;;
24;"В них обучающихся  (сумма строк 02, 04, 06, 07, 09, 10, 12, 14, 16, 18, 20, 22; сумма строк 25 - 27)";1004;15;13;25;26;36;77;55;80;14;;48;;;66;;9;94;97;62;69;80;27;;;15;;;27;;;19;;;14;2;18;10;6;;;;;;;1002;1;298;;;54
25;в том числе обучаются:       очно;1000;15;13;25;26;36;77;55;80;14;;48;;;66;;9;93;97;62;66;80;27;;;15;;;27;;;19;;;14;2;18;10;6;;;;;;;998;1;298;;;54
26;очно-заочно;4;;;;;;;;;;;;;;;;;1;;;3;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;
27;заочно;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28;из них (из строки 24):       воспитанники (без приходящих учащихся);193;;;;;20;6;9;15;;;11;;;19;;6;8;8;12;8;4;12;;;7;;;12;;;6;;;7;1;11;6;5;;;;;;;87;;21;;;
29;девочки;359;4;4;10;10;15;24;18;33;2;;11;;;27;;2;33;37;21;28;18;16;;;7;;;14;;;7;;;5;2;7;3;1;;;;;;;201;;35;;;12
30;лица с ограниченными возможностями здоровья;1002;15;13;25;26;35;77;55;80;14;;48;;;66;;9;94;97;62;69;80;27;;;15;;;27;;;19;;;13;2;18;10;6;;;;;;;;;;;;
31;из них (из строки 30):             инвалиды;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;
32;дети-инвалиды;298;5;;;2;32;18;33;25;12;;10;;;28;;9;3;4;;7;7;22;;;10;;;21;;;9;;;13;1;12;10;5;;;;;;;;;;;;
33;инвалиды (кроме учтенных в строке 31);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;дети-инвалиды (кроме учтенных в строке 32);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;дети-сироты и дети, оставшиеся без попечения       родителей;8;;;;;;;;;;;;;;;;1;;;4;1;1;;;;;;;;;;;;;;;;;1;;;;;;;5;;;;;
36;из них воспитанники (без приходящих учащихся);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
37;обучающиеся иностранные граждане;12;2;2;;1;1;1;;;;;;;;2;;;;;1;;1;;;;;;;;;;;;;;;1;;;;;;;;;7;;;;;
38;из них девочки;1;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
39;обучающиеся лица без гражданства;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
