;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53
17;Число классов для обучающихся с расстройствами аутистического спектра, ед.;32;1;;1;2;2;1;1;5;1;;5;1;;3;;;2;2;2;2;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;
18;В них обучающихся, чел.;41;1;;1;2;2;1;1;5;6;;5;4;;3;;;2;3;2;2;;;;;;;;;;;;;;;;;;1;;;;;;;41;1;38;;;
19;Число классов для обучающихся со сложными дефектами, ед.;5;;1;1;;;;;;;;;;;;;;1;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;В них обучающихся, чел.;14;;3;4;;;;;;;;;;;;;;3;;2;2;;;;;;;;;;;;;;;;;;;;;;;;;14;;14;;;14
21;Число классов для обучающихся с иными ограниченными возможностями здоровья (кроме классов для обучающихся с умственной отсталостью (интеллектуальными нарушениями), ед.;7;;;;;;;;;;;;;;;;;;1;1;1;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;В них обучающихся, чел.;56;;;;;;;;;;;;;;;;;;1;11;12;32;;;;;;;;;;;;;;;;;;;;;;;;56;;16;;;1
23;Итого классов (сумма строк 01,03, 05, 08, 11, 13, 15, 17, 19, 21);473;23;29;31;39;16;18;10;30;3;;30;2;1;20;8;9;28;22;31;25;22;8;;;6;;;8;;;7;;;3;5;6;16;17;;;;;;;;;;;;
24;"В них обучающихся  (сумма строк 02, 04, 06, 07, 09, 10, 12, 14, 16, 18, 20, 22; сумма строк 25 - 27)";2718;166;206;217;264;113;176;101;203;34;;189;17;8;151;54;50;97;92;101;85;83;49;;;30;;;39;;;38;;;10;27;41;41;36;;;;;;;2718;18;891;;;19
25;в том числе обучаются:       очно;2715;166;206;217;264;113;176;101;203;34;;189;17;8;151;54;50;97;91;101;85;83;49;;;30;;;38;;;38;;;10;26;41;41;36;;;;;;;2715;18;890;;;19
26;очно-заочно;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27;заочно;3;;;;;;;;;;;;;;;;;;1;;;;;;;;;;1;;;;;;;1;;;;;;;;;;3;;1;;;
28;из них (из строки 24):       воспитанники (без приходящих учащихся);126;4;1;1;7;3;;;8;;;4;;;4;4;3;5;8;11;8;8;4;;;8;;;1;;;7;;;7;5;6;8;1;;;;;;;59;;7;;;
29;девочки;1022;71;74;69;86;40;52;25;64;12;;73;3;4;49;16;16;45;45;53;38;39;19;;;11;;;21;;;16;;;7;12;19;24;19;;;;;;;945;3;296;;;6
30;лица с ограниченными возможностями здоровья;2718;166;206;217;264;113;176;101;203;34;;189;17;8;151;54;50;97;92;101;85;83;49;;;30;;;39;;;38;;;10;27;41;41;36;;;;;;;;;;;;19
31;из них (из строки 30):             инвалиды;18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;3;5;8;;;;;;;;;;;;
32;дети-инвалиды;891;22;26;35;35;54;27;12;61;9;;58;6;;35;47;43;42;38;50;36;29;42;;;24;;;36;;;34;;;9;22;30;17;12;;;;;;;;;;;;2
33;инвалиды (кроме учтенных в строке 31);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;дети-инвалиды (кроме учтенных в строке 32);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;дети-сироты и дети, оставшиеся без попечения       родителей;12;;;;;;4;1;;;;1;;;;3;1;;;1;;;;;;;;;;;;;;;;1;;;;;;;;;;11;;5;;;
36;из них воспитанники (без приходящих учащихся);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
37;обучающиеся иностранные граждане;21;;4;5;7;;;;2;;;2;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;20;;1;;;
38;из них девочки;10;;1;1;5;;;;1;;;1;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;8;;1;;;
39;обучающиеся лица без гражданства;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
