;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53
10;cлепых;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;Число классов для обучающихся с тяжелыми нарушениями речи, ед.;22;;;;;1;3;2;2;;;3;;;2;;;;;;;;2;;;2;;;2;;;1;;;;1;1;;;;;;;;;;;;;;
12;В них обучающихся, чел.;235;;;;;11;35;22;20;;;32;;;21;;;;;;;;22;;;20;;;21;;;11;;;;12;8;;;;;;;;;235;;34;;;5
13;Число классов для обучающихся с нарушением опорно-двигательного аппарата, ед.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;В них обучающихся, чел.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;Число классов для обучающихся с задержкой психического развития, ед.;218;1;2;8;10;3;8;11;17;;;19;;;19;;;18;21;29;29;22;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;
16;В них обучающихся, чел.;2412;1;5;58;82;39;98;123;207;;;206;;;225;;;224;248;331;337;219;;;;;;;;;;9;;;;;;;;;;;;;;2412;;112;;;63
17;Число классов для обучающихся с расстройствами аутистического спектра, ед.;2;;;;;;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18;В них обучающихся, чел.;13;;;;;;6;;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13;;9;;;
19;Число классов для обучающихся со сложными дефектами, ед.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;В них обучающихся, чел.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21;Число классов для обучающихся с иными ограниченными возможностями здоровья (кроме классов для обучающихся с умственной отсталостью (интеллектуальными нарушениями), ед.;2;1;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;В них обучающихся, чел.;9;5;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;9;;8;;;
23;Итого классов (сумма строк 01,03, 05, 08, 11, 13, 15, 17, 19, 21);282;3;2;8;11;7;12;13;23;;;25;;;22;2;3;20;21;29;29;22;4;;;5;;;5;;;5;;;;4;4;;3;;;;;;;;;;;;
24;"В них обучающихся  (сумма строк 02, 04, 06, 07, 09, 10, 12, 14, 16, 18, 20, 22; сумма строк 25 - 27)";2950;20;5;58;92;74;139;145;259;;;262;;;253;15;18;237;248;331;337;219;39;;;41;;;46;;;42;;;;36;25;;9;;;;;;;2950;7;351;;;68
25;в том числе обучаются:       очно;2950;20;5;58;92;74;139;145;259;;;262;;;253;15;18;237;248;331;337;219;39;;;41;;;46;;;42;;;;36;25;;9;;;;;;;2950;7;351;;;68
26;очно-заочно;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27;заочно;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28;из них (из строки 24):       воспитанники (без приходящих учащихся);75;;;;;7;;;7;;;7;;;;7;3;;;;;;;;;7;;;9;;;8;;;;8;8;;4;;;;;;;75;2;71;;;
29;девочки;1117;10;4;24;33;32;47;53;90;;;108;;;87;9;4;90;87;129;132;89;16;;;10;;;20;;;12;;;;14;11;;6;;;;;;;1099;4;130;;;21
30;лица с ограниченными возможностями здоровья;2950;20;5;58;92;74;139;145;259;;;262;;;253;15;18;237;248;331;337;219;39;;;41;;;46;;;42;;;;36;25;;9;;;;;;;;;;;;17
31;из них (из строки 30):             инвалиды;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;6;;;;;;;;;;;;
32;дети-инвалиды;351;5;1;2;4;19;14;11;33;;;42;;;20;14;13;13;10;13;12;13;19;;;19;;;24;;;16;;;;19;12;;3;;;;;;;;;;;;12
33;инвалиды (кроме учтенных в строке 31);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;дети-инвалиды (кроме учтенных в строке 32);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;дети-сироты и дети, оставшиеся без попечения       родителей;36;;;;2;;2;3;3;;;3;;;4;;;3;3;5;6;2;;;;;;;;;;;;;;;;;;;;;;;;14;;1;;;1
36;из них воспитанники (без приходящих учащихся);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
37;обучающиеся иностранные граждане;59;;;;;;3;14;4;;;2;;;12;;;3;5;8;7;1;;;;;;;;;;;;;;;;;;;;;;;;54;;;;;1
38;из них девочки;27;;;;;;2;10;3;;;;;;5;;;1;3;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;25;;;;;
39;обучающиеся лица без гражданства;1;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
