;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53
10;cлепых;31;3;4;1;1;;;;;;;;;;;;;;;;;;;;;5;;;1;;;4;;;;6;3;1;2;;;;;;;31;;31;;;
11;Число классов для обучающихся с тяжелыми нарушениями речи, ед.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;В них обучающихся, чел.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13;Число классов для обучающихся с нарушением опорно-двигательного аппарата, ед.;53;3;5;4;5;;;;;;;;;;;;;5;3;8;8;7;;;;;;;;;;;;;;;;2;3;;;;;;;;;;;;
14;В них обучающихся, чел.;189;11;20;15;20;;;;;;;;;;;;;20;14;29;25;20;;;;;;;;;;;;;;;;8;7;;;;;;;189;;189;;;
15;Число классов для обучающихся с задержкой психического развития, ед.;26;1;2;2;3;;;;;;;;;;;;;2;5;2;4;1;;;;;;;;;;;;;;;;2;2;;;;;;;;;;;;
16;В них обучающихся, чел.;77;3;4;4;14;;;;;;;;;;;;;4;21;5;11;2;;;;;;;;;;;;;;;;3;6;;;;;;;68;;57;;;
17;Число классов для обучающихся с расстройствами аутистического спектра, ед.;35;;1;;;;6;12;6;;;3;;;;6;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18;В них обучающихся, чел.;187;;1;;;;35;67;34;;;18;;;;31;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;187;;187;;;
19;Число классов для обучающихся со сложными дефектами, ед.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;В них обучающихся, чел.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21;Число классов для обучающихся с иными ограниченными возможностями здоровья (кроме классов для обучающихся с умственной отсталостью (интеллектуальными нарушениями), ед.;38;2;1;1;3;;;;;;;;;;;;;2;6;3;5;8;;;;;;;;;;;;;;;;3;4;;;;;;;;;;;;
22;В них обучающихся, чел.;108;4;3;2;8;;;;;;;;;;;;;12;15;9;13;25;;;;;;;;;;;;;;;;7;10;;;;;;;108;;108;;;
23;Итого классов (сумма строк 01,03, 05, 08, 11, 13, 15, 17, 19, 21);259;13;13;13;16;;9;17;8;;;7;;;;10;5;16;20;18;24;18;4;;;5;;;3;;;5;;;;4;7;11;13;;;;;;;;;;;;
24;"В них обучающихся  (сумма строк 02, 04, 06, 07, 09, 10, 12, 14, 16, 18, 20, 22; сумма строк 25 - 27)";1506;84;84;71;95;;57;103;45;;;48;;;;77;35;81;93;88;104;63;36;;;54;;;36;;;55;;;;42;74;44;37;;;;;;;1497;114;987;;;
25;в том числе обучаются:       очно;1506;84;84;71;95;;57;103;45;;;48;;;;77;35;81;93;88;104;63;36;;;54;;;36;;;55;;;;42;74;44;37;;;;;;;1497;114;987;;;
26;очно-заочно;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27;заочно;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28;из них (из строки 24):       воспитанники (без приходящих учащихся);516;10;11;12;27;;22;36;11;;;30;;;;46;35;22;17;24;33;;21;;;36;;;18;;;25;;;;20;54;2;4;;;;;;;367;114;;;;
29;девочки;587;43;38;30;40;;23;21;11;;;15;;;;29;21;36;42;39;36;28;10;;;18;;;14;;;19;;;;15;28;18;13;;;;;;;243;;130;;;
30;лица с ограниченными возможностями здоровья;1497;84;84;71;86;;57;103;45;;;48;;;;77;35;81;93;88;104;63;36;;;54;;;36;;;55;;;;42;74;44;37;;;;;;;;;;;;
31;из них (из строки 30):             инвалиды;114;;;;;;7;10;;;;8;;;;22;9;14;10;11;11;;;;;;;;;;;;;;;;12;;;;;;;;;;;;;;
32;дети-инвалиды;987;57;57;49;61;;45;82;45;;;29;;;;43;16;57;58;64;69;62;17;;;26;;;14;;;27;;;;22;25;33;29;;;;;;;;;;;;
33;инвалиды (кроме учтенных в строке 31);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;дети-инвалиды (кроме учтенных в строке 32);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;дети-сироты и дети, оставшиеся без попечения       родителей;2;;;;;;;;;;;;;;;;;;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
36;из них воспитанники (без приходящих учащихся);2;;;;;;;;;;;;;;;;;;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
37;обучающиеся иностранные граждане;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
38;из них девочки;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
39;обучающиеся лица без гражданства;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
