;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24
10;в том числе:       получили аттестат о среднем общем образовании;3458;14;;12;4;19;3330;101;27;;;;;;;3458;20;;;;;
11;получили на ГИА неудовлетворительные результаты;19;;;;;;15;4;;;;;;;;19;1;;;;;
12;не участвовали в ГИА;5;;;;;;2;3;;;;;;;;5;1;;;;;
13;Из строки 10 получили аттестат о среднем общем образовании:    с отличием и медаль «За особые успехи в учении»;450;5;;4;;2;447;3;;;;;;;;450;4;;;;;
14;в IV квартале прошлого года;;;;;;;;;;;;;;;;;;;;;;
15;после 1 сентября текущего года;10;;;;1;;7;2;1;;;;;;;10;;;;;;
16;Из общей численности участвовавших в ГИА (из суммы строк 10 и 11)    участвовали в едином государственном экзамене (ЕГЭ)*;3436;8;;6;4;18;3334;88;14;;;;;;;3436;21;;;;;
17;участвовали в ЕГЭ по русскому языку (из строки 16);3436;8;;6;4;17;3334;88;14;;;;;;;3436;21;;;;;
18;из них сдали ЕГЭ;3426;6;;6;4;17;3326;86;14;;;;;;;3426;20;;;;;
19;участвовали в ЕГЭ по математике (из строки 16);3436;8;;6;4;17;3334;88;14;;;;;;;3436;21;;;;;
20;из них сдали ЕГЭ;3419;6;;6;4;17;3321;84;14;;;;;;;3419;20;;;;;
21;участвовали в ГИА в иной (кроме ЕГЭ) форме*;41;6;;6;;1;11;17;13;;;;;;;41;;;;;;
22;Выпущено лиц, не получивших основного общего и среднего общего образования, со свидетельством об обучении;5;5;;4;;;5;;;178;178;17;62;;;183;;;;;;
23;"Справочно. Код по ОКЕИ: человек – 792  Из численности обучавшихся во всех классах, получивших аттестат о сред-нем общем образовании с отличием и медаль «За особые успехи в учении» (из строки 13 графы 18):    получили аттестат красного цвета и медаль ""За особые успехи    в учении"" I степени";250;;;;;;;;;;;;;;;;;;;;;
24;"получили аттестат сине-голубого цвета и медаль ""За особые успехи    в учении"" II степени";200;;;;;;;;;;;;;;;;;;;;;
25;"Из численности обучавшихся экстернов, получивших аттестат о среднем общем образовании с отличием и медаль «За особые успехи в учении» (из строки 13 графы 19):    получили аттестат красного цвета и медаль ""За особые успехи    в учении"" I степени";1;;;;;;;;;;;;;;;;;;;;;
26;"получили аттестат сине-голубого цвета и медаль ""За особые успехи    в учении"" II степени";3;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;;;;;;;;;;;;;;;;;
