;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53
10;cлепых;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;Число классов для обучающихся с тяжелыми нарушениями речи, ед.;35;;;;1;;3;4;4;;;3;;;2;;;2;1;1;2;1;2;;;2;;;3;;;2;;;;;2;;;;;;;;;;;;;;
12;В них обучающихся, чел.;351;;;;1;;31;38;48;;;36;;;27;;;13;9;9;7;9;22;;;24;;;32;;;23;;;;;22;;;;;;;;;351;;91;;;
13;Число классов для обучающихся с нарушением опорно-двигательного аппарата, ед.;51;;2;;;;4;2;1;;;3;;;;;;5;2;6;2;8;;;;;;;;;;;;;;;;7;9;;;;;;;;;;;;
14;В них обучающихся, чел.;51;;2;;;;4;2;1;;;3;;;;;;5;2;6;2;8;;;;;;;;;;;;;;;;7;9;;;;;;;51;;37;;;1
15;Число классов для обучающихся с задержкой психического развития, ед.;79;3;;2;2;;2;1;2;;;;;;4;;;10;7;12;12;22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;В них обучающихся, чел.;96;3;;2;2;;12;1;2;;;;;;4;;;10;7;19;12;22;;;;;;;;;;;;;;;;;;;;;;;;96;;14;;;
17;Число классов для обучающихся с расстройствами аутистического спектра, ед.;8;;;;1;1;1;1;1;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;;;;
18;В них обучающихся, чел.;23;;;;1;6;4;2;4;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;23;;20;;;
19;Число классов для обучающихся со сложными дефектами, ед.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;В них обучающихся, чел.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21;Число классов для обучающихся с иными ограниченными возможностями здоровья (кроме классов для обучающихся с умственной отсталостью (интеллектуальными нарушениями), ед.;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;В них обучающихся, чел.;12;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;;3;;;
23;Итого классов (сумма строк 01,03, 05, 08, 11, 13, 15, 17, 19, 21);234;5;3;5;6;5;10;8;11;;;8;;;8;1;2;20;11;22;20;34;4;;;6;;;4;;;3;1;1;;2;4;12;18;;;;;;;;;;;;
24;"В них обучающихся  (сумма строк 02, 04, 06, 07, 09, 10, 12, 14, 16, 18, 20, 22; сумма строк 25 - 27)";881;26;15;36;29;26;51;43;72;;;44;;;39;6;9;43;33;52;42;53;38;;;51;;;33;;;29;5;6;;8;32;29;31;;;;;;;881;3;321;;;1
25;в том числе обучаются:       очно;880;26;15;36;29;26;51;43;72;;;44;;;39;6;9;43;33;52;42;53;38;;;51;;;33;;;29;5;6;;8;32;29;30;;;;;;;880;2;321;;;1
26;очно-заочно;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;1;1;;;;
27;заочно;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28;из них (из строки 24):       воспитанники (без приходящих учащихся);113;;1;2;1;3;7;5;16;;;12;;;12;;;12;9;9;8;9;2;;;2;;;;;;;;;;;;2;1;;;;;;;113;;17;;;
29;девочки;306;9;8;14;9;11;10;11;24;;;11;;;14;3;5;18;17;20;19;19;9;;;14;;;13;;;6;1;3;;4;14;9;11;;;;;;;84;;43;;;1
30;лица с ограниченными возможностями здоровья;881;26;15;36;29;26;51;43;72;;;44;;;39;6;9;43;33;52;42;53;38;;;51;;;33;;;29;5;6;;8;32;29;31;;;;;;;;;;;;1
31;из них (из строки 30):             инвалиды;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;1;1;;;;;;;;;;;;
32;дети-инвалиды;321;4;3;11;2;22;20;17;29;;;19;;;19;6;9;8;3;15;5;11;21;;;27;;;6;;;14;5;6;;8;16;8;7;;;;;;;;;;;;1
33;инвалиды (кроме учтенных в строке 31);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;дети-инвалиды (кроме учтенных в строке 32);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;дети-сироты и дети, оставшиеся без попечения       родителей;3;;;1;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;
36;из них воспитанники (без приходящих учащихся);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
37;обучающиеся иностранные граждане;1;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
38;из них девочки;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
39;обучающиеся лица без гражданства;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
