;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
10;языка народов России и литературы;;;;;;;;;;;;;;;;;;;;;
11;истории, экономики, права, обществознания;495;40;31;44;31;37;27;27;17;28;22;56;50;66;65;82;70;52;46;63;57
12;информатики;210;15;13;14;9;16;9;34;29;21;19;31;26;46;35;17;12;12;10;4;2
13;физики;268;23;17;21;16;9;4;11;8;14;11;23;22;30;27;54;49;44;34;39;26
14;математики;790;58;56;45;44;26;24;49;48;61;58;84;79;101;100;146;141;132;126;88;80
15;химии;192;11;9;4;4;6;6;10;9;12;12;20;18;35;33;35;32;21;21;38;33
16;географии;246;25;19;15;15;10;8;18;16;11;8;35;33;43;40;34;31;34;31;21;18
17;биологии;242;21;21;14;13;9;8;13;12;11;10;36;35;30;30;48;45;34;33;26;26
18;иностранных языков;827;129;119;92;86;94;90;116;110;69;67;55;54;65;61;83;76;62;60;62;56
19;из них:                         английского языка;767;126;117;90;85;93;89;112;106;62;61;53;52;51;47;71;65;55;53;54;49
20;немецкого языка;42;2;2;;;1;1;4;4;7;6;1;1;11;11;7;6;3;3;6;6
21;французского языка;15;;;;;;;;;;;1;1;3;3;5;5;4;4;2;1
22;китайского языка;2;1;;1;;;;;;;;;;;;;;;;;
23;физической культуры;505;76;44;55;21;32;13;30;16;28;9;56;38;74;46;74;40;38;15;42;14
24;труда (технологии);296;6;5;7;6;11;11;23;15;13;8;36;26;57;44;56;42;41;27;46;21
25;музыки и пения;137;7;4;5;4;5;4;9;9;13;13;12;11;22;22;25;25;20;19;19;17
26;изобразительного искусства, черчения;112;5;4;1;1;6;6;8;8;10;10;13;13;18;17;29;28;11;11;11;11
27;основ безопасности и защиты Родины;106;3;;4;;3;2;12;2;6;1;7;3;15;8;25;9;16;5;15;2
28;основ духовно-нравственной культуры народов России;7;3;2;;;;;;;;;;;2;2;;;2;2;;
29;прочих предметов;58;8;7;2;2;4;4;2;2;5;5;5;4;9;7;8;8;6;6;9;6
30;учителя-логопеды;101;6;6;10;10;9;9;15;15;18;18;16;16;12;12;5;5;3;3;7;6
31;учителя-дефектологи;52;5;5;11;11;4;4;8;8;3;3;3;3;6;6;7;7;3;3;2;2
32;из них:                      олигофренопедагог;9;1;1;1;1;1;1;1;1;;;;;3;3;;;2;2;;
33;тифлопедагог;8;;;1;1;;;;;1;1;;;1;1;3;3;;;2;2
34;сурдопедагог;8;;;;;2;2;3;3;;;;;;;2;2;1;1;;
35;социальные педагоги;91;5;5;6;6;4;4;7;7;12;12;12;12;14;13;15;15;10;9;6;6
36;педагоги дополнительного образования;126;22;10;8;4;7;6;14;9;10;9;10;9;6;3;9;5;24;14;16;8
37;педагоги-психологи;173;17;17;15;14;20;20;30;29;21;21;19;19;21;20;11;11;8;8;11;9
38;воспитатели;703;37;35;22;21;47;46;57;56;56;56;108;106;122;122;109;108;79;78;66;63
39;мастера производственного обучения;;;;;;;;;;;;;;;;;;;;;
40;тьюторы;34;10;9;1;1;3;3;4;4;2;2;5;5;3;3;4;4;1;1;1;1
41;советники директора по воспитанию и взаимодействию                с детскими общественными объединениям;109;31;30;14;13;13;13;19;19;14;13;9;9;5;5;2;2;1;1;1;1
42;другие;177;31;29;9;8;9;9;24;21;17;15;22;20;22;17;15;11;18;17;10;7
43;учебно-вспомогательный персонал;742;18;15;17;14;51;46;88;80;92;87;107;100;108;97;86;81;94;85;81;72
44;иной персонал;4962;50;31;60;47;182;146;377;303;495;378;596;475;751;535;866;568;800;458;785;435
45;из них:             ассистент (помощник);5;;;;;1;;;;2;2;;;1;1;;;1;1;;
46;сурдопереводчик;;;;;;;;;;;;;;;;;;;;;
47;тифлосурдопереводчик;;;;;;;;;;;;;;;;;;;;;
48;Из общей численности педагогических работников (стр.06):             персонал, работающий в подразделениях (группах)             дошкольного образования;212;6;6;7;7;20;20;22;22;24;24;29;29;40;38;34;34;16;16;14;14
49;из них воспитатели;194;6;6;7;7;17;17;19;19;22;22;29;29;37;35;32;32;13;13;12;12
50;персонал, работающий в классах очно-заочного и заочного             обучения, учебно-консультационных пунктах;10;;;1;;1;;;;1;;2;;2;;3;;;;;
51;из них учителя;9;;;1;;1;;;;1;;2;;1;;3;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам
;;Должностное лицо, ответственное за предоставление первичных статистических данных (лицо, уполномоченное предоставлять первичные статистические данные от имени юридического лица или от имени гражданина, осуществляющего предпринемательскую деятельность без;Должностное лицо, ответственное за предоставление первичных статистических данных (лицо, уполномоченное предоставлять первичные статистические данные от имени юридического лица или от имени гражданина, осуществляющего предпринемательскую деятельность без;Должностное лицо, ответственное за предоставление первичных статистических данных (лицо, уполномоченное предоставлять первичные статистические данные от имени юридического лица или от имени гражданина, осуществляющего предпринемательскую деятельность без;;;;;;;;;;;;;;;;;;
;;Должностное лицо, ответственное за предоставление первичных статистических данных (лицо, уполномоченное предоставлять первичные статистические данные от имени юридического лица или от имени гражданина, осуществляющего предпринемательскую деятельность без;Должностное лицо, ответственное за предоставление первичных статистических данных (лицо, уполномоченное предоставлять первичные статистические данные от имени юридического лица или от имени гражданина, осуществляющего предпринемательскую деятельность без;Должностное лицо, ответственное за предоставление первичных статистических данных (лицо, уполномоченное предоставлять первичные статистические данные от имени юридического лица или от имени гражданина, осуществляющего предпринемательскую деятельность без;;;;;;;;;;;;;;;;;;
;;образования юридического лица);образования юридического лица);образования юридического лица);;;;;;;;;;;;;;;;;;
;;;;;(должность);(должность);(должность);;(Ф.И.О);(Ф.И.О);(Ф.И.О);(подпись);;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;(номер контактного телефона);(номер контактного телефона);;(e-mail);(e-mail);;(дата составления документа);(дата составления документа);;;;;;;;;;
