;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24
10;в том числе:       получили аттестат о среднем общем образовании;5743;19;3;11;1;5;5716;26;1;3;3;3;;;;5746;30;2;;2;;
11;получили на ГИА неудовлетворительные результаты;7;;;;;;7;;;;;;;;;7;1;;;;;
12;не участвовали в ГИА;1;;;;;;1;;;;;;;;;1;;;;;;
13;Из строки 10 получили аттестат о среднем общем образовании:    с отличием и медаль «За особые успехи в учении»;1258;3;1;1;;2;1257;;1;;;;;;;1258;6;;;;;
14;в IV квартале прошлого года;23;;;;;;23;;;;;;;;;23;;;;;;
15;после 1 сентября текущего года;;;;;;;;;;;;;;;;;;;;;;
16;Из общей численности участвовавших в ГИА (из суммы строк 10 и 11)    участвовали в едином государственном экзамене (ЕГЭ)*;5687;18;3;11;1;5;5668;18;1;1;1;1;;;;5688;29;;;;;
17;участвовали в ЕГЭ по русскому языку (из строки 16);5687;18;3;11;1;5;5668;18;1;1;1;1;;;;5688;28;;;;;
18;из них сдали ЕГЭ;5687;17;3;10;1;5;5668;18;1;1;1;1;;;;5688;27;;;;;
19;участвовали в ЕГЭ по математике (из строки 16);5687;18;3;11;1;5;5668;18;1;1;1;1;;;;5688;28;;;;;
20;из них сдали ЕГЭ;5680;17;3;10;1;5;5661;18;1;1;1;1;;;;5681;27;;;;;
21;участвовали в ГИА в иной (кроме ЕГЭ) форме*;63;1;;;;;55;8;;2;2;2;;;;65;2;2;;2;;
22;Выпущено лиц, не получивших основного общего и среднего общего образования, со свидетельством об обучении;279;176;4;105;;2;275;3;1;141;130;2;98;;;420;3;2;;1;;
23;"Справочно. Код по ОКЕИ: человек – 792  Из численности обучавшихся во всех классах, получивших аттестат о сред-нем общем образовании с отличием и медаль «За особые успехи в учении» (из строки 13 графы 18):    получили аттестат красного цвета и медаль ""За особые успехи    в учении"" I степени";808;;;;;;;;;;;;;;;;;;;;;
24;"получили аттестат сине-голубого цвета и медаль ""За особые успехи    в учении"" II степени";450;;;;;;;;;;;;;;;;;;;;;
25;"Из численности обучавшихся экстернов, получивших аттестат о среднем общем образовании с отличием и медаль «За особые успехи в учении» (из строки 13 графы 19):    получили аттестат красного цвета и медаль ""За особые успехи    в учении"" I степени";5;;;;;;;;;;;;;;;;;;;;;
26;"получили аттестат сине-голубого цвета и медаль ""За особые успехи    в учении"" II степени";1;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;;;;;;;;;;;;;;;;;
