;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53
10;cлепых;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;Число классов для обучающихся с тяжелыми нарушениями речи, ед.;35;5;4;4;6;;2;2;;;;;;;;;;1;2;1;1;1;1;;;1;;;1;;;1;;;;1;1;;;;;;;;;;;;;;
12;В них обучающихся, чел.;304;44;43;42;49;;7;13;;;;;;;;;;11;28;11;14;8;7;;;7;;;6;;;8;;;;1;5;;;;;;;;;304;;73;;;
13;Число классов для обучающихся с нарушением опорно-двигательного аппарата, ед.;15;;1;1;;;1;1;1;;;1;;;1;;;1;1;;;;1;;;1;;;1;;;;;;;1;1;1;;;;;;;;;;;;;
14;В них обучающихся, чел.;67;;1;1;;;6;5;6;;;7;;;6;;;1;1;;;;9;;;3;;;8;;;;;;;5;7;1;;;;;;;;67;;48;;;
15;Число классов для обучающихся с задержкой психического развития, ед.;66;5;3;4;3;1;2;5;2;1;;2;;;1;;;6;7;5;11;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;В них обучающихся, чел.;635;27;27;37;33;8;15;44;20;6;;20;;;4;;;49;66;50;118;111;;;;;;;;;;;;;;;;;;;;;;;;635;;77;;;
17;Число классов для обучающихся с расстройствами аутистического спектра, ед.;18;;;;1;;3;3;;2;;2;;;;;;1;2;2;;1;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;
18;В них обучающихся, чел.;109;;;;1;;22;23;;13;;14;;;;;;7;4;13;;11;;;;;;;;;;;;;;;;1;;;;;;;;109;1;103;;;
19;Число классов для обучающихся со сложными дефектами, ед.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;В них обучающихся, чел.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21;Число классов для обучающихся с иными ограниченными возможностями здоровья (кроме классов для обучающихся с умственной отсталостью (интеллектуальными нарушениями), ед.;6;;;;;;;;;;;;;;;;;;2;;1;1;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;
22;В них обучающихся, чел.;6;;;;;;;;;;;;;;;;;;2;;1;1;;;;;;;;;;;;;;;;2;;;;;;;;6;1;4;;;
23;Итого классов (сумма строк 01,03, 05, 08, 11, 13, 15, 17, 19, 21);203;12;10;11;12;4;9;12;8;3;;10;;;5;;3;12;17;10;15;14;7;;;6;;;5;;;4;;;;2;7;4;1;;;;;;;;;;;;
24;"В них обучающихся  (сумма строк 02, 04, 06, 07, 09, 10, 12, 14, 16, 18, 20, 22; сумма строк 25 - 27)";1519;90;89;102;107;19;55;87;50;19;;59;;;28;;16;92;129;86;148;153;44;;;30;;;34;;;21;;;;6;47;4;4;;;;;;;1519;2;508;;;8
25;в том числе обучаются:       очно;1514;90;89;102;107;19;55;85;50;19;;58;;;28;;16;92;129;84;148;153;44;;;30;;;34;;;21;;;;6;47;4;4;;;;;;;1514;2;505;;;8
26;очно-заочно;5;;;;;;;2;;;;1;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;5;;3;;;
27;заочно;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28;из них (из строки 24):       воспитанники (без приходящих учащихся);262;19;18;22;24;2;;5;9;;;11;;;8;;4;21;27;12;13;17;7;;;3;;;5;;;3;;;;4;24;;4;;;;;;;229;;49;;;
29;девочки;547;36;35;37;39;9;17;25;20;7;;20;;;14;;5;29;50;30;40;49;19;;;16;;;15;;;7;;;;5;19;1;3;;;;;;;264;;118;;;
30;лица с ограниченными возможностями здоровья;1519;90;89;102;107;19;55;87;50;19;;59;;;28;;16;92;129;86;148;153;44;;;30;;;34;;;21;;;;6;47;4;4;;;;;;;;;;;;
31;из них (из строки 30):             инвалиды;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;
32;дети-инвалиды;508;24;18;13;14;16;31;40;25;16;;47;;;21;;16;20;30;17;15;28;30;;;22;;;22;;;18;;;;2;21;1;1;;;;;;;;;;;;
33;инвалиды (кроме учтенных в строке 31);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;дети-инвалиды (кроме учтенных в строке 32);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;дети-сироты и дети, оставшиеся без попечения       родителей;28;;;2;3;;;6;;;;1;;;2;;;1;3;4;1;2;;;;;;;2;;;;;;;;;;1;;;;;;;11;;3;;;
36;из них воспитанники (без приходящих учащихся);7;;;;;;;5;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;2;;2;;;
37;обучающиеся иностранные граждане;12;;;;1;;;;;;;;;;;;;1;;1;6;3;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;
38;из них девочки;2;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
39;обучающиеся лица без гражданства;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
