;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24
10;в том числе:       получили аттестат о среднем общем образовании;4723;117;6;29;2;12;4600;74;49;10;10;7;1;;;4733;33;;;;;1
11;получили на ГИА неудовлетворительные результаты;60;13;1;2;;;53;4;3;;;;;;;60;3;;;;;
12;не участвовали в ГИА;8;2;;;;;7;1;;;;;;;;8;;;;;;
13;Из строки 10 получили аттестат о среднем общем образовании:    с отличием и медаль «За особые успехи в учении»;753;8;1;2;;2;748;;5;;;;;;;753;8;;;;;
14;в IV квартале прошлого года;377;8;;4;;1;373;;4;;;;;;;377;5;;;;;
15;после 1 сентября текущего года;13;;;;;;12;1;;;;;;;;13;;;;;;
16;Из общей численности участвовавших в ГИА (из суммы строк 10 и 11)    участвовали в едином государственном экзамене (ЕГЭ)*;4727;115;3;26;2;12;4632;56;39;;;;;;;4727;34;;;;;
17;участвовали в ЕГЭ по русскому языку (из строки 16);4635;103;3;19;2;11;4556;41;38;;;;;;;4635;32;;;;;
18;из них сдали ЕГЭ;4349;74;3;18;2;11;4272;40;37;;;;;;;4349;29;;;;;
19;участвовали в ЕГЭ по математике (из строки 16);4531;103;3;19;2;11;4451;41;39;;;;;;;4531;32;;;;;
20;из них сдали ЕГЭ;4189;90;3;19;2;11;4117;36;36;;;;;;;4189;30;;;;;
21;участвовали в ГИА в иной (кроме ЕГЭ) форме*;56;15;4;5;;;21;22;13;10;10;7;1;;;66;2;;;;;1
22;Выпущено лиц, не получивших основного общего и среднего общего образования, со свидетельством об обучении;77;34;2;9;1;;72;1;4;18;18;2;8;;;95;4;1;;;;
23;"Справочно. Код по ОКЕИ: человек – 792  Из численности обучавшихся во всех классах, получивших аттестат о сред-нем общем образовании с отличием и медаль «За особые успехи в учении» (из строки 13 графы 18):    получили аттестат красного цвета и медаль ""За особые успехи    в учении"" I степени";415;;;;;;;;;;;;;;;;;;;;;
24;"получили аттестат сине-голубого цвета и медаль ""За особые успехи    в учении"" II степени";338;;;;;;;;;;;;;;;;;;;;;
25;"Из численности обучавшихся экстернов, получивших аттестат о среднем общем образовании с отличием и медаль «За особые успехи в учении» (из строки 13 графы 19):    получили аттестат красного цвета и медаль ""За особые успехи    в учении"" I степени";3;;;;;;;;;;;;;;;;;;;;;
26;"получили аттестат сине-голубого цвета и медаль ""За особые успехи    в учении"" II степени";5;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;;;;;;;;;;;;;;;;;
