;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53
10;cлепых;9;;;;;;;;;;;1;;;;1;;1;1;;2;;;;;;;;;;;;;;;;1;1;1;;;;;;;9;2;7;;;
11;Число классов для обучающихся с тяжелыми нарушениями речи, ед.;22;;;;;;2;3;3;;;2;;;3;;;;;;;;2;;;1;;;2;;;2;;;;1;1;;;;;;;;;;;;;;
12;В них обучающихся, чел.;212;;;;;;22;25;26;;;23;;;29;;;;;;;;24;;;8;;;18;;;15;;;;12;10;;;;;;;;;212;;23;;;
13;Число классов для обучающихся с нарушением опорно-двигательного аппарата, ед.;37;3;2;2;3;;1;4;1;;;2;;;1;;;3;3;2;3;3;;;;;1;;1;;;1;;;;;;;1;;;;;;;;;;;;
14;В них обучающихся, чел.;358;42;40;35;40;;1;4;1;;;6;;;4;;;32;36;36;40;35;;;;;2;;1;;;1;;;;;;;2;;;;;;;358;1;52;;;
15;Число классов для обучающихся с задержкой психического развития, ед.;134;4;8;10;7;;10;10;8;;;6;;1;5;;1;16;13;13;12;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;В них обучающихся, чел.;1188;25;59;85;58;;99;79;91;;;57;;14;37;;15;120;116;110;117;106;;;;;;;;;;;;;;;;;;;;;;;;1188;;144;;;38
17;Число классов для обучающихся с расстройствами аутистического спектра, ед.;30;;;1;;1;4;6;3;1;1;2;;1;6;;;1;;2;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;
18;В них обучающихся, чел.;143;;;1;;7;24;26;21;1;3;15;;5;31;;;1;;7;;;;;;;;;;;;;;;;;;;1;;;;;;;143;1;119;;;3
19;Число классов для обучающихся со сложными дефектами, ед.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;В них обучающихся, чел.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21;Число классов для обучающихся с иными ограниченными возможностями здоровья (кроме классов для обучающихся с умственной отсталостью (интеллектуальными нарушениями), ед.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;В них обучающихся, чел.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23;Итого классов (сумма строк 01,03, 05, 08, 11, 13, 15, 17, 19, 21);323;11;17;19;16;5;19;27;20;1;1;19;;2;19;3;6;23;20;21;19;17;5;;;4;1;;8;;;6;;;3;4;2;2;3;;;;;;;;;;;;
24;"В них обучающихся  (сумма строк 02, 04, 06, 07, 09, 10, 12, 14, 16, 18, 20, 22; сумма строк 25 - 27)";2638;123;169;183;166;28;161;157;167;1;3;132;;19;121;17;36;192;188;192;194;176;41;;;20;2;;48;;;28;;;9;34;16;8;7;;;;;;;2638;15;606;;;46
25;в том числе обучаются:       очно;2638;123;169;183;166;28;161;157;167;1;3;132;;19;121;17;36;192;188;192;194;176;41;;;20;2;;48;;;28;;;9;34;16;8;7;;;;;;;2638;15;606;;;46
26;очно-заочно;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27;заочно;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28;из них (из строки 24):       воспитанники (без приходящих учащихся);117;;;;;3;7;16;10;;;13;;;;13;12;3;2;2;8;;8;;;1;;;7;;;2;;;2;1;1;3;3;;;;;;;110;3;98;;;4
29;девочки;1014;60;76;68;78;12;47;52;52;1;;42;;3;42;9;12;75;85;78;78;70;15;;;5;;;21;;;6;;;4;11;7;2;3;;;;;;;453;;78;;;6
30;лица с ограниченными возможностями здоровья;2638;123;169;183;166;28;161;157;167;1;3;132;;19;121;17;36;192;188;192;194;176;41;;;20;2;;48;;;28;;;9;34;16;8;7;;;;;;;;;;;;33
31;из них (из строки 30):             инвалиды;15;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;6;1;5;2;;;;;;;;;;;;
32;дети-инвалиды;606;16;16;12;24;14;46;62;58;1;2;51;;6;59;11;17;16;33;20;21;16;21;;;14;2;;26;;;12;;;8;17;1;2;2;;;;;;;;;;;;12
33;инвалиды (кроме учтенных в строке 31);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;дети-инвалиды (кроме учтенных в строке 32);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;дети-сироты и дети, оставшиеся без попечения       родителей;35;1;;2;;;;3;4;;;2;;1;1;;;3;2;3;6;6;;;;;;;1;;;;;;;;;;;;;;;;;12;;;;;
36;из них воспитанники (без приходящих учащихся);2;;;;;;;;;;;1;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;
37;обучающиеся иностранные граждане;6;;1;1;;;1;;;;;1;;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;
38;из них девочки;3;;1;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
39;обучающиеся лица без гражданства;1;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;
