;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53
10;cлепых;3;;;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;3;;3;;;
11;Число классов для обучающихся с тяжелыми нарушениями речи, ед.;35;1;3;1;1;;5;7;4;;;7;;;5;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;В них обучающихся, чел.;499;12;32;10;14;;79;111;59;;;100;;;73;;;;;;;9;;;;;;;;;;;;;;;;;;;;;;;;499;;84;;;
13;Число классов для обучающихся с нарушением опорно-двигательного аппарата, ед.;280;5;5;9;5;3;11;12;20;;;19;;;17;;;;;;;;30;;;22;;;18;;;24;;;4;17;22;19;18;;;;;;;;;;;;
14;В них обучающихся, чел.;437;5;5;9;5;9;24;12;30;;;30;;;30;;;;;;;;48;;;36;;;33;;;47;;;8;25;32;28;21;;;;;;;437;33;397;;;1
15;Число классов для обучающихся с задержкой психического развития, ед.;402;13;10;11;14;3;23;24;29;3;1;25;1;2;21;1;1;27;36;31;35;32;7;;;7;;;6;;;8;;;4;11;9;4;3;;;;;;;;;;;;
16;В них обучающихся, чел.;3390;116;107;106;143;35;149;172;267;21;7;235;13;10;168;11;4;294;364;345;381;383;7;;;7;;;6;;;8;;;4;11;9;4;3;;;;;;;3383;44;862;7;;35
17;Число классов для обучающихся с расстройствами аутистического спектра, ед.;31;3;;1;;3;3;2;2;;;;;;3;;;;;;;;2;;;2;;;5;;;3;;;;;2;;;;;;;;;;;;;;
18;В них обучающихся, чел.;73;10;;1;;23;13;7;2;;;;;;3;;;;;;;;2;;;2;;;5;;;3;;;;;2;;;;;;;;;65;;64;;;
19;Число классов для обучающихся со сложными дефектами, ед.;4;;;;;1;1;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;В них обучающихся, чел.;19;;;;;5;5;;;;;;;;;;;;;;9;;;;;;;;;;;;;;;;;;;;;;;;;19;;18;;;19
21;Число классов для обучающихся с иными ограниченными возможностями здоровья (кроме классов для обучающихся с умственной отсталостью (интеллектуальными нарушениями), ед.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;В них обучающихся, чел.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23;Итого классов (сумма строк 01,03, 05, 08, 11, 13, 15, 17, 19, 21);875;24;19;24;25;17;46;47;60;3;1;64;1;2;49;5;8;27;36;32;38;34;49;;;40;;;38;;;44;;;10;34;47;26;25;;;;;;;;;;;;
24;"В них обучающихся  (сумма строк 02, 04, 06, 07, 09, 10, 12, 14, 16, 18, 20, 22; сумма строк 25 - 27)";5088;158;158;141;192;115;278;311;395;21;7;426;13;10;292;45;60;294;364;352;397;397;105;;;96;;;88;;;105;;;18;70;98;41;41;;;;;;;5073;101;2002;7;;55
25;в том числе обучаются:       очно;5088;158;158;141;192;115;278;311;395;21;7;426;13;10;292;45;60;294;364;352;397;397;105;;;96;;;88;;;105;;;18;70;98;41;41;;;;;;;5073;101;2002;7;;55
26;очно-заочно;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27;заочно;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28;из них (из строки 24):       воспитанники (без приходящих учащихся);1066;14;19;31;14;23;67;93;74;;7;122;;10;82;3;36;71;60;75;57;62;20;;;27;;;17;;;25;;;3;12;24;5;13;;;;;;;350;8;70;;;13
29;девочки;1661;48;52;46;74;41;69;88;124;7;1;122;4;4;94;22;26;109;115;111;131;123;36;;;34;;;24;;;41;;;8;27;36;29;15;;;;;;;763;6;248;;;14
30;лица с ограниченными возможностями здоровья;5073;157;158;141;192;107;278;311;395;16;7;426;13;10;292;45;60;294;364;352;396;397;105;;;96;;;88;;;105;;;18;70;98;41;41;;;;;;;;;;;;29
31;из них (из строки 30):             инвалиды;101;;;;;;5;2;25;;;5;;;;;;;;2;3;2;;;;;;;;;;1;;;;2;7;16;31;;;;;;;;;;;;1
32;дети-инвалиды;2002;65;37;22;31;88;157;141;197;;1;208;2;;130;36;57;58;68;41;43;28;104;;;93;;;83;;;100;;;18;68;91;25;10;;;;;;;;;;;;26
33;инвалиды (кроме учтенных в строке 31);7;;;;;;5;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;дети-инвалиды (кроме учтенных в строке 32);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;дети-сироты и дети, оставшиеся без попечения       родителей;105;1;1;;1;2;3;2;10;;;6;;;;1;1;7;11;12;18;16;1;;;1;;;5;;;;;;;3;3;;;;;;;;;38;;6;;;
36;из них воспитанники (без приходящих учащихся);4;;;;;;;;2;;;1;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;2;;1;;;
37;обучающиеся иностранные граждане;17;;1;1;;;;1;3;;;1;;;;;;4;2;1;1;2;;;;;;;;;;;;;;;;;;;;;;;;11;1;;;;
38;из них девочки;6;;;1;;;;;1;;;;;;;;;1;;;1;2;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;
39;обучающиеся лица без гражданства;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
