;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24
10;в том числе:       получили аттестат о среднем общем образовании;2695;32;1;26;1;9;2664;12;19;6;6;;3;;;2701;34;1;;1;;
11;получили на ГИА неудовлетворительные результаты;15;;;;;;15;;;;;;;;;15;1;;;;;
12;не участвовали в ГИА;5;1;1;;;;3;;2;;;;;;;5;;;;;;
13;Из строки 10 получили аттестат о среднем общем образовании:    с отличием и медаль «За особые успехи в учении»;665;4;;4;;3;665;;;2;2;;1;;;667;1;;;;;
14;в IV квартале прошлого года;;;;;;;;;;;;;;;;;;;;;;
15;после 1 сентября текущего года;6;;;;;;6;;;;;;;;;6;;;;;;
16;Из общей численности участвовавших в ГИА (из суммы строк 10 и 11)    участвовали в едином государственном экзамене (ЕГЭ)*;2677;31;1;25;1;9;2677;;;2;2;;;;;2679;35;1;;1;;
17;участвовали в ЕГЭ по русскому языку (из строки 16);2677;23;1;15;1;8;2677;;;2;2;;;;;2679;34;1;;1;;
18;из них сдали ЕГЭ;2645;23;1;15;1;8;2645;;;2;2;;;;;2647;33;1;;1;;
19;участвовали в ЕГЭ по математике (из строки 16);2677;23;1;15;1;8;2677;;;2;2;;;;;2679;34;1;;1;;
20;из них сдали ЕГЭ;2648;23;1;14;1;8;2648;;;2;2;;;;;2650;33;1;;1;;
21;участвовали в ГИА в иной (кроме ЕГЭ) форме*;33;1;;1;;;2;12;19;4;4;;3;;;37;;;;;;
22;Выпущено лиц, не получивших основного общего и среднего общего образования, со свидетельством об обучении;60;18;2;9;;2;60;;;53;53;2;6;16;;113;2;;;;;
23;"Справочно. Код по ОКЕИ: человек – 792  Из численности обучавшихся во всех классах, получивших аттестат о сред-нем общем образовании с отличием и медаль «За особые успехи в учении» (из строки 13 графы 18):    получили аттестат красного цвета и медаль ""За особые успехи    в учении"" I степени";394;;;;;;;;;;;;;;;;;;;;;
24;"получили аттестат сине-голубого цвета и медаль ""За особые успехи    в учении"" II степени";273;;;;;;;;;;;;;;;;;;;;;
25;"Из численности обучавшихся экстернов, получивших аттестат о среднем общем образовании с отличием и медаль «За особые успехи в учении» (из строки 13 графы 19):    получили аттестат красного цвета и медаль ""За особые успехи    в учении"" I степени";;;;;;;;;;;;;;;;;;;;;;
26;"получили аттестат сине-голубого цвета и медаль ""За особые успехи    в учении"" II степени";1;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;;;;;;;;;;;;;;;;;
