;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53
10;cлепых;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;1;;1;;;
11;Число классов для обучающихся с тяжелыми нарушениями речи, ед.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;В них обучающихся, чел.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13;Число классов для обучающихся с нарушением опорно-двигательного аппарата, ед.;5;;;;;;;1;;;;1;;;1;;;;;;;1;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;
14;В них обучающихся, чел.;16;;;;;;;2;;;;1;;;4;;;;;;;1;;;;8;;;;;;;;;;;;;;;;;;;;16;1;14;;;
15;Число классов для обучающихся с задержкой психического развития, ед.;121;1;1;2;4;;7;9;11;;;10;;;8;;;9;12;16;17;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;В них обучающихся, чел.;1096;8;10;10;33;;54;69;82;;;104;;;73;;;89;128;146;170;120;;;;;;;;;;;;;;;;;;;;;;;;1088;2;139;;;5
17;Число классов для обучающихся с расстройствами аутистического спектра, ед.;15;;;;;2;3;3;2;;;2;;;2;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18;В них обучающихся, чел.;74;;;;;4;21;17;11;;;11;;;9;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;74;;54;;;
19;Число классов для обучающихся со сложными дефектами, ед.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;В них обучающихся, чел.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21;Число классов для обучающихся с иными ограниченными возможностями здоровья (кроме классов для обучающихся с умственной отсталостью (интеллектуальными нарушениями), ед.;1;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;В них обучающихся, чел.;1;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;1;;;
23;Итого классов (сумма строк 01,03, 05, 08, 11, 13, 15, 17, 19, 21);199;1;1;3;4;3;14;15;17;1;1;19;;;14;2;5;11;16;18;19;16;3;;;5;;;2;;;4;;;2;;3;;;;;;;;;;;;;;
24;"В них обучающихся  (сумма строк 02, 04, 06, 07, 09, 10, 12, 14, 16, 18, 20, 22; сумма строк 25 - 27)";1436;8;10;12;33;10;86;97;100;9;10;134;;;93;14;23;100;144;157;179;125;15;;;17;;;12;;;18;;;9;;21;;;;;;;;;1428;3;321;;;9
25;в том числе обучаются:       очно;1429;8;10;12;33;10;85;96;99;9;10;133;;;91;14;23;100;144;157;179;124;15;;;17;;;12;;;18;;;9;;21;;;;;;;;;1421;3;316;;;9
26;очно-заочно;7;;;;;;1;1;1;;;1;;;2;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;7;;5;;;
27;заочно;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28;из них (из строки 24):       воспитанники (без приходящих учащихся);61;;;;;2;2;;1;1;2;5;;;1;3;10;4;5;1;7;5;;;;1;;;6;;;;;;;;5;;;;;;;;;61;;26;;;
29;девочки;469;5;1;5;17;4;33;23;41;3;3;45;;;29;7;16;26;43;46;58;32;3;;;4;;;5;;;7;;;3;;10;;;;;;;;;312;;42;;;1
30;лица с ограниченными возможностями здоровья;1428;8;10;12;33;10;86;97;100;9;10;134;;;93;14;23;100;144;152;179;122;15;;;17;;;12;;;18;;;9;;21;;;;;;;;;;;;;;5
31;из них (из строки 30):             инвалиды;3;;;;;;;;;;;;;;;;;;;2;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;дети-инвалиды;321;1;1;3;2;5;33;23;22;;2;36;;;36;;7;15;29;20;12;25;10;;;15;;;7;;;11;;;3;;3;;;;;;;;;;;;;;1
33;инвалиды (кроме учтенных в строке 31);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;дети-инвалиды (кроме учтенных в строке 32);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;дети-сироты и дети, оставшиеся без попечения       родителей;16;;1;1;1;;;1;;;;1;;;;;;1;3;1;5;1;;;;;;;;;;;;;;;;;;;;;;;;16;;;;;
36;из них воспитанники (без приходящих учащихся);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
37;обучающиеся иностранные граждане;7;;;;2;;;;1;;;1;;;;;;;;;2;1;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;
38;из них девочки;3;;;;1;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;
39;обучающиеся лица без гражданства;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
