;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24
10;в том числе:       получили аттестат о среднем общем образовании;2399;11;1;7;2;7;2359;35;5;3;3;;3;;;2402;8;;;;;
11;получили на ГИА неудовлетворительные результаты;5;;;;;;5;;;;;;;;;5;1;;;;;
12;не участвовали в ГИА;;;;;;;;;;;;;;;;;;;;;;
13;Из строки 10 получили аттестат о среднем общем образовании:    с отличием и медаль «За особые успехи в учении»;436;4;;3;;;435;1;;;;;;;;436;1;;;;;
14;в IV квартале прошлого года;192;;;;;;192;;;;;;;;;192;;;;;;
15;после 1 сентября текущего года;40;;;;;;40;;;;;;;;;40;;;;;;
16;Из общей численности участвовавших в ГИА (из суммы строк 10 и 11)    участвовали в едином государственном экзамене (ЕГЭ)*;2378;11;1;7;2;7;2362;11;5;3;3;;3;;;2381;8;;;;;
17;участвовали в ЕГЭ по русскому языку (из строки 16);2378;10;1;6;2;6;2362;11;5;3;3;;3;;;2381;5;;;;;
18;из них сдали ЕГЭ;2337;10;1;6;2;6;2321;11;5;3;3;;3;;;2340;5;;;;;
19;участвовали в ЕГЭ по математике (из строки 16);2377;10;1;6;2;5;2361;11;5;3;3;;3;;;2380;8;;;;;
20;из них сдали ЕГЭ;2372;10;1;6;2;5;2356;11;5;3;3;;3;;;2375;7;;;;;
21;участвовали в ГИА в иной (кроме ЕГЭ) форме*;26;;;;;;2;24;;;;;;;;26;1;;;;;
22;Выпущено лиц, не получивших основного общего и среднего общего образования, со свидетельством об обучении;108;44;;9;;;106;2;;68;68;;24;;;176;4;2;;1;;
23;"Справочно. Код по ОКЕИ: человек – 792  Из численности обучавшихся во всех классах, получивших аттестат о сред-нем общем образовании с отличием и медаль «За особые успехи в учении» (из строки 13 графы 18):    получили аттестат красного цвета и медаль ""За особые успехи    в учении"" I степени";253;;;;;;;;;;;;;;;;;;;;;
24;"получили аттестат сине-голубого цвета и медаль ""За особые успехи    в учении"" II степени";183;;;;;;;;;;;;;;;;;;;;;
25;"Из численности обучавшихся экстернов, получивших аттестат о среднем общем образовании с отличием и медаль «За особые успехи в учении» (из строки 13 графы 19):    получили аттестат красного цвета и медаль ""За особые успехи    в учении"" I степени";;;;;;;;;;;;;;;;;;;;;;
26;"получили аттестат сине-голубого цвета и медаль ""За особые успехи    в учении"" II степени";1;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;;;;;;;;;;;;;;;;;
