;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53
10;cлепых;14;;1;;2;;;;;;;;;;;;;;;;;;;;;2;;;3;;;3;;;;3;;;;;;;;;;14;;14;;;
11;Число классов для обучающихся с тяжелыми нарушениями речи, ед.;2;;1;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;В них обучающихся, чел.;2;;1;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;2;;2;;;
13;Число классов для обучающихся с нарушением опорно-двигательного аппарата, ед.;26;1;4;3;2;;;;;;;;;;;;;4;4;4;1;1;;;;;;;;;;;;;;;;1;1;;;;;;;;;;;;
14;В них обучающихся, чел.;26;1;4;3;2;;;;;;;;;;;;;4;4;4;1;1;;;;;;;;;;;;;;;;1;1;;;;;;;26;;26;;;
15;Число классов для обучающихся с задержкой психического развития, ед.;4;1;1;1;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;В них обучающихся, чел.;18;6;10;1;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;;1;;;
17;Число классов для обучающихся с расстройствами аутистического спектра, ед.;8;;;1;;;;1;;;;2;;;;;;2;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18;В них обучающихся, чел.;31;;;6;;;;6;;;;12;;;;;;5;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;31;;29;;;
19;Число классов для обучающихся со сложными дефектами, ед.;4;;1;;;;;;;;;;;;;;;;;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;В них обучающихся, чел.;7;;2;;;;;;;;;;;;;;;;;3;1;1;;;;;;;;;;;;;;;;;;;;;;;;7;;7;;;
21;Число классов для обучающихся с иными ограниченными возможностями здоровья (кроме классов для обучающихся с умственной отсталостью (интеллектуальными нарушениями), ед.;7;2;;;;;;;;;;;;;;;;1;1;;1;1;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;
22;В них обучающихся, чел.;7;2;;;;;;;;;;;;;;;;1;1;;1;1;;;;;;;;;;;;;;;;1;;;;;;;;7;;7;;;
23;Итого классов (сумма строк 01,03, 05, 08, 11, 13, 15, 17, 19, 21);73;5;8;6;3;;1;1;;;;4;;;2;;;9;7;6;3;5;2;;;1;;;1;;;1;;;2;1;2;2;1;;;;;;;;;;;;
24;"В них обучающихся  (сумма строк 02, 04, 06, 07, 09, 10, 12, 14, 16, 18, 20, 22; сумма строк 25 - 27)";217;15;25;18;11;;5;6;;;;21;;;9;;;17;10;11;3;5;9;;;4;;;5;;;9;;;10;8;13;2;1;;;;;;;217;2;175;;;
25;в том числе обучаются:       очно;180;12;20;15;9;;5;6;;;;21;;;9;;;12;4;7;1;1;9;;;4;;;5;;;9;;;10;8;13;;;;;;;;;180;2;138;;;
26;очно-заочно;37;3;5;3;2;;;;;;;;;;;;;5;6;4;2;4;;;;;;;;;;;;;;;;2;1;;;;;;;37;;37;;;
27;заочно;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28;из них (из строки 24):       воспитанники (без приходящих учащихся);126;6;8;8;9;;5;;;;;9;;;9;;;6;4;4;;;9;;;4;;;5;;;9;;;10;8;13;;;;;;;;;;;;;;
29;девочки;86;7;7;10;5;;;1;;;;8;;;3;;;7;5;6;;1;3;;;1;;;2;;;6;;;4;3;6;1;;;;;;;;5;;3;;;
30;лица с ограниченными возможностями здоровья;217;15;25;18;11;;5;6;;;;21;;;9;;;17;10;11;3;5;9;;;4;;;5;;;9;;;10;8;13;2;1;;;;;;;;;;;;
31;из них (из строки 30):             инвалиды;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;
32;дети-инвалиды;175;7;13;15;6;;5;6;;;;19;;;9;;;16;10;11;3;5;6;;;3;;;5;;;6;;;10;6;11;2;1;;;;;;;;;;;;
33;инвалиды (кроме учтенных в строке 31);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;дети-инвалиды (кроме учтенных в строке 32);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;дети-сироты и дети, оставшиеся без попечения       родителей;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
36;из них воспитанники (без приходящих учащихся);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
37;обучающиеся иностранные граждане;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
38;из них девочки;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
39;обучающиеся лица без гражданства;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
