;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24
10;в том числе:       получили аттестат о среднем общем образовании;1942;29;3;16;;1;1919;21;2;;;;;;;1942;;;;;;
11;получили на ГИА неудовлетворительные результаты;49;3;;1;;;48;1;;;;;;;;49;;;;;;
12;не участвовали в ГИА;;;;;;;;;;;;;;;;;;;;;;
13;Из строки 10 получили аттестат о среднем общем образовании:    с отличием и медаль «За особые успехи в учении»;94;1;;1;;;94;;;;;;;;;94;;;;;;
14;в IV квартале прошлого года;157;3;;1;;;156;1;;;;;;;;157;;;;;;
15;после 1 сентября текущего года;4;;;;;;4;;;;;;;;;4;;;;;;
16;Из общей численности участвовавших в ГИА (из суммы строк 10 и 11)    участвовали в едином государственном экзамене (ЕГЭ)*;1961;29;3;17;;1;1946;13;2;;;;;;;1961;;;;;;
17;участвовали в ЕГЭ по русскому языку (из строки 16);1921;26;3;13;;1;1906;13;2;;;;;;;1921;;;;;;
18;из них сдали ЕГЭ;1891;24;3;13;;1;1876;13;2;;;;;;;1891;;;;;;
19;участвовали в ЕГЭ по математике (из строки 16);1919;25;3;13;;1;1904;13;2;;;;;;;1919;;;;;;
20;из них сдали ЕГЭ;1881;24;3;13;;1;1867;12;2;;;;;;;1881;;;;;;
21;участвовали в ГИА в иной (кроме ЕГЭ) форме*;30;3;;;;;21;9;;;;;;;;30;;;;;;
22;Выпущено лиц, не получивших основного общего и среднего общего образования, со свидетельством об обучении;50;7;;5;;;44;1;5;20;;;;;;70;;;;;;
23;"Справочно. Код по ОКЕИ: человек – 792  Из численности обучавшихся во всех классах, получивших аттестат о сред-нем общем образовании с отличием и медаль «За особые успехи в учении» (из строки 13 графы 18):    получили аттестат красного цвета и медаль ""За особые успехи    в учении"" I степени";58;;;;;;;;;;;;;;;;;;;;;
24;"получили аттестат сине-голубого цвета и медаль ""За особые успехи    в учении"" II степени";36;;;;;;;;;;;;;;;;;;;;;
25;"Из численности обучавшихся экстернов, получивших аттестат о среднем общем образовании с отличием и медаль «За особые успехи в учении» (из строки 13 графы 19):    получили аттестат красного цвета и медаль ""За особые успехи    в учении"" I степени";;;;;;;;;;;;;;;;;;;;;;
26;"получили аттестат сине-голубого цвета и медаль ""За особые успехи    в учении"" II степени";;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;;;;;;;;;;;;;;;;;
