;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53
10;cлепых;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;Число классов для обучающихся с тяжелыми нарушениями речи, ед.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;В них обучающихся, чел.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13;Число классов для обучающихся с нарушением опорно-двигательного аппарата, ед.;11;1;1;1;1;;;;;;;;;;;;;1;1;1;1;1;;;;;;;;;;;;;;;;1;1;;;;;;;;;;;;
14;В них обучающихся, чел.;45;2;4;4;3;;;;;;;;;;;;;4;3;5;6;6;;;;;;;;;;;;;;;;5;3;;;;;;;;;;;;
15;Число классов для обучающихся с задержкой психического развития, ед.;92;1;2;6;5;1;3;1;4;;;4;1;;6;1;;11;12;11;9;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;В них обучающихся, чел.;891;7;17;54;59;2;26;6;40;;;35;10;;55;11;;114;124;109;81;141;;;;;;;;;;;;;;;;;;;;;;;;850;;107;;;
17;Число классов для обучающихся с расстройствами аутистического спектра, ед.;3;;;;;;;1;1;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18;В них обучающихся, чел.;16;;;;;;;6;5;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16;;5;;;
19;Число классов для обучающихся со сложными дефектами, ед.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;В них обучающихся, чел.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21;Число классов для обучающихся с иными ограниченными возможностями здоровья (кроме классов для обучающихся с умственной отсталостью (интеллектуальными нарушениями), ед.;10;1;1;;1;;;;;;;;;;;;;1;2;1;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;В них обучающихся, чел.;85;6;6;;6;;;;;;;;;;;;;10;19;9;10;19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23;Итого классов (сумма строк 01,03, 05, 08, 11, 13, 15, 17, 19, 21);138;3;4;7;7;1;4;4;6;;;6;2;;6;3;2;13;15;13;11;17;2;;;2;;;1;;;4;;;3;;;1;1;;;;;;;;;;;;
24;"В них обучающихся  (сумма строк 02, 04, 06, 07, 09, 10, 12, 14, 16, 18, 20, 22; сумма строк 25 - 27)";1183;15;27;58;68;2;32;22;51;;;47;15;;55;22;14;128;146;123;97;166;15;;;16;;;6;;;29;;;21;;;5;3;;;;;;;1012;8;243;;;
25;в том числе обучаются:       очно;1119;15;26;55;59;1;30;19;45;;;41;13;;45;21;13;126;142;120;96;164;12;;;16;;;4;;;27;;;21;;;5;3;;;;;;;948;8;183;;;
26;очно-заочно;56;;1;3;9;1;;3;5;;;4;2;;8;1;1;2;4;3;1;2;2;;;;;;2;;;2;;;;;;;;;;;;;;56;;52;;;
27;заочно;8;;;;;;2;;1;;;2;;;2;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;8;;8;;;
28;из них (из строки 24):       воспитанники (без приходящих учащихся);193;2;4;4;3;;1;7;3;;;4;10;;;18;7;14;15;15;13;16;5;;;9;;;1;;;18;;;16;;;5;3;;;;;;;;;;;;
29;девочки;421;5;10;26;31;;12;6;15;;;18;4;;12;9;4;40;49;42;35;59;8;;;7;;;;;;14;;;9;;;4;2;;;;;;;36;;2;;;
30;лица с ограниченными возможностями здоровья;1012;7;17;54;59;2;32;22;51;;;47;15;;55;22;14;114;124;101;73;116;15;;;16;;;6;;;29;;;21;;;;;;;;;;;;;;;;
31;из них (из строки 30):             инвалиды;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8;;;;;;;;;;;;;;;;
32;дети-инвалиды;243;3;;10;14;2;8;11;18;;;16;5;;14;9;12;17;11;5;7;3;15;;;15;;;6;;;29;;;13;;;;;;;;;;;;;;;;
33;инвалиды (кроме учтенных в строке 31);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;дети-инвалиды (кроме учтенных в строке 32);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;дети-сироты и дети, оставшиеся без попечения       родителей;27;;;;;;;;;;;1;;;2;2;1;4;2;4;2;6;;;;;;;;;;2;;;1;;;;;;;;;;;11;;;;;
36;из них воспитанники (без приходящих учащихся);5;;;;;;;;;;;1;;;;1;;;;;;;;;;;;;;;;2;;;1;;;;;;;;;;;;;;;;
37;обучающиеся иностранные граждане;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
38;из них девочки;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
39;обучающиеся лица без гражданства;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
