;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24
10;в том числе:       получили аттестат о среднем общем образовании;1690;2;;1;;9;1680;8;2;5;5;3;2;;;1695;12;;;;;
11;получили на ГИА неудовлетворительные результаты;59;1;;1;;1;53;5;1;;;;;;;59;8;;;;;
12;не участвовали в ГИА;1;;;;;;1;;;;;;;;;1;1;;;;;
13;Из строки 10 получили аттестат о среднем общем образовании:    с отличием и медаль «За особые успехи в учении»;373;;;;;;373;;;;;;;;;373;1;;;;;
14;в IV квартале прошлого года;23;;;;;;23;;;;;;;;;23;;;;;;
15;после 1 сентября текущего года;3;;;;;;3;;;;;;;;;3;1;;;;;
16;Из общей численности участвовавших в ГИА (из суммы строк 10 и 11)    участвовали в едином государственном экзамене (ЕГЭ)*;1743;2;;1;;10;1730;13;;;;;;;;1743;20;;;;;
17;участвовали в ЕГЭ по русскому языку (из строки 16);1743;2;;1;;6;1730;13;;;;;;;;1743;18;;;;;
18;из них сдали ЕГЭ;1708;2;;1;;4;1698;10;;;;;;;;1708;14;;;;;
19;участвовали в ЕГЭ по математике (из строки 16);1743;2;;1;;6;1730;13;;;;;;;;1743;20;;;;;
20;из них сдали ЕГЭ;1667;1;;;;5;1659;8;;;;;;;;1667;11;;;;;
21;участвовали в ГИА в иной (кроме ЕГЭ) форме*;6;1;;1;;;3;;3;5;5;3;2;;;11;;;;;;
22;Выпущено лиц, не получивших основного общего и среднего общего образования, со свидетельством об обучении;74;43;;17;;;65;5;4;1;1;;1;;;75;;;;;;
23;"Справочно. Код по ОКЕИ: человек – 792  Из численности обучавшихся во всех классах, получивших аттестат о сред-нем общем образовании с отличием и медаль «За особые успехи в учении» (из строки 13 графы 18):    получили аттестат красного цвета и медаль ""За особые успехи    в учении"" I степени";214;;;;;;;;;;;;;;;;;;;;;
24;"получили аттестат сине-голубого цвета и медаль ""За особые успехи    в учении"" II степени";159;;;;;;;;;;;;;;;;;;;;;
25;"Из численности обучавшихся экстернов, получивших аттестат о среднем общем образовании с отличием и медаль «За особые успехи в учении» (из строки 13 графы 19):    получили аттестат красного цвета и медаль ""За особые успехи    в учении"" I степени";1;;;;;;;;;;;;;;;;;;;;;
26;"получили аттестат сине-голубого цвета и медаль ""За особые успехи    в учении"" II степени";;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;;;;;;;;;;;;;;;;;
