;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53
10;cлепых;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;Число классов для обучающихся с тяжелыми нарушениями речи, ед.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;В них обучающихся, чел.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13;Число классов для обучающихся с нарушением опорно-двигательного аппарата, ед.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;В них обучающихся, чел.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;Число классов для обучающихся с задержкой психического развития, ед.;26;;;;;;2;1;1;;;1;;;2;;1;1;3;5;3;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;В них обучающихся, чел.;308;;;;;;15;11;12;;;14;;;29;;13;14;35;54;33;78;;;;;;;;;;;;;;;;;;;;;;;;308;;34;;;
17;Число классов для обучающихся с расстройствами аутистического спектра, ед.;7;;;;;;1;;;2;2;1;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18;В них обучающихся, чел.;30;;;;;;5;;;7;9;5;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;30;;29;;;
19;Число классов для обучающихся со сложными дефектами, ед.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;В них обучающихся, чел.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21;Число классов для обучающихся с иными ограниченными возможностями здоровья (кроме классов для обучающихся с умственной отсталостью (интеллектуальными нарушениями), ед.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;В них обучающихся, чел.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23;Итого классов (сумма строк 01,03, 05, 08, 11, 13, 15, 17, 19, 21);54;;;1;;1;3;2;3;3;2;2;;;3;;2;2;4;5;4;6;3;;;3;;;1;;;1;;;;1;1;1;;;;;;;;;;;;;
24;"В них обучающихся  (сумма строк 02, 04, 06, 07, 09, 10, 12, 14, 16, 18, 20, 22; сумма строк 25 - 27)";451;;;5;;5;20;17;19;12;9;19;;;35;;20;18;40;54;42;78;12;;;13;;;6;;;8;;;;5;11;3;;;;;;;;451;6;151;;;
25;в том числе обучаются:       очно;451;;;5;;5;20;17;19;12;9;19;;;35;;20;18;40;54;42;78;12;;;13;;;6;;;8;;;;5;11;3;;;;;;;;451;6;151;;;
26;очно-заочно;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27;заочно;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28;из них (из строки 24):       воспитанники (без приходящих учащихся);34;;;2;;;;3;;2;;;;;;;4;1;1;;;;4;;;7;;;;;;3;;;;1;4;2;;;;;;;;;;;;;
29;девочки;149;;;4;;1;4;6;4;5;1;5;;;13;;3;2;17;15;14;24;5;;;5;;;2;;;8;;;;2;8;1;;;;;;;;43;;9;;;
30;лица с ограниченными возможностями здоровья;451;;;5;;5;20;17;19;12;9;19;;;35;;20;18;40;54;42;78;12;;;13;;;6;;;8;;;;5;11;3;;;;;;;;;;;;;
31;из них (из строки 30):             инвалиды;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;1;3;1;;;;;;;;;;;;;
32;дети-инвалиды;151;;;3;;3;11;13;8;12;8;9;;;7;;6;8;6;2;7;2;10;;;11;;;5;;;7;;;;3;8;2;;;;;;;;;;;;;
33;инвалиды (кроме учтенных в строке 31);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;дети-инвалиды (кроме учтенных в строке 32);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;дети-сироты и дети, оставшиеся без попечения       родителей;25;;;;;;1;2;;;;1;;;1;;;2;;7;1;10;;;;;;;;;;;;;;;;;;;;;;;;7;;;;;
36;из них воспитанники (без приходящих учащихся);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
37;обучающиеся иностранные граждане;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
38;из них девочки;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
39;обучающиеся лица без гражданства;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
