;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53
17;Число классов для обучающихся с расстройствами аутистического спектра, ед.;7;;;;;;4;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18;В них обучающихся, чел.;37;;;;;;19;18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;37;;37;;;37
19;Число классов для обучающихся со сложными дефектами, ед.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;В них обучающихся, чел.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21;Число классов для обучающихся с иными ограниченными возможностями здоровья (кроме классов для обучающихся с умственной отсталостью (интеллектуальными нарушениями), ед.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;В них обучающихся, чел.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23;Итого классов (сумма строк 01,03, 05, 08, 11, 13, 15, 17, 19, 21);95;5;3;4;3;4;7;8;9;;;8;;;4;1;2;4;6;1;3;4;5;;;3;;;4;;;2;;;1;2;2;;;;;;;;;;;;;;
24;"В них обучающихся  (сумма строк 02, 04, 06, 07, 09, 10, 12, 14, 16, 18, 20, 22; сумма строк 25 - 27)";720;56;32;42;35;35;47;49;60;;;62;;;35;4;6;27;61;6;23;41;23;;;22;;;22;;;12;;;4;3;13;;;;;;;;;720;;240;;;71
25;в том числе обучаются:       очно;720;56;32;42;35;35;47;49;60;;;62;;;35;4;6;27;61;6;23;41;23;;;22;;;22;;;12;;;4;3;13;;;;;;;;;720;;240;;;71
26;очно-заочно;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27;заочно;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28;из них (из строки 24):       воспитанники (без приходящих учащихся);51;;;;;3;;5;3;;;5;;;2;1;;4;7;;6;2;5;;;2;;;2;;;1;;;3;;;;;;;;;;;49;;26;;;
29;девочки;283;21;15;25;18;9;13;16;31;;;22;;;16;2;1;10;20;2;6;18;13;;;7;;;8;;;3;;;2;2;3;;;;;;;;;184;;64;;;8
30;лица с ограниченными возможностями здоровья;720;56;32;42;35;35;47;49;60;;;62;;;35;4;6;27;61;6;23;41;23;;;22;;;22;;;12;;;4;3;13;;;;;;;;;;;;;;2
31;из них (из строки 30):             инвалиды;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;дети-инвалиды;240;;;1;;17;22;29;20;;;20;;;9;3;3;10;14;;6;5;17;;;18;;;22;;;10;;;4;3;7;;;;;;;;;;;;;;1
33;инвалиды (кроме учтенных в строке 31);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;дети-инвалиды (кроме учтенных в строке 32);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;дети-сироты и дети, оставшиеся без попечения       родителей;4;;;;;;;;;;;2;;;;;;;;;;1;;;;;;;1;;;;;;;;;;;;;;;;;4;;1;;;
36;из них воспитанники (без приходящих учащихся);1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
37;обучающиеся иностранные граждане;1;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;
38;из них девочки;1;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;
39;обучающиеся лица без гражданства;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
