;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53
10;cлепых;4;;;;;;;;;;;1;;;;;1;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;4;;4;;;4
11;Число классов для обучающихся с тяжелыми нарушениями речи, ед.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;В них обучающихся, чел.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13;Число классов для обучающихся с нарушением опорно-двигательного аппарата, ед.;1;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;В них обучающихся, чел.;1;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;Число классов для обучающихся с задержкой психического развития, ед.;19;3;3;3;1;;;;;;;;;;;;;3;1;2;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;В них обучающихся, чел.;193;28;31;30;14;;;;;;;;;;;;;24;13;13;28;12;;;;;;;;;;;;;;;;;;;;;;;;185;;48;;;
17;Число классов для обучающихся с расстройствами аутистического спектра, ед.;8;;;;;1;;2;2;;;2;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18;В них обучающихся, чел.;30;;;;;5;;7;7;;;6;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24;;21;;6;
19;Число классов для обучающихся со сложными дефектами, ед.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;В них обучающихся, чел.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21;Число классов для обучающихся с иными ограниченными возможностями здоровья (кроме классов для обучающихся с умственной отсталостью (интеллектуальными нарушениями), ед.;9;1;1;1;1;;;;;;;;;;;;;;;;;;1;;;1;;;2;;;1;;;;;;;;;;;;;;;;;;;
22;В них обучающихся, чел.;95;12;15;14;9;;;;;;;;;;;;;;;;;;11;;;8;;;13;;;13;;;;;;;;;;;;;;95;;22;;;
23;Итого классов (сумма строк 01,03, 05, 08, 11, 13, 15, 17, 19, 21);60;4;4;4;2;2;2;3;4;;;4;;;1;3;2;3;1;2;2;1;3;;;3;;;4;;;3;;;1;1;1;;;;;;;;;;;;;;
24;"В них обучающихся  (сумма строк 02, 04, 06, 07, 09, 10, 12, 14, 16, 18, 20, 22; сумма строк 25 - 27)";453;40;46;44;23;8;10;15;18;;;20;;;5;16;12;24;13;13;28;12;23;;;19;;;22;;;23;;;7;6;6;;;;;;;;;438;;207;;6;30
25;в том числе обучаются:       очно;453;40;46;44;23;8;10;15;18;;;20;;;5;16;12;24;13;13;28;12;23;;;19;;;22;;;23;;;7;6;6;;;;;;;;;438;;207;;6;30
26;очно-заочно;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27;заочно;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28;из них (из строки 24):       воспитанники (без приходящих учащихся);31;;;;;;1;4;1;;;6;;;;5;4;;;;;;3;;;1;;;1;;;3;;;2;;;;;;;;;;;;;;;;
29;девочки;173;12;15;16;6;;4;10;5;;;6;;;3;8;7;3;4;8;8;6;9;;;9;;;12;;;11;;;6;3;2;;;;;;;;;;;;;;
30;лица с ограниченными возможностями здоровья;438;40;46;37;22;8;9;9;18;;;20;;;5;16;12;24;13;13;28;12;23;;;19;;;22;;;23;;;7;6;6;;;;;;;;;;;;;;
31;из них (из строки 30):             инвалиды;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;дети-инвалиды;207;9;9;10;7;7;9;9;14;;;19;;;5;14;10;3;8;1;6;5;16;;;10;;;11;;;10;;;7;4;4;;;;;;;;;;;;;;
33;инвалиды (кроме учтенных в строке 31);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;дети-инвалиды (кроме учтенных в строке 32);6;;;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;дети-сироты и дети, оставшиеся без попечения       родителей;18;;1;1;;;;;;;;;;;;1;;2;;4;2;;2;;;1;;;1;;;3;;;;;;;;;;;;;;;;;;;
36;из них воспитанники (без приходящих учащихся);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
37;обучающиеся иностранные граждане;4;;1;;;;1;;1;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
38;из них девочки;3;;1;;;;;;1;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
39;обучающиеся лица без гражданства;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
