;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
26;изобразительного искусства, черчения;106;7;7;11;11;4;4;8;8;8;8;14;13;14;13;20;19;15;15;5;5
27;основ безопасности и защиты Родины;94;11;5;11;5;6;4;5;3;7;5;12;5;10;6;11;2;14;7;7;1
28;основ духовно-нравственной культуры народов России;3;;;;;;;;;;;1;1;;;;;2;2;;
29;прочих предметов;54;7;7;7;7;2;2;7;7;7;6;7;6;4;4;1;1;3;3;9;9
30;учителя-логопеды;79;12;12;8;8;13;13;19;19;10;10;4;4;4;4;2;2;5;5;2;2
31;учителя-дефектологи;62;9;9;6;6;9;9;11;11;7;7;6;6;5;5;4;4;4;4;1;1
32;из них:                      олигофренопедагог;30;7;7;3;3;7;7;5;5;4;4;;;2;2;1;1;1;1;;
33;тифлопедагог;4;;;;;;;;;;;2;2;;;2;2;;;;
34;сурдопедагог;6;;;;;;;2;2;1;1;;;1;1;;;1;1;1;1
35;социальные педагоги;90;1;1;5;5;13;13;13;13;17;17;7;7;10;10;7;7;7;7;10;10
36;педагоги дополнительного образования;109;9;8;11;9;13;10;12;12;7;3;9;8;13;9;12;7;16;8;7;4
37;педагоги-психологи;126;15;14;12;11;33;31;15;15;7;7;13;13;12;12;7;7;7;6;5;5
38;воспитатели;423;16;16;19;19;32;32;56;55;41;38;63;57;79;76;61;57;39;36;17;16
39;мастера производственного обучения;16;;;1;;2;;1;;3;1;1;;3;;;;3;;2;1
40;тьюторы;25;7;7;1;1;3;3;1;1;4;4;4;4;;;;;1;1;4;4
41;советники директора по воспитанию и взаимодействию                с детскими общественными объединениям;75;12;11;10;7;12;11;13;12;9;9;8;8;7;7;3;3;1;1;;
42;другие;138;12;11;6;6;9;9;15;15;9;8;19;17;20;16;17;17;17;15;14;14
43;учебно-вспомогательный персонал;515;11;9;26;25;36;35;76;70;85;81;79;68;71;66;52;48;46;41;33;28
44;иной персонал;3942;78;59;103;93;247;219;495;458;557;490;619;548;582;467;503;374;385;238;373;213
45;из них:             ассистент (помощник);8;1;1;2;1;;;2;2;;;2;2;;;1;1;;;;
46;сурдопереводчик;;;;;;;;;;;;;;;;;;;;;
47;тифлосурдопереводчик;;;;;;;;;;;;;;;;;;;;;
48;Из общей численности педагогических работников (стр.06):             персонал, работающий в подразделениях (группах)             дошкольного образования;297;14;14;19;19;25;25;43;43;35;35;40;40;52;51;38;38;22;22;9;9
49;из них воспитатели;291;13;13;18;18;25;25;43;43;35;35;40;39;51;50;37;37;20;20;9;9
50;персонал, работающий в классах очно-заочного и заочного             обучения, учебно-консультационных пунктах;;;;;;;;;;;;;;;;;;;;;
51;из них учителя;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам
;;Должностное лицо, ответственное за предоставление первичных статистических данных (лицо, уполномоченное предоставлять первичные статистические данные от имени юридического лица или от имени гражданина, осуществляющего предпринемательскую деятельность без;Должностное лицо, ответственное за предоставление первичных статистических данных (лицо, уполномоченное предоставлять первичные статистические данные от имени юридического лица или от имени гражданина, осуществляющего предпринемательскую деятельность без;Должностное лицо, ответственное за предоставление первичных статистических данных (лицо, уполномоченное предоставлять первичные статистические данные от имени юридического лица или от имени гражданина, осуществляющего предпринемательскую деятельность без;;;;;;;;;;;;;;;;;;
;;Должностное лицо, ответственное за предоставление первичных статистических данных (лицо, уполномоченное предоставлять первичные статистические данные от имени юридического лица или от имени гражданина, осуществляющего предпринемательскую деятельность без;Должностное лицо, ответственное за предоставление первичных статистических данных (лицо, уполномоченное предоставлять первичные статистические данные от имени юридического лица или от имени гражданина, осуществляющего предпринемательскую деятельность без;Должностное лицо, ответственное за предоставление первичных статистических данных (лицо, уполномоченное предоставлять первичные статистические данные от имени юридического лица или от имени гражданина, осуществляющего предпринемательскую деятельность без;;;;;;;;;;;;;;;;;;
;;образования юридического лица);образования юридического лица);образования юридического лица);;;;;;;;;;;;;;;;;;
;;;;;(должность);(должность);(должность);;(Ф.И.О);(Ф.И.О);(Ф.И.О);(подпись);;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;(номер контактного телефона);(номер контактного телефона);;(e-mail);(e-mail);;(дата составления документа);(дата составления документа);;;;;;;;;;
