;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24
10;в том числе:       получили аттестат о среднем общем образовании;3281;14;2;11;;2;3275;6;;;;;;;;3281;26;;;;;
11;получили на ГИА неудовлетворительные результаты;17;;;;;;16;1;;;;;;;;17;;;;;;
12;не участвовали в ГИА;1;;;;;;1;;;;;;;;;1;;;;;;
13;Из строки 10 получили аттестат о среднем общем образовании:    с отличием и медаль «За особые успехи в учении»;436;3;;1;;;436;;;;;;;;;436;2;;;;;
14;в IV квартале прошлого года;268;1;;1;;;268;;;;;;;;;268;2;;;;;
15;после 1 сентября текущего года;7;;;;;;7;;;;;;;;;7;1;;;;;
16;Из общей численности участвовавших в ГИА (из суммы строк 10 и 11)    участвовали в едином государственном экзамене (ЕГЭ)*;3233;11;1;9;;2;3230;3;;;;;;;;3233;25;;;;;
17;участвовали в ЕГЭ по русскому языку (из строки 16);3231;9;;7;;1;3228;3;;;;;;;;3231;25;;;;;
18;из них сдали ЕГЭ;3060;9;;7;;1;3057;3;;;;;;;;3060;24;;;;;
19;участвовали в ЕГЭ по математике (из строки 16);3231;9;;7;;1;3228;3;;;;;;;;3231;25;;;;;
20;из них сдали ЕГЭ;3049;9;;7;;1;3046;3;;;;;;;;3049;19;;;;;
21;участвовали в ГИА в иной (кроме ЕГЭ) форме*;65;3;1;2;;;61;4;;;;;;;;65;1;;;;;
22;Выпущено лиц, не получивших основного общего и среднего общего образования, со свидетельством об обучении;192;116;8;43;;;192;;;57;57;3;23;;;249;;;;;;
23;"Справочно. Код по ОКЕИ: человек – 792  Из численности обучавшихся во всех классах, получивших аттестат о сред-нем общем образовании с отличием и медаль «За особые успехи в учении» (из строки 13 графы 18):    получили аттестат красного цвета и медаль ""За особые успехи    в учении"" I степени";225;;;;;;;;;;;;;;;;;;;;;
24;"получили аттестат сине-голубого цвета и медаль ""За особые успехи    в учении"" II степени";211;;;;;;;;;;;;;;;;;;;;;
25;"Из численности обучавшихся экстернов, получивших аттестат о среднем общем образовании с отличием и медаль «За особые успехи в учении» (из строки 13 графы 19):    получили аттестат красного цвета и медаль ""За особые успехи    в учении"" I степени";1;;;;;;;;;;;;;;;;;;;;;
26;"получили аттестат сине-голубого цвета и медаль ""За особые успехи    в учении"" II степени";1;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;;;;;;;;;;;;;;;;;
