;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53
10;cлепых;45;;;;;5;;;3;;;6;;;;2;4;1;1;2;2;;5;;;1;;;2;;;2;;;;;5;1;3;;;;;;;45;3;42;;;
11;Число классов для обучающихся с тяжелыми нарушениями речи, ед.;9;2;1;1;1;;;;;;;;;;;;;;;;;;1;;;;;;1;;;1;;;;1;;;;;;;;;;;;;;;
12;В них обучающихся, чел.;89;24;12;12;11;;;;;;;;;;;;;;;;;;8;;;;;;11;;;6;;;;5;;;;;;;;;;89;;4;;;
13;Число классов для обучающихся с нарушением опорно-двигательного аппарата, ед.;12;;;;;;1;1;1;;;1;;;1;;;;;1;1;;2;;;1;;;;;;;;;;;;1;1;;;;;;;;;;;;
14;В них обучающихся, чел.;82;;;;;;11;8;6;;;7;;;8;;;;;8;5;;15;;;9;;;;;;;;;;;;2;3;;;;;;;82;;82;;;
15;Число классов для обучающихся с задержкой психического развития, ед.;121;3;1;3;3;4;10;10;13;;;12;;;16;;;12;9;12;7;5;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;
16;В них обучающихся, чел.;1215;21;1;26;20;40;99;98;144;;;125;;;185;;;113;83;120;65;62;;;;;;;;;;13;;;;;;;;;;;;;;1215;;217;;;1
17;Число классов для обучающихся с расстройствами аутистического спектра, ед.;4;;;;;;1;1;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18;В них обучающихся, чел.;24;;;;;;7;6;5;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24;;14;;;
19;Число классов для обучающихся со сложными дефектами, ед.;9;;;;;;;;1;;;1;;;;1;1;1;1;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;В них обучающихся, чел.;39;;;;;;;;2;;;6;;;;6;3;5;4;3;10;;;;;;;;;;;;;;;;;;;;;;;;;39;;39;;;39
21;Число классов для обучающихся с иными ограниченными возможностями здоровья (кроме классов для обучающихся с умственной отсталостью (интеллектуальными нарушениями), ед.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;В них обучающихся, чел.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23;Итого классов (сумма строк 01,03, 05, 08, 11, 13, 15, 17, 19, 21);226;5;3;5;4;9;13;13;21;1;;19;1;;17;7;8;15;12;15;12;5;4;;;4;1;;4;1;;6;1;;;6;8;3;3;;;;;;;;;;;;
24;"В них обучающихся  (сумма строк 02, 04, 06, 07, 09, 10, 12, 14, 16, 18, 20, 22; сумма строк 25 - 27)";1922;45;19;46;31;68;124;117;194;5;;174;6;;193;52;50;138;102;144;94;62;32;;;31;5;;33;2;;45;7;;;29;53;10;11;;;;;;;1922;12;688;;;40
25;в том числе обучаются:       очно;1921;45;19;46;31;68;124;117;194;5;;174;6;;193;52;49;138;102;144;94;62;32;;;31;5;;33;2;;45;7;;;29;53;10;11;;;;;;;1921;12;687;;;40
26;очно-заочно;1;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;1;;;
27;заочно;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28;из них (из строки 24):       воспитанники (без приходящих учащихся);230;;;1;1;10;8;7;11;5;;10;6;;3;20;17;17;2;16;11;;11;;;11;4;;6;2;;4;5;;;14;21;5;2;;;;;;;218;3;149;;;12
29;девочки;678;14;5;18;10;26;53;44;73;4;;53;3;;57;25;18;49;30;43;42;18;14;;;11;2;;9;1;;16;4;;;11;20;2;3;;;;;;;463;1;147;;;15
30;лица с ограниченными возможностями здоровья;1922;45;19;46;31;68;124;117;194;5;;174;6;;193;52;50;138;102;144;94;62;32;;;31;5;;33;2;;45;7;;;29;53;10;11;;;;;;;;;;;;1
31;из них (из строки 30):             инвалиды;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;5;3;;;;;;;;;;;;
32;дети-инвалиды;688;4;7;8;;33;68;54;61;5;;66;6;;32;45;34;16;13;25;27;1;24;;;30;5;;21;2;;24;7;;;24;39;3;4;;;;;;;;;;;;
33;инвалиды (кроме учтенных в строке 31);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;дети-инвалиды (кроме учтенных в строке 32);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;дети-сироты и дети, оставшиеся без попечения       родителей;25;;;;3;2;;2;;;;2;;;1;;4;3;1;;4;;;;;;;;;;;;;;;;1;1;1;;;;;;;5;;;;;
36;из них воспитанники (без приходящих учащихся);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
37;обучающиеся иностранные граждане;3;;;;;;;;;;;;;;1;;;;;;;;;;;;;;1;;;;;;;;1;;;;;;;;;1;;;;;
38;из них девочки;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;
39;обучающиеся лица без гражданства;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
