;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24
10;в том числе:       получили аттестат о среднем общем образовании;3947;12;;10;7;32;3902;44;1;3;1;;1;;2;3950;27;;;;;
11;получили на ГИА неудовлетворительные результаты;;;;;;;;;;;;;;;;;;;;;;
12;не участвовали в ГИА;;;;;;;;;;;;;;;;;;;;;;
13;Из строки 10 получили аттестат о среднем общем образовании:    с отличием и медаль «За особые успехи в учении»;1144;7;;5;1;6;1143;1;;;;;;;;1144;4;;;;;
14;в IV квартале прошлого года;111;;;;;1;111;;;;;;;;;111;;;;;;
15;после 1 сентября текущего года;;;;;;;;;;;;;;;;;;;;;;
16;Из общей численности участвовавших в ГИА (из суммы строк 10 и 11)    участвовали в едином государственном экзамене (ЕГЭ)*;3156;10;;9;6;24;3146;9;1;2;1;;1;;1;3158;20;;;;;
17;участвовали в ЕГЭ по русскому языку (из строки 16);3090;8;;7;4;23;3080;9;1;2;1;;1;;1;3092;20;;;;;
18;из них сдали ЕГЭ;3042;8;;7;4;20;3032;9;1;2;1;;1;;1;3044;20;;;;;
19;участвовали в ЕГЭ по математике (из строки 16);3057;8;;7;4;23;3047;9;1;;;;;;;3057;20;;;;;
20;из них сдали ЕГЭ;2990;8;;7;4;22;2980;9;1;;;;;;;2990;20;;;;;
21;участвовали в ГИА в иной (кроме ЕГЭ) форме*;791;2;;1;1;8;756;35;;1;;;;;1;792;7;;;;;
22;Выпущено лиц, не получивших основного общего и среднего общего образования, со свидетельством об обучении;47;33;2;19;;;46;;1;55;51;5;21;;1;102;2;1;;1;;
23;"Справочно. Код по ОКЕИ: человек – 792  Из численности обучавшихся во всех классах, получивших аттестат о сред-нем общем образовании с отличием и медаль «За особые успехи в учении» (из строки 13 графы 18):    получили аттестат красного цвета и медаль ""За особые успехи    в учении"" I степени";722;;;;;;;;;;;;;;;;;;;;;
24;"получили аттестат сине-голубого цвета и медаль ""За особые успехи    в учении"" II степени";422;;;;;;;;;;;;;;;;;;;;;
25;"Из численности обучавшихся экстернов, получивших аттестат о среднем общем образовании с отличием и медаль «За особые успехи в учении» (из строки 13 графы 19):    получили аттестат красного цвета и медаль ""За особые успехи    в учении"" I степени";4;;;;;;;;;;;;;;;;;;;;;
26;"получили аттестат сине-голубого цвета и медаль ""За особые успехи    в учении"" II степени";;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;;;;;;;;;;;;;;;;;
