;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53
10;cлепых;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;Число классов для обучающихся с тяжелыми нарушениями речи, ед.;2;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;В них обучающихся, чел.;14;;;;;;10;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14;;3;;;
13;Число классов для обучающихся с нарушением опорно-двигательного аппарата, ед.;15;1;;1;;;1;1;1;;;1;;;1;;;;;1;1;1;1;;;1;;;1;;;;;;;;;1;1;;;;;;;;;;;;
14;В них обучающихся, чел.;98;1;;2;;;6;12;16;;;20;;;8;;;;;1;9;2;6;;;9;;;3;;;;;;;;;2;1;;;;;;;98;1;71;;;17
15;Число классов для обучающихся с задержкой психического развития, ед.;163;5;6;8;5;1;4;7;6;1;1;10;;2;8;;2;19;18;21;20;19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;В них обучающихся, чел.;1152;41;48;56;56;4;20;26;50;5;12;47;;16;43;;14;115;140;154;158;147;;;;;;;;;;;;;;;;;;;;;;;;922;7;104;;;
17;Число классов для обучающихся с расстройствами аутистического спектра, ед.;18;1;;1;;;2;3;4;;;4;;1;;;;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18;В них обучающихся, чел.;66;6;;4;;;11;12;15;;;15;;1;;;;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;60;4;55;;;
19;Число классов для обучающихся со сложными дефектами, ед.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;В них обучающихся, чел.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21;Число классов для обучающихся с иными ограниченными возможностями здоровья (кроме классов для обучающихся с умственной отсталостью (интеллектуальными нарушениями), ед.;2;;;;1;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;В них обучающихся, чел.;3;;;;2;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;
23;Итого классов (сумма строк 01,03, 05, 08, 11, 13, 15, 17, 19, 21);240;9;8;12;8;3;8;13;14;1;1;18;;3;9;;6;23;21;26;23;22;2;;;2;;;1;;;1;;;;1;3;1;1;;;;;;;;;;;;
24;"В них обучающихся  (сумма строк 02, 04, 06, 07, 09, 10, 12, 14, 16, 18, 20, 22; сумма строк 25 - 27)";1575;65;70;76;80;12;47;56;93;5;12;91;;17;51;;29;133;161;167;185;170;10;;;17;;;3;;;6;;;;5;11;2;1;;;;;;;1338;20;333;;;17
25;в том числе обучаются:       очно;1575;65;70;76;80;12;47;56;93;5;12;91;;17;51;;29;133;161;167;185;170;10;;;17;;;3;;;6;;;;5;11;2;1;;;;;;;1338;20;333;;;17
26;очно-заочно;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27;заочно;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28;из них (из строки 24):       воспитанники (без приходящих учащихся);264;15;14;21;24;1;7;4;6;;;5;;;3;;10;19;35;18;37;30;5;;;2;;;;;;1;;;;;7;;;;;;;;;1;;;;;
29;девочки;557;30;26;28;30;2;16;17;33;2;2;34;;4;15;;10;42;47;64;67;67;2;;;9;;;;;;2;;;;2;6;;;;;;;;;163;;39;;;
30;лица с ограниченными возможностями здоровья;1338;35;48;59;59;12;46;56;93;5;12;91;;17;51;;29;109;113;166;150;132;10;;;17;;;3;;;6;;;;5;11;2;1;;;;;;;;;;;;
31;из них (из строки 30):             инвалиды;20;;;;;;;4;5;;;;;;2;;;;;;;;;;;;;;;;;;;;;;8;;1;;;;;;;;;;;;
32;дети-инвалиды;333;2;6;8;6;9;27;30;46;;1;46;;1;13;;18;19;13;13;22;10;10;;;16;;;1;;;6;;;;5;3;2;;;;;;;;;;;;;
33;инвалиды (кроме учтенных в строке 31);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;дети-инвалиды (кроме учтенных в строке 32);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;дети-сироты и дети, оставшиеся без попечения       родителей;17;;;;;;;2;;;;;;;1;;;3;3;;2;4;;;;1;;;1;;;;;;;;;;;;;;;;;3;;3;;;
36;из них воспитанники (без приходящих учащихся);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
37;обучающиеся иностранные граждане;2;;;;;;;;;;;;;;;;;;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
38;из них девочки;1;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
39;обучающиеся лица без гражданства;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
