;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53
13;Число классов для обучающихся с нарушением опорно-двигательного аппарата, ед.;97;2;2;2;6;;6;6;6;;;6;;;3;;;3;3;3;2;4;6;;;6;;;5;;;6;;;;6;7;4;3;;;;;;;;;;;;
14;В них обучающихся, чел.;647;18;21;19;44;;35;39;33;;;42;;;27;;;30;20;16;19;24;36;;;35;;;31;;;40;;;;35;40;20;23;;;;;;;647;40;422;;;
15;Число классов для обучающихся с задержкой психического развития, ед.;644;11;8;11;9;2;60;61;65;;;57;;;53;;;66;63;65;69;44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;В них обучающихся, чел.;9024;121;110;135;131;25;701;789;869;;;839;;;821;;;895;891;963;1068;666;;;;;;;;;;;;;;;;;;;;;;;;9024;4;1065;;;
17;Число классов для обучающихся с расстройствами аутистического спектра, ед.;24;;;;;2;10;3;2;;1;3;1;;1;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;
18;В них обучающихся, чел.;180;;;;;21;65;29;13;;5;29;3;;11;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;180;;145;;1;103
19;Число классов для обучающихся со сложными дефектами, ед.;20;;;;;;3;3;2;;;4;;;3;;;;;;;;1;;;2;;;;;;;;;1;;1;;;;;;;;;;;;;;
20;В них обучающихся, чел.;137;;;;;;23;21;14;;;28;;;22;;;;;;;;5;;;11;;;;;;;;;7;;6;;;;;;;;;137;5;129;;;121
21;Число классов для обучающихся с иными ограниченными возможностями здоровья (кроме классов для обучающихся с умственной отсталостью (интеллектуальными нарушениями), ед.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;В них обучающихся, чел.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23;Итого классов (сумма строк 01,03, 05, 08, 11, 13, 15, 17, 19, 21);1439;44;33;64;66;21;138;132;94;1;1;104;1;;81;11;11;104;101;99;97;75;26;;;24;;;25;;;20;3;2;5;18;21;9;8;;;;;;;;;;;;
24;"В них обучающихся  (сумма строк 02, 04, 06, 07, 09, 10, 12, 14, 16, 18, 20, 22; сумма строк 25 - 27)";17477;512;410;808;815;201;1464;1590;1105;14;5;1334;3;;1184;88;84;1375;1353;1347;1423;1040;222;;;204;;;214;;;169;24;15;46;136;176;58;58;;;;;;;17477;86;3171;;1;263
25;в том числе обучаются:       очно;17404;512;410;808;815;198;1460;1589;1104;14;5;1327;3;;1177;88;84;1375;1353;1344;1418;1034;220;;;203;;;209;;;165;24;15;46;128;169;55;52;;;;;;;17404;70;3120;;1;254
26;очно-заочно;68;;;;;3;4;1;1;;;7;;;7;;;;;3;5;6;2;;;1;;;5;;;4;;;;6;4;3;6;;;;;;;68;13;49;;;9
27;заочно;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;3;;;;;;;;;5;3;2;;;
28;из них (из строки 24):       воспитанники (без приходящих учащихся);1671;26;31;22;28;47;91;103;158;;;166;;;107;47;36;94;106;103;96;86;65;;;44;;;62;;;45;;;7;39;38;14;10;;;;;;;1522;17;600;;;19
29;девочки;5533;175;141;268;276;58;423;473;337;3;1;401;1;;350;41;33;450;446;403;423;352;86;;;78;;;68;;;59;13;5;16;52;56;24;21;;;;;;;4897;29;968;;;55
30;лица с ограниченными возможностями здоровья;17477;512;410;808;815;201;1464;1590;1105;14;5;1334;3;;1184;88;84;1375;1353;1347;1423;1040;222;;;204;;;214;;;169;24;15;46;136;176;58;58;;;;;;;;;;;;119
31;из них (из строки 30):             инвалиды;86;;;;;;1;1;;;;1;;;1;;;;;1;;3;;;;;;;1;;;2;;;1;6;22;14;32;;;;;;;;;;;;1
32;дети-инвалиды;3171;53;44;68;57;110;262;207;265;;4;307;2;;198;85;83;136;165;157;136;80;135;;;114;;;137;;;102;24;14;27;86;70;28;15;;;;;;;;;;;;117
33;инвалиды (кроме учтенных в строке 31);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;дети-инвалиды (кроме учтенных в строке 32);1;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;дети-сироты и дети, оставшиеся без попечения       родителей;334;4;6;13;10;1;14;18;13;;;19;;;26;;1;37;36;44;48;32;;;;1;;;5;;;1;;;;1;2;1;1;;;;;;;281;5;25;;;
36;из них воспитанники (без приходящих учащихся);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
37;обучающиеся иностранные граждане;268;1;6;10;12;2;7;27;16;;;23;;;24;4;3;21;25;30;32;16;1;;;1;;;3;;;1;;;;3;;;;;;;;;;238;1;16;;;1
38;из них девочки;89;;2;2;5;;5;6;4;;;7;;;12;1;1;3;13;8;12;5;1;;;;;;;;;1;;;;1;;;;;;;;;;84;;7;;;
39;обучающиеся лица без гражданства;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
