;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24
10;в том числе:       получили аттестат о среднем общем образовании;23602;121;15;42;16;92;23216;185;201;59;59;39;7;;;23661;825;1;1;;;3
11;получили на ГИА неудовлетворительные результаты;122;1;;;;;98;17;7;;;;;;;122;46;;;;;
12;не участвовали в ГИА;8;;;;;;5;1;2;;;;;;;8;10;;;;;
13;Из строки 10 получили аттестат о среднем общем образовании:    с отличием и медаль «За особые успехи в учении»;3631;8;1;6;1;14;3619;2;10;1;1;1;;;;3632;78;;;;;
14;в IV квартале прошлого года;62;1;;1;;;61;1;;1;1;1;;;;63;7;;;;;
15;после 1 сентября текущего года;56;;;;;1;51;3;2;;;;;;;56;14;;;;;
16;Из общей численности участвовавших в ГИА (из суммы строк 10 и 11)    участвовали в едином государственном экзамене (ЕГЭ)*;23629;109;14;35;11;89;23282;163;184;28;28;13;4;;;23657;867;;;;;3
17;участвовали в ЕГЭ по русскому языку (из строки 16);23611;99;11;30;10;82;23274;163;174;26;26;11;4;;;23637;808;;;;;3
18;из них сдали ЕГЭ;23590;99;11;30;10;82;23257;161;172;26;26;11;4;;;23616;793;;;;;3
19;участвовали в ЕГЭ по математике (из строки 16);23605;98;11;30;10;77;23260;162;183;22;22;7;4;;;23627;824;;;;;3
20;из них сдали ЕГЭ;23486;95;11;29;10;77;23166;145;175;22;22;7;4;;;23508;784;;;;;1
21;участвовали в ГИА в иной (кроме ЕГЭ) форме*;95;13;1;7;5;3;32;39;24;31;31;26;3;;;126;4;1;1;;;
22;Выпущено лиц, не получивших основного общего и среднего общего образования, со свидетельством об обучении;;;;;;;;;;600;600;128;288;17;;600;;;;;;
23;"Справочно. Код по ОКЕИ: человек – 792  Из численности обучавшихся во всех классах, получивших аттестат о сред-нем общем образовании с отличием и медаль «За особые успехи в учении» (из строки 13 графы 18):    получили аттестат красного цвета и медаль ""За особые успехи    в учении"" I степени";2271;;;;;;;;;;;;;;;;;;;;;
24;"получили аттестат сине-голубого цвета и медаль ""За особые успехи    в учении"" II степени";1361;;;;;;;;;;;;;;;;;;;;;
25;"Из численности обучавшихся экстернов, получивших аттестат о среднем общем образовании с отличием и медаль «За особые успехи в учении» (из строки 13 графы 19):    получили аттестат красного цвета и медаль ""За особые успехи    в учении"" I степени";43;;;;;;;;;;;;;;;;;;;;;
26;"получили аттестат сине-голубого цвета и медаль ""За особые успехи    в учении"" II степени";35;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;;;;;;;;;;;;;;;;;
