;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53
10;cлепых;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;Число классов для обучающихся с тяжелыми нарушениями речи, ед.;1;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;В них обучающихся, чел.;11;;;;;;;;;;;;;;;;;;;;11;;;;;;;;;;;;;;;;;;;;;;;;;11;;2;;;
13;Число классов для обучающихся с нарушением опорно-двигательного аппарата, ед.;77;4;4;2;7;;4;1;1;;;2;;;1;;1;5;4;4;5;4;2;;;4;;;2;;1;3;;;;2;4;5;5;;;;;;;;;;;;
14;В них обучающихся, чел.;578;27;33;21;45;;22;10;8;;;14;;;4;;6;45;36;37;47;51;16;;;16;;;6;;1;15;;;;8;21;42;47;;;;;;;578;19;287;;;4
15;Число классов для обучающихся с задержкой психического развития, ед.;10;;;;;1;3;;2;;;1;;;1;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;В них обучающихся, чел.;99;;;;;15;23;;21;;;14;;;6;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;99;;18;;;
17;Число классов для обучающихся с расстройствами аутистического спектра, ед.;94;3;1;;1;7;15;10;14;2;1;11;;1;8;6;5;5;;1;;1;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;
18;В них обучающихся, чел.;718;12;11;;6;55;135;103;106;6;1;89;;1;54;65;36;28;;1;;6;2;;;1;;;;;;;;;;;;;;;;;;;;718;;635;;;
19;Число классов для обучающихся со сложными дефектами, ед.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;В них обучающихся, чел.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21;Число классов для обучающихся с иными ограниченными возможностями здоровья (кроме классов для обучающихся с умственной отсталостью (интеллектуальными нарушениями), ед.;437;16;14;14;14;12;26;25;36;;;34;3;;24;13;13;17;23;25;20;12;15;3;1;16;;1;14;;;6;6;7;11;;5;5;6;;;;;;;;;;;;
22;В них обучающихся, чел.;4288;155;143;159;178;74;267;262;331;;;334;21;;267;115;100;200;258;262;252;132;90;23;13;114;;15;114;;;54;47;60;86;;63;44;55;;;;;;;4273;100;2168;1;14;167
23;Итого классов (сумма строк 01,03, 05, 08, 11, 13, 15, 17, 19, 21);768;25;22;18;24;29;57;39;69;2;1;59;6;2;41;24;27;32;34;36;32;23;22;5;1;29;;1;19;;1;11;9;9;12;4;10;16;17;;;;;;;;;;;;
24;"В них обучающихся  (сумма строк 02, 04, 06, 07, 09, 10, 12, 14, 16, 18, 20, 22; сумма строк 25 - 27)";6852;205;210;197;244;217;499;394;578;6;1;533;42;7;396;219;193;321;355;345;365;242;145;43;13;195;;15;144;;1;77;66;75;97;25;94;138;155;;;;;;;6837;171;4116;1;14;171
25;в том числе обучаются:       очно;6770;203;209;196;242;216;499;393;574;1;1;528;42;7;389;218;193;319;347;333;354;238;143;43;13;194;;15;143;;;76;64;73;97;25;92;136;154;;;;;;;6759;168;4064;1;10;162
26;очно-заочно;63;2;1;1;2;1;;;3;5;;4;;;5;;;2;7;10;7;3;2;;;1;;;;;1;1;;2;;;1;1;1;;;;;;;59;2;45;;4;8
27;заочно;19;;;;;;;1;1;;;1;;;2;1;;;1;2;4;1;;;;;;;1;;;;2;;;;1;1;;;;;;;;19;1;7;;;1
28;из них (из строки 24):       воспитанники (без приходящих учащихся);1607;11;23;17;15;53;72;48;141;;;99;24;6;92;45;63;40;62;52;84;49;57;20;;118;;;76;;;29;45;42;54;17;24;66;63;;;;;;;1407;65;1105;;2;22
29;девочки;2306;67;71;65;78;85;132;94;170;2;;158;11;2;110;77;62;110;125;126;136;94;54;21;5;73;;7;58;;;32;26;29;40;12;32;78;64;;;;;;;1920;57;1177;;2;71
30;лица с ограниченными возможностями здоровья;6837;205;210;196;244;217;499;394;576;6;1;533;42;7;396;219;193;319;353;344;362;239;145;43;13;195;;15;143;;1;77;66;75;97;25;94;138;155;;;;;;;;;;;;168
31;из них (из строки 30):             инвалиды;171;;;;;;;;;;;;;;1;;;2;1;;1;1;;;;;;;;;;;2;1;25;1;5;34;97;;;;;;;;;;;;10
32;дети-инвалиды;4116;125;93;82;80;179;353;257;396;6;1;337;34;5;205;178;174;149;161;165;163;92;113;27;3;170;;8;120;;1;50;64;70;65;23;54;81;32;;;;;;;;;;;;158
33;инвалиды (кроме учтенных в строке 31);1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;
34;дети-инвалиды (кроме учтенных в строке 32);14;;;;;;;1;2;;;;;;;;;2;2;2;2;2;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;
35;дети-сироты и дети, оставшиеся без попечения       родителей;15;1;;1;1;;2;2;2;;;1;;;1;1;;;;1;;;1;;;;;;1;;;;;;;;;;;;;;;;;12;;5;;;
36;из них воспитанники (без приходящих учащихся);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
37;обучающиеся иностранные граждане;25;;;;3;;2;1;3;;;;1;1;;4;;1;1;2;1;1;;;;1;;;;;;;;;2;1;;;;;;;;;;25;;7;;;
38;из них девочки;7;;;;1;;;;1;;;;1;;;1;;;;2;;;;;;;;;;;;;;;;1;;;;;;;;;;7;;2;;;
39;обучающиеся лица без гражданства;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
