;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53
10;cлепых;11;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;2;2;2;;;;;;;;;;;11;;11;;;
11;Число классов для обучающихся с тяжелыми нарушениями речи, ед.;34;3;3;3;2;1;3;2;1;2;;2;1;;;2;;1;1;1;;1;;1;;;1;;;1;;;1;;;1;;;;;;;;;;;;;;;
12;В них обучающихся, чел.;322;28;28;26;20;2;26;23;2;28;;11;14;;;25;;8;5;9;;13;;13;;;11;;;10;;;10;;;10;;;;;;;;;;322;;34;;;
13;Число классов для обучающихся с нарушением опорно-двигательного аппарата, ед.;21;;;;;;2;1;1;;;2;;;1;1;1;2;2;2;2;2;;;;;;;;;;;;;;;;1;1;;;;;;;;;;;;
14;В них обучающихся, чел.;175;;;;;;22;6;11;;;22;;;19;8;6;12;8;16;16;15;;;;;;;;;;;;;;;;6;8;;;;;;;175;;160;;;
15;Число классов для обучающихся с задержкой психического развития, ед.;93;4;5;6;6;2;5;2;5;;;4;1;;5;;;9;8;8;10;7;2;;;1;;;1;;;1;;;1;;;;;;;;;;;;;;;;
16;В них обучающихся, чел.;827;18;34;44;56;18;30;15;36;;;32;7;;47;;;84;83;75;120;65;21;;;12;;;7;;;12;;;11;;;;;;;;;;;826;;57;;;3
17;Число классов для обучающихся с расстройствами аутистического спектра, ед.;7;;;;;1;1;2;1;;;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18;В них обучающихся, чел.;33;;;;;2;3;14;12;;;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;33;;26;;;
19;Число классов для обучающихся со сложными дефектами, ед.;6;;;;;;;;;;;;2;;;1;;;;;;;1;;;1;;;;;;;;;;;;;1;;;;;;;;;;;;
20;В них обучающихся, чел.;44;;;;;;;;;;;;11;;;5;;;;;;;10;;;8;;;;;;;;;;;;;10;;;;;;;44;;44;;;
21;Число классов для обучающихся с иными ограниченными возможностями здоровья (кроме классов для обучающихся с умственной отсталостью (интеллектуальными нарушениями), ед.;32;2;2;1;3;1;2;3;2;;;2;;;;;;3;3;2;2;1;;;;;;;;;;;;;;;1;;1;;;;;;1;;;;;;
22;В них обучающихся, чел.;280;22;20;7;27;6;15;26;19;;;13;;;;;;27;27;20;17;11;;;;;;;;;;;;;;;10;;4;;;;;;9;278;9;165;;;8
23;Итого классов (сумма строк 01,03, 05, 08, 11, 13, 15, 17, 19, 21);258;9;10;11;12;9;17;10;14;3;1;16;4;1;8;8;6;15;14;15;16;14;8;1;;6;1;;6;1;;3;2;2;4;1;4;2;3;;;;;;1;;;;;;
24;"В них обучающихся  (сумма строк 02, 04, 06, 07, 09, 10, 12, 14, 16, 18, 20, 22; сумма строк 25 - 27)";2177;68;82;84;115;66;132;84;105;41;10;110;32;9;73;62;47;131;123;137;167;124;71;13;;51;11;;56;10;;21;22;14;27;10;25;13;22;;;;;;9;2174;19;933;;;11
25;в том числе обучаются:       очно;2143;65;79;84;114;66;130;80;102;41;10;110;32;9;73;62;47;128;121;131;165;119;71;13;;51;11;;56;10;;21;22;14;27;10;25;13;22;;;;;;9;2140;19;904;;;11
26;очно-заочно;34;3;3;;1;;2;4;3;;;;;;;;;3;2;6;2;5;;;;;;;;;;;;;;;;;;;;;;;;34;;29;;;
27;заочно;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28;из них (из строки 24):       воспитанники (без приходящих учащихся);408;8;10;11;16;15;21;5;21;4;5;22;5;3;16;12;14;17;22;19;27;14;29;;;22;;;19;;;10;3;4;10;;6;3;6;;;;;;9;140;;105;;;
29;девочки;733;29;23;19;34;29;53;27;38;9;2;34;17;4;28;21;22;41;42;46;49;45;21;3;;22;1;;24;1;;10;4;5;7;1;5;7;8;;;;;;2;341;;200;;;2
30;лица с ограниченными возможностями здоровья;2174;67;82;84;115;66;132;84;105;41;10;110;32;9;73;62;47;131;123;136;166;124;71;13;;51;11;;56;10;;21;22;14;27;10;25;13;22;;;;;;9;;;;;;1
31;из них (из строки 30):             инвалиды;19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;6;2;;;;;;;9;;;;;;
32;дети-инвалиды;933;19;20;14;25;43;78;47;59;16;6;66;12;5;25;42;42;41;28;47;43;40;46;1;;37;2;;43;2;;7;10;13;12;1;10;10;21;;;;;;;;;;;;1
33;инвалиды (кроме учтенных в строке 31);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;дети-инвалиды (кроме учтенных в строке 32);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;дети-сироты и дети, оставшиеся без попечения       родителей;5;;;;;;;;;;;;;;;;;2;;1;;;;;;;;;;;;1;;;1;;;;;;;;;;;;;;;;
36;из них воспитанники (без приходящих учащихся);1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;
37;обучающиеся иностранные граждане;1;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
38;из них девочки;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
39;обучающиеся лица без гражданства;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
