;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24
10;в том числе:       получили аттестат о среднем общем образовании;12610;107;21;29;4;37;12250;310;50;6;6;1;5;;;12616;84;1;1;;1;
11;получили на ГИА неудовлетворительные результаты;55;1;;;;1;33;13;9;;;;;;;55;2;;;;;
12;не участвовали в ГИА;12;;;;;;2;10;;;;;;;;12;1;;;;;
13;Из строки 10 получили аттестат о среднем общем образовании:    с отличием и медаль «За особые успехи в учении»;1700;10;;5;1;1;1689;7;4;;;;;;;1700;13;;;;;
14;в IV квартале прошлого года;76;2;1;1;;;11;65;;;;;;;;76;1;;;;;
15;после 1 сентября текущего года;62;;;;;;59;;3;;;;;;;62;2;;;;;
16;Из общей численности участвовавших в ГИА (из суммы строк 10 и 11)    участвовали в едином государственном экзамене (ЕГЭ)*;12541;90;15;27;2;33;12260;232;49;;;;;;;12541;82;1;1;;1;
17;участвовали в ЕГЭ по русскому языку (из строки 16);12532;81;9;24;2;30;12259;225;48;;;;;;;12532;75;1;1;;1;
18;из них сдали ЕГЭ;12504;78;7;23;2;30;12240;220;44;;;;;;;12504;72;1;1;;1;
19;участвовали в ЕГЭ по математике (из строки 16);12531;81;10;23;2;29;12251;232;48;;;;;;;12531;81;1;1;;1;
20;из них сдали ЕГЭ;12482;79;8;23;2;26;12221;221;40;;;;;;;12482;72;;;;1;
21;участвовали в ГИА в иной (кроме ЕГЭ) форме*;124;18;6;2;2;5;23;91;10;6;6;1;5;;;130;4;;;;;
22;Выпущено лиц, не получивших основного общего и среднего общего образования, со свидетельством об обучении;546;130;6;29;;;436;101;9;71;69;;43;;;617;14;3;;1;;
23;"Справочно. Код по ОКЕИ: человек – 792  Из численности обучавшихся во всех классах, получивших аттестат о сред-нем общем образовании с отличием и медаль «За особые успехи в учении» (из строки 13 графы 18):    получили аттестат красного цвета и медаль ""За особые успехи    в учении"" I степени";996;;;;;;;;;;;;;;;;;;;;;
24;"получили аттестат сине-голубого цвета и медаль ""За особые успехи    в учении"" II степени";704;;;;;;;;;;;;;;;;;;;;;
25;"Из численности обучавшихся экстернов, получивших аттестат о среднем общем образовании с отличием и медаль «За особые успехи в учении» (из строки 13 графы 19):    получили аттестат красного цвета и медаль ""За особые успехи    в учении"" I степени";8;;;;;;;;;;;;;;;;;;;;;
26;"получили аттестат сине-голубого цвета и медаль ""За особые успехи    в учении"" II степени";5;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;;;;;;;;;;;;;;;;;
