;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53
25;в том числе обучаются:       очно;2234;184;197;158;123;11;95;134;142;12;;160;17;;176;14;13;159;130;189;103;141;6;;;10;;;8;;;13;;;;10;21;;8;;;;;;;2228;7;244;;;4
26;очно-заочно;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27;заочно;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28;из них (из строки 24):       воспитанники (без приходящих учащихся);23;;;;;;3;;;;;1;;;;5;;;;;;;2;;;2;;;3;;;;;;;5;;;2;;;;;;;5;;4;;;
29;девочки;687;50;53;42;32;1;31;41;47;5;;48;8;;51;5;6;51;40;60;27;62;1;;;1;;;3;;;6;;;;4;6;;6;;;;;;;345;1;31;;;
30;лица с ограниченными возможностями здоровья;2228;184;197;158;123;11;95;133;142;11;;160;17;;176;14;13;159;130;185;103;141;6;;;10;;;8;;;13;;;;10;21;;8;;;;;;;;;;;;2
31;из них (из строки 30):             инвалиды;7;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;;;;;;;;;;
32;дети-инвалиды;244;17;15;9;16;2;17;13;11;;;24;1;;8;8;3;9;15;19;7;7;6;;;6;;;7;;;5;;;;9;10;;;;;;;;;;;;;;2
33;инвалиды (кроме учтенных в строке 31);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;дети-инвалиды (кроме учтенных в строке 32);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;дети-сироты и дети, оставшиеся без попечения       родителей;32;;;2;1;;1;5;;;;1;;;1;1;;1;;6;1;6;1;;;2;;;1;;;;;;;2;;;;;;;;;;18;;3;;;
36;из них воспитанники (без приходящих учащихся);7;;;;;;;;;;;;;;;1;;;;;;;1;;;2;;;1;;;;;;;2;;;;;;;;;;4;;3;;;
37;обучающиеся иностранные граждане;4;;1;1;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;
38;из них девочки;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
39;обучающиеся лица без гражданства;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
