;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24
17;участвовали в ЕГЭ по русскому языку (из строки 16);4848;16;3;8;2;23;4675;160;13;5;5;1;4;;;4853;43;1;1;;1;
18;из них сдали ЕГЭ;4724;15;3;7;2;23;4555;156;13;5;5;1;4;;;4729;43;1;1;;1;
19;участвовали в ЕГЭ по математике (из строки 16);4849;15;2;8;2;23;4674;162;13;5;5;1;4;;;4854;57;1;1;;1;
20;из них сдали ЕГЭ;4752;14;2;7;2;23;4594;147;11;5;5;1;4;;;4757;50;1;1;;1;
21;участвовали в ГИА в иной (кроме ЕГЭ) форме*;62;4;2;1;1;4;8;54;;;;;;;;62;1;1;1;;;
22;Выпущено лиц, не получивших основного общего и среднего общего образования, со свидетельством об обучении;109;14;;4;1;1;83;25;1;31;31;;12;;;140;5;;;;;
23;"Справочно. Код по ОКЕИ: человек – 792  Из численности обучавшихся во всех классах, получивших аттестат о сред-нем общем образовании с отличием и медаль «За особые успехи в учении» (из строки 13 графы 18):    получили аттестат красного цвета и медаль ""За особые успехи    в учении"" I степени";471;;;;;;;;;;;;;;;;;;;;;
24;"получили аттестат сине-голубого цвета и медаль ""За особые успехи    в учении"" II степени";318;;;;;;;;;;;;;;;;;;;;;
25;"Из численности обучавшихся экстернов, получивших аттестат о среднем общем образовании с отличием и медаль «За особые успехи в учении» (из строки 13 графы 19):    получили аттестат красного цвета и медаль ""За особые успехи    в учении"" I степени";5;;;;;;;;;;;;;;;;;;;;;
26;"получили аттестат сине-голубого цвета и медаль ""За особые успехи    в учении"" II степени";2;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;;;;;;;;;;;;;;;;;
