;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53
10;cлепых;13;;;;;1;;;3;;;1;;;;;1;;;;;;;;;2;;;3;;;1;;;;;1;;;;;;;;;13;;13;;;
11;Число классов для обучающихся с тяжелыми нарушениями речи, ед.;29;1;2;1;1;;2;2;2;;;3;;;3;;;2;1;3;2;1;;;;;;;;;;;;;;2;1;;;;;;;;;;;;;;
12;В них обучающихся, чел.;375;14;28;16;13;;32;14;26;;;37;;;43;;;25;17;40;25;13;;;;;;;;;;;;;;19;13;;;;;;;;;375;;37;;;
13;Число классов для обучающихся с нарушением опорно-двигательного аппарата, ед.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;В них обучающихся, чел.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;Число классов для обучающихся с задержкой психического развития, ед.;135;5;10;11;10;;7;5;6;;1;4;;;4;;;19;14;13;11;14;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;
16;В них обучающихся, чел.;1663;50;97;136;134;;69;54;57;;6;46;;;49;;;231;206;171;154;190;;;;13;;;;;;;;;;;;;;;;;;;;1663;;120;;;6
17;Число классов для обучающихся с расстройствами аутистического спектра, ед.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18;В них обучающихся, чел.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;Число классов для обучающихся со сложными дефектами, ед.;12;;;;;;1;;2;;;1;;;;;2;;;;;;1;;;1;;;1;;;2;;;;1;;;;;;;;;;;;;;;
20;В них обучающихся, чел.;67;;;;;;2;;5;;;8;;;;;11;;;;;;8;;;2;;;8;;;18;;;;5;;;;;;;;;;67;;62;;;
21;Число классов для обучающихся с иными ограниченными возможностями здоровья (кроме классов для обучающихся с умственной отсталостью (интеллектуальными нарушениями), ед.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;В них обучающихся, чел.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23;Итого классов (сумма строк 01,03, 05, 08, 11, 13, 15, 17, 19, 21);214;7;12;12;12;1;12;9;13;;1;11;;;7;3;4;22;16;17;14;16;2;;;5;;;4;;;3;2;;;5;2;1;1;;;;;;;;;;;;
24;"В них обучающихся  (сумма строк 02, 04, 06, 07, 09, 10, 12, 14, 16, 18, 20, 22; сумма строк 25 - 27)";2338;77;125;152;160;7;110;72;106;;6;102;;;92;15;17;265;234;225;190;217;15;;;29;;;27;;;29;5;;;32;22;4;3;;;;;;;2338;7;360;;;6
25;в том числе обучаются:       очно;2338;77;125;152;160;7;110;72;106;;6;102;;;92;15;17;265;234;225;190;217;15;;;29;;;27;;;29;5;;;32;22;4;3;;;;;;;2338;7;360;;;6
26;очно-заочно;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27;заочно;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28;из них (из строки 24):       воспитанники (без приходящих учащихся);173;;1;4;5;2;13;17;14;;;12;;;9;9;9;7;4;5;4;6;3;;;2;;;16;;;7;4;;;11;6;2;1;;;;;;;97;1;50;;;
29;девочки;733;22;36;45;48;4;25;28;37;;1;32;;;24;6;9;82;66;77;56;72;6;;;14;;;12;;;13;2;;;5;5;4;2;;;;;;;377;;37;;;3
30;лица с ограниченными возможностями здоровья;2338;77;125;152;160;7;110;72;106;;6;102;;;92;15;17;265;234;225;190;217;15;;;29;;;27;;;29;5;;;32;22;4;3;;;;;;;;;;;;4
31;из них (из строки 30):             инвалиды;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;3;2;;;;;;;;;;;;
32;дети-инвалиды;360;12;13;13;10;6;25;12;25;;;30;;;10;13;15;19;14;15;16;9;14;;;15;;;24;;;24;4;;;10;10;1;1;;;;;;;;;;;;3
33;инвалиды (кроме учтенных в строке 31);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;дети-инвалиды (кроме учтенных в строке 32);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;дети-сироты и дети, оставшиеся без попечения       родителей;63;;3;4;2;;1;2;;;;3;;;2;;;8;6;7;5;10;1;;;1;;;2;;;1;;;;4;1;;;;;;;;;42;;3;;;
36;из них воспитанники (без приходящих учащихся);3;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;2;;;;;;;;;;2;;2;;;
37;обучающиеся иностранные граждане;36;2;3;2;5;;1;1;3;;;;;;2;1;1;3;2;1;3;5;;;;;;;1;;;;;;;;;;;;;;;;;18;;3;;;
38;из них девочки;12;2;;2;2;;;1;1;;;;;;;;;1;1;;1;1;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;
39;обучающиеся лица без гражданства;1;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
