;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53
10;cлепых;13;;;;;;;;1;;;2;;;4;;;;;;;;1;;;1;;;;;;2;;;;;1;;1;;;;;;;13;;13;;;
11;Число классов для обучающихся с тяжелыми нарушениями речи, ед.;53;2;6;4;6;;4;2;;;;1;;;1;;;5;5;5;4;5;1;;;;;;;;;;;;;1;1;;;;;;;;;;;;;;
12;В них обучающихся, чел.;605;27;68;52;72;;43;18;;;;15;;;14;;;59;59;61;46;54;5;;;;;;;;;;;;;7;5;;;;;;;;;488;;33;;;
13;Число классов для обучающихся с нарушением опорно-двигательного аппарата, ед.;13;1;;;;;1;1;1;;;1;;;1;;;;;;;;1;;;1;;;1;;;1;;;;1;;1;1;;;;;;;;;;;;
14;В них обучающихся, чел.;75;5;;;;;8;5;8;;;6;;;7;;;;;;;;6;;;9;;;4;;;4;;;;6;;6;1;;;;;;;75;5;61;;;
15;Число классов для обучающихся с задержкой психического развития, ед.;65;1;1;2;2;2;2;3;5;;;4;1;;4;;;6;6;6;13;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;В них обучающихся, чел.;762;14;9;20;24;23;27;35;51;;;46;15;;47;;;78;77;73;136;87;;;;;;;;;;;;;;;;;;;;;;;;750;;124;;1;19
17;Число классов для обучающихся с расстройствами аутистического спектра, ед.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18;В них обучающихся, чел.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;Число классов для обучающихся со сложными дефектами, ед.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;В них обучающихся, чел.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21;Число классов для обучающихся с иными ограниченными возможностями здоровья (кроме классов для обучающихся с умственной отсталостью (интеллектуальными нарушениями), ед.;2;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;В них обучающихся, чел.;20;7;;;;;;;;;;;;;;;;;;;;;13;;;;;;;;;;;;;;;;;;;;;;;20;;4;;;1
23;Итого классов (сумма строк 01,03, 05, 08, 11, 13, 15, 17, 19, 21);150;5;7;6;8;2;8;8;7;;;8;1;;7;;;12;12;12;17;12;4;;;2;;;2;;;2;;;;3;2;1;2;;;;;;;;;;;;
24;"В них обучающихся  (сумма строк 02, 04, 06, 07, 09, 10, 12, 14, 16, 18, 20, 22; сумма строк 25 - 27)";1562;53;77;72;96;23;88;74;70;;;79;15;;75;;;141;138;137;182;141;29;;;16;;;7;;;11;;;;16;8;6;8;;;;;;;1433;9;291;;1;20
25;в том числе обучаются:       очно;1562;53;77;72;96;23;88;74;70;;;79;15;;75;;;141;138;137;182;141;29;;;16;;;7;;;11;;;;16;8;6;8;;;;;;;1433;9;291;;1;20
26;очно-заочно;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27;заочно;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28;из них (из строки 24):       воспитанники (без приходящих учащихся);128;12;14;13;12;;;;1;;;;;;4;;;11;13;11;17;11;2;;;1;;;;;;2;;;;2;2;;;;;;;;;119;;3;;;
29;девочки;492;15;21;19;21;6;21;29;19;;;33;5;;20;;;34;52;41;66;50;9;;;6;;;5;;;6;;;;6;2;2;4;;;;;;;267;1;42;;;6
30;лица с ограниченными возможностями здоровья;1433;53;77;72;96;23;75;63;70;;;64;15;;61;;;128;123;125;161;126;29;;;16;;;7;;;11;;;;16;8;6;8;;;;;;;;;;;;
31;из них (из строки 30):             инвалиды;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;3;2;;;;;;;;;;;;
32;дети-инвалиды;291;11;5;7;9;4;30;32;25;;;22;2;;25;;;13;11;12;16;13;14;;;9;;;5;;;9;;;;7;4;3;3;;;;;;;;;;;;
33;инвалиды (кроме учтенных в строке 31);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;дети-инвалиды (кроме учтенных в строке 32);1;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;дети-сироты и дети, оставшиеся без попечения       родителей;18;1;2;;;;;;1;;;3;;;;;;;;1;3;2;;;;;;;1;;;1;;;;3;;;;;;;;;;13;;6;;;
36;из них воспитанники (без приходящих учащихся);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
37;обучающиеся иностранные граждане;17;;;;;;;;3;;;4;;;;;;2;3;2;2;1;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;
38;из них девочки;3;;;;;;;;1;;;1;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
39;обучающиеся лица без гражданства;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
