;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53
10;cлепых;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;Число классов для обучающихся с тяжелыми нарушениями речи, ед.;5;1;2;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;В них обучающихся, чел.;68;12;28;15;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;68;;4;;;
13;Число классов для обучающихся с нарушением опорно-двигательного аппарата, ед.;20;2;2;2;2;;;;1;;;1;;;;;1;1;1;2;1;1;1;;;;;;;;;;;;;;;1;1;;;;;;;;;;;;
14;В них обучающихся, чел.;186;12;15;18;19;;;;2;;;1;;;;;1;18;17;24;17;19;1;;;;;;;;;;;;;;;8;14;;;;;;;186;;155;;;
15;Число классов для обучающихся с задержкой психического развития, ед.;54;2;3;5;4;;3;4;1;;;2;;;1;;1;7;5;4;7;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;В них обучающихся, чел.;727;22;57;74;67;;23;36;5;;;19;;;14;;3;81;86;65;91;84;;;;;;;;;;;;;;;;;;;;;;;;726;;146;;;19
17;Число классов для обучающихся с расстройствами аутистического спектра, ед.;14;;;;1;1;5;2;2;;;1;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18;В них обучающихся, чел.;101;;;;11;4;35;19;15;;;7;;;6;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;101;;95;;3;
19;Число классов для обучающихся со сложными дефектами, ед.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;В них обучающихся, чел.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21;Число классов для обучающихся с иными ограниченными возможностями здоровья (кроме классов для обучающихся с умственной отсталостью (интеллектуальными нарушениями), ед.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;В них обучающихся, чел.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23;Итого классов (сумма строк 01,03, 05, 08, 11, 13, 15, 17, 19, 21);119;6;8;9;9;3;10;7;7;;;6;;;3;1;2;10;8;7;9;6;2;;;1;;;;;;;;;;;1;2;2;;;;;;;;;;;;
24;"В них обучающихся  (сумма строк 02, 04, 06, 07, 09, 10, 12, 14, 16, 18, 20, 22; сумма строк 25 - 27)";1229;58;112;118;124;13;66;56;38;;;36;;;26;4;4;107;115;97;115;103;3;;;1;;;;;;;;;;;1;13;19;;;;;;;1228;;499;;3;19
25;в том числе обучаются:       очно;1229;58;112;118;124;13;66;56;38;;;36;;;26;4;4;107;115;97;115;103;3;;;1;;;;;;;;;;;1;13;19;;;;;;;1228;;499;;3;19
26;очно-заочно;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27;заочно;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28;из них (из строки 24):       воспитанники (без приходящих учащихся);80;;7;11;4;3;5;2;4;;;7;;;3;;1;8;10;4;3;;2;;;1;;;;;;;;;;;1;2;2;;;;;;;19;;9;;;
29;девочки;421;22;39;52;45;6;18;13;10;;;8;;;8;;;31;41;38;42;38;;;;;;;;;;;;;;;1;4;5;;;;;;;146;;58;;;4
30;лица с ограниченными возможностями здоровья;1228;58;112;118;124;13;66;56;38;;;36;;;26;4;4;107;115;97;115;102;3;;;1;;;;;;;;;;;1;13;19;;;;;;;;;;;;12
31;из них (из строки 30):             инвалиды;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;дети-инвалиды;499;13;25;24;24;12;50;40;33;;;25;;;18;4;2;44;47;36;32;33;3;;;1;;;;;;;;;;;1;13;19;;;;;;;;;;;;12
33;инвалиды (кроме учтенных в строке 31);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;дети-инвалиды (кроме учтенных в строке 32);3;;;;;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;дети-сироты и дети, оставшиеся без попечения       родителей;7;;;;;;1;;;;;3;;;1;;;;1;;;;;;;1;;;;;;;;;;;;;;;;;;;;1;;1;;;
36;из них воспитанники (без приходящих учащихся);4;;;;;;1;;;;;1;;;;;;;1;;;;;;;1;;;;;;;;;;;;;;;;;;;;1;;1;;;
37;обучающиеся иностранные граждане;6;;;;2;;;;;;;1;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
38;из них девочки;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
39;обучающиеся лица без гражданства;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
