;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53
10;cлепых;25;;;;;2;;;2;;;1;;;;2;2;;;;;;6;;;3;;;4;;;2;;;;;1;;;;;;;;;25;1;24;;;
11;Число классов для обучающихся с тяжелыми нарушениями речи, ед.;25;;1;2;2;2;2;4;2;;;2;;;2;;;1;1;1;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;В них обучающихся, чел.;286;;12;24;23;23;15;39;24;;;25;;;25;;;13;15;11;24;13;;;;;;;;;;;;;;;;;;;;;;;;264;;15;;45;
13;Число классов для обучающихся с нарушением опорно-двигательного аппарата, ед.;40;;;;;;3;2;1;;;4;;;3;;;;;1;2;1;4;;;4;;;5;;;2;;;;2;2;2;2;;;;;;;;;;;;
14;В них обучающихся, чел.;216;;;;;;33;24;1;;;40;;;22;;;;;4;4;3;36;;;12;;;12;;;3;;;;9;4;4;5;;;;;;;203;1;176;;;4
15;Число классов для обучающихся с задержкой психического развития, ед.;23;;2;3;;;2;2;2;;;2;;;1;;;2;2;1;3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;В них обучающихся, чел.;263;;25;45;;;18;29;22;;;23;;;10;;;19;21;14;29;8;;;;;;;;;;;;;;;;;;;;;;;;253;;48;;;
17;Число классов для обучающихся с расстройствами аутистического спектра, ед.;2;;;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18;В них обучающихся, чел.;20;;;10;;;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20;;14;;;
19;Число классов для обучающихся со сложными дефектами, ед.;3;;;;;;;;;;;;;;;;1;;;;;;;;;;;;1;;;1;;;;;;;;;;;;;;;;;;;
20;В них обучающихся, чел.;11;;;;;;;;;;;;;;;;7;;;;;;;;;;;;3;;;1;;;;;;;;;;;;;;11;;11;;;
21;Число классов для обучающихся с иными ограниченными возможностями здоровья (кроме классов для обучающихся с умственной отсталостью (интеллектуальными нарушениями), ед.;6;2;1;;1;;;;1;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;В них обучающихся, чел.;74;24;14;;11;;;;11;;;;;;;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;74;3;8;;;
23;Итого классов (сумма строк 01,03, 05, 08, 11, 13, 15, 17, 19, 21);139;2;4;6;3;4;8;8;10;;;13;;;7;4;4;3;3;3;7;3;8;;;7;;;11;;;5;;;;3;6;3;4;;;;;;;;;;;;
24;"В них обучающихся  (сумма строк 02, 04, 06, 07, 09, 10, 12, 14, 16, 18, 20, 22; сумма строк 25 - 27)";1131;24;51;79;34;36;76;92;76;;;114;;;62;35;28;32;36;29;57;24;68;;;30;;;54;;;27;;;;13;29;8;17;;;;;;;1086;16;466;;45;4
25;в том числе обучаются:       очно;1124;24;51;79;34;36;76;91;76;;;111;;;62;35;27;31;36;29;57;24;68;;;30;;;54;;;26;;;;13;29;8;17;;;;;;;1079;16;464;;45;4
26;очно-заочно;7;;;;;;;1;;;;3;;;;;1;1;;;;;;;;;;;;;;1;;;;;;;;;;;;;;7;;2;;;
27;заочно;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28;из них (из строки 24):       воспитанники (без приходящих учащихся);178;;13;15;;;8;11;14;;;14;;;13;;2;10;11;13;13;8;7;;;1;;;12;;;3;;;;;8;1;1;;;;;;;178;1;55;;;
29;девочки;341;3;13;22;7;11;24;23;26;;;25;;;22;15;12;12;10;10;13;7;19;;;7;;;27;;;9;;;;4;9;5;6;;;;;;;191;4;104;;;2
30;лица с ограниченными возможностями здоровья;1086;24;51;79;34;36;73;88;72;;;112;;;57;35;28;27;33;23;51;24;68;;;30;;;54;;;27;;;;6;29;8;17;;;;;;;;;;;;4
31;из них (из строки 30):             инвалиды;16;3;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;1;;11;;;;;;;;;;;;
32;дети-инвалиды;466;3;1;15;4;13;31;35;24;;;66;;;23;16;25;4;5;1;8;4;57;;;22;;;45;;;20;;;;6;25;8;5;;;;;;;;;;;;4
33;инвалиды (кроме учтенных в строке 31);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;дети-инвалиды (кроме учтенных в строке 32);45;;;;;;3;4;4;;;2;;;5;;;5;3;6;6;;;;;;;;;;;;;;;7;;;;;;;;;;;;;;;
35;дети-сироты и дети, оставшиеся без попечения       родителей;10;;;;;;;;;;;1;;;1;;1;2;1;1;1;;;;;;;;1;;;;;;;;1;;;;;;;;;8;;2;;;
36;из них воспитанники (без приходящих учащихся);9;;;;;;;;;;;1;;;1;;1;2;1;;1;;;;;;;;1;;;;;;;;1;;;;;;;;;7;;2;;;
37;обучающиеся иностранные граждане;1;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;1;;;
38;из них девочки;1;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;1;;;
39;обучающиеся лица без гражданства;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
