;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53
11;Число классов для обучающихся с тяжелыми нарушениями речи, ед.;8;;;;;2;1;;2;;;2;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;В них обучающихся, чел.;97;;;;;26;11;;27;;;21;;;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;97;;10;;;
13;Число классов для обучающихся с нарушением опорно-двигательного аппарата, ед.;33;2;2;2;2;1;1;;;;;;;;;;1;1;1;1;1;1;3;;;2;;;3;;;2;;;1;;;3;3;;;;;;;;;;;;
14;В них обучающихся, чел.;101;3;6;8;7;8;3;;;;;;;;;;1;10;9;4;2;3;7;;;5;;;7;;;5;;;3;;;4;6;;;;;;;101;;101;;;
15;Число классов для обучающихся с задержкой психического развития, ед.;24;2;2;2;2;1;1;;;;1;;;;;;1;2;1;2;1;1;1;;;1;;;1;;;1;;;;;;;1;;;;;;;;;;;;
16;В них обучающихся, чел.;322;2;30;23;32;47;18;;;;1;;;;;;1;41;28;41;28;16;3;;;1;;;2;;;3;;;;;;;5;;;;;;;322;;251;;;
17;Число классов для обучающихся с расстройствами аутистического спектра, ед.;14;;1;1;1;1;1;1;;;1;1;;;;;;1;1;1;1;;;;;1;;;;;;;;;;;;;1;;;;;;;;;;;;
18;В них обучающихся, чел.;74;;12;6;4;20;14;1;;;1;1;;;;;;7;1;3;2;;;;;1;;;;;;;;;;;;;1;;;;;;;74;;72;;;
19;Число классов для обучающихся со сложными дефектами, ед.;1;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;В них обучающихся, чел.;2;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;2;;;
21;Число классов для обучающихся с иными ограниченными возможностями здоровья (кроме классов для обучающихся с умственной отсталостью (интеллектуальными нарушениями), ед.;11;1;1;1;1;;;;;;;;;;;;;1;1;1;1;1;;;;;;;;;;;;;;;;1;1;;;;;;;;;;;;
22;В них обучающихся, чел.;150;2;7;3;6;;;;;;;;;;;;;11;11;11;21;31;;;;;;;;;;;;;;;;28;19;;;;;;;6;;4;;102;
23;Итого классов (сумма строк 01,03, 05, 08, 11, 13, 15, 17, 19, 21);135;5;7;6;9;11;4;1;4;;2;6;;;3;1;5;6;5;5;5;4;8;;;7;;;5;;;8;;;2;1;4;5;6;;;;;;;;;;;;
24;"В них обучающихся  (сумма строк 02, 04, 06, 07, 09, 10, 12, 14, 16, 18, 20, 22; сумма строк 25 - 27)";999;7;56;40;52;132;46;1;43;;2;44;;;27;7;19;70;50;59;54;51;33;;;31;;;21;;;44;;;8;12;26;33;31;;;;;;;855;8;667;;102;18
25;в том числе обучаются:       очно;999;7;56;40;52;132;46;1;43;;2;44;;;27;7;19;70;50;59;54;51;33;;;31;;;21;;;44;;;8;12;26;33;31;;;;;;;855;8;667;;102;18
26;очно-заочно;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27;заочно;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28;из них (из строки 24):       воспитанники (без приходящих учащихся);150;;;;;13;3;;15;;;16;;;6;7;7;2;;3;;;11;;;12;;;6;;;19;;;4;8;18;;;;;;;;;;;;;;7
29;девочки;295;2;14;11;15;39;11;;6;;;16;;;8;4;10;17;15;18;16;11;7;;;10;;;11;;;17;;;4;3;12;10;8;;;;;;;53;2;51;;;7
30;лица с ограниченными возможностями здоровья;855;5;50;37;47;132;46;1;43;;2;44;;;27;7;19;59;39;48;34;23;33;;;31;;;21;;;44;;;8;12;26;5;12;;;;;;;;;;;;18
31;из них (из строки 30):             инвалиды;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;1;6;;;;;;;;;;;;;;
32;дети-инвалиды;667;5;38;32;40;94;33;1;16;;2;25;;;15;4;18;46;33;40;31;19;30;;;27;;;19;;;44;;;8;11;20;5;11;;;;;;;;;;;;16
33;инвалиды (кроме учтенных в строке 31);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;дети-инвалиды (кроме учтенных в строке 32);102;;3;2;1;;;;;;;;;;;;;6;8;6;13;22;;;;;;;;;;;;;;;;25;16;;;;;;;;;;;;
35;дети-сироты и дети, оставшиеся без попечения       родителей;9;;;;;2;;;2;;;1;;;;;;;;;;;1;;;;;;;;;1;;;1;;1;;;;;;;;;;;;;;
36;из них воспитанники (без приходящих учащихся);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
37;обучающиеся иностранные граждане;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
38;из них девочки;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
39;обучающиеся лица без гражданства;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
