;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53
10;cлепых;3;;;;1;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;1;;;;;;;3;1;2;;;
11;Число классов для обучающихся с тяжелыми нарушениями речи, ед.;73;15;13;17;13;;1;;;;;;;;;;;2;1;1;1;2;1;;;1;;;2;;;1;;;;1;1;;;;;;;;;;;;;;
12;В них обучающихся, чел.;952;207;168;215;175;;12;;;;;;;;;;;26;14;10;13;24;15;;;14;;;19;;;15;;;;13;12;;;;;;;;;952;;74;;;
13;Число классов для обучающихся с нарушением опорно-двигательного аппарата, ед.;90;6;7;6;8;;3;3;3;;;3;;;1;1;;7;5;5;6;5;2;;;3;;;2;;;3;;;1;2;3;3;2;;;;;;;;;;;;
14;В них обучающихся, чел.;1033;77;96;76;99;;24;23;22;;;21;;;7;14;;94;70;70;75;69;16;;;21;;;23;;;27;;;7;24;25;33;20;;;;;;;1033;1;305;;;
15;Число классов для обучающихся с задержкой психического развития, ед.;882;32;51;52;75;3;20;25;23;1;1;27;3;1;20;1;1;99;99;113;114;119;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;
16;В них обучающихся, чел.;10086;298;495;607;839;32;196;279;236;12;3;311;25;4;252;11;8;1157;1163;1301;1349;1495;;;;;;;;;;;;;13;;;;;;;;;;;10086;;609;;5;30
17;Число классов для обучающихся с расстройствами аутистического спектра, ед.;9;;;;;;2;4;1;;;1;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18;В них обучающихся, чел.;39;;;;;;6;23;5;;;2;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;39;;38;;;1
19;Число классов для обучающихся со сложными дефектами, ед.;54;;;;;1;3;6;3;;1;2;2;;;5;3;1;1;1;1;1;3;;;5;;;4;;;4;;;;3;4;;;;;;;;;;;;;;
20;В них обучающихся, чел.;302;;;;;4;26;33;15;;4;4;13;;;26;17;14;5;7;11;8;11;;;23;;;27;;;18;;;;15;21;;;;;;;;;302;1;195;;;4
21;Число классов для обучающихся с иными ограниченными возможностями здоровья (кроме классов для обучающихся с умственной отсталостью (интеллектуальными нарушениями), ед.;25;3;3;2;3;;;;;;;;;;;;;2;2;3;2;4;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;
22;В них обучающихся, чел.;283;20;30;27;36;;;;;;;;;;;;;26;26;35;28;43;;;;;;;;;;;;;;;;12;;;;;;;;283;;19;;;
23;Итого классов (сумма строк 01,03, 05, 08, 11, 13, 15, 17, 19, 21);1262;64;80;85;107;8;29;38;37;1;2;36;5;1;21;16;14;115;113;126;127;133;11;;;15;;;15;;;16;;;3;15;17;7;5;;;;;;;;;;;;
24;"В них обучающихся  (сумма строк 02, 04, 06, 07, 09, 10, 12, 14, 16, 18, 20, 22; сумма строк 25 - 27)";13683;682;841;1004;1227;65;264;358;330;12;7;362;38;4;259;110;87;1347;1313;1443;1503;1652;77;;;100;;;122;;;111;;;20;118;120;68;39;;;;;;;13683;42;1829;;5;45
25;в том числе обучаются:       очно;13662;682;841;1004;1227;65;264;358;330;12;7;362;38;4;259;110;87;1347;1313;1442;1503;1632;77;;;100;;;122;;;111;;;20;118;120;68;39;;;;;;;13662;42;1829;;5;45
26;очно-заочно;20;;;;;;;;;;;;;;;;;;;;;20;;;;;;;;;;;;;;;;;;;;;;;;20;;;;;
27;заочно;1;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;
28;из них (из строки 24):       воспитанники (без приходящих учащихся);652;21;29;44;61;5;13;9;18;;;26;9;;5;17;10;34;53;67;51;57;14;;;18;;;16;;;20;;;7;26;15;2;5;;;;;;;377;12;86;;;2
29;девочки;4758;223;281;329;412;27;78;117;108;4;2;126;12;;83;44;40;478;458;498;516;610;32;;;48;;;50;;;31;;;11;42;46;31;21;;;;;;;2171;17;294;;;6
30;лица с ограниченными возможностями здоровья;13683;682;841;1004;1227;65;264;358;330;12;7;362;38;4;259;110;87;1347;1313;1443;1503;1652;77;;;100;;;122;;;111;;;20;118;120;68;39;;;;;;;;;;;;9
31;из них (из строки 30):             инвалиды;42;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;3;20;4;14;;;;;;;;;;;;
32;дети-инвалиды;1829;102;99;91;94;37;75;94;85;5;3;76;14;1;17;83;55;115;82;77;92;83;57;;;65;;;77;;;76;;;8;77;56;28;5;;;;;;;;;;;;5
33;инвалиды (кроме учтенных в строке 31);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;дети-инвалиды (кроме учтенных в строке 32);5;;2;;;;;;;;;;;;;;;;1;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;дети-сироты и дети, оставшиеся без попечения       родителей;433;11;18;22;29;1;7;8;9;;;15;;;11;;3;36;47;58;65;67;1;;;4;;;2;;;3;;;5;5;2;1;3;;;;;;;261;2;15;;;
36;из них воспитанники (без приходящих учащихся);122;3;6;7;5;;2;1;4;;;5;;;2;;3;3;7;17;17;21;1;;;4;;;1;;;2;;;5;2;2;;2;;;;;;;103;2;6;;;
37;обучающиеся иностранные граждане;199;8;22;12;23;2;2;4;2;;;4;;;2;1;;25;31;21;19;21;;;;;;;;;;;;;;;;;;;;;;;;95;;1;;;
38;из них девочки;65;4;7;4;9;1;;2;1;;;1;;;1;;;5;9;8;6;7;;;;;;;;;;;;;;;;;;;;;;;;27;;1;;;
39;обучающиеся лица без гражданства;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
