;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53
10;cлепых;11;;;;;;;;1;;;1;;;;1;;;;;;;;;;1;;;2;;;2;;;;;1;1;1;;;;;;;11;1;10;;;
11;Число классов для обучающихся с тяжелыми нарушениями речи, ед.;48;2;3;3;3;3;7;5;4;;;3;;;4;;;2;3;1;1;1;2;;;1;;;;;;;;;;;;;;;;;;;;;;;;;
12;В них обучающихся, чел.;538;14;27;30;33;39;79;50;51;;;39;;;50;;;26;27;8;18;14;19;;;14;;;;;;;;;;;;;;;;;;;;538;;65;;;
13;Число классов для обучающихся с нарушением опорно-двигательного аппарата, ед.;3;;;;;;;;;;;;;;1;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;В них обучающихся, чел.;4;;;;;;;;;;;;;;2;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;4;;;
15;Число классов для обучающихся с задержкой психического развития, ед.;234;4;4;12;8;1;16;23;20;3;;17;2;;11;3;;23;23;23;23;14;;;;1;1;;;1;;;;;1;;;;;;;;;;;;;;;;
16;В них обучающихся, чел.;2366;32;27;87;55;4;135;189;186;30;;183;17;;124;22;;280;244;268;266;162;;;;13;13;;;12;;;;;17;;;;;;;;;;;2366;;127;;;1
17;Число классов для обучающихся с расстройствами аутистического спектра, ед.;5;;;;;1;1;1;;;;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18;В них обучающихся, чел.;5;;;;;1;1;1;;;;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;2;;;
19;Число классов для обучающихся со сложными дефектами, ед.;17;;;;;1;1;1;1;;;3;;;1;2;2;;;;;;1;;;1;;;1;;;1;;;1;;;;;;;;;;;;;;;;
20;В них обучающихся, чел.;25;;;;;2;1;2;1;;;3;;;1;4;4;;;;;;3;;;1;;;1;;;1;;;1;;;;;;;;;;;25;;14;;;
21;Число классов для обучающихся с иными ограниченными возможностями здоровья (кроме классов для обучающихся с умственной отсталостью (интеллектуальными нарушениями), ед.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;В них обучающихся, чел.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23;Итого классов (сумма строк 01,03, 05, 08, 11, 13, 15, 17, 19, 21);358;8;9;16;12;9;27;32;28;3;;29;2;;19;8;5;27;26;24;24;15;6;;;7;1;;7;1;;4;;;3;2;2;1;1;;;;;;;;;;;;
24;"В них обучающихся  (сумма строк 02, 04, 06, 07, 09, 10, 12, 14, 16, 18, 20, 22; сумма строк 25 - 27)";3217;66;70;137;104;60;223;256;253;30;;249;17;;179;40;16;308;271;276;284;176;34;;;45;13;;31;12;;27;;;22;3;12;1;2;;;;;;;3217;3;364;;;1
25;в том числе обучаются:       очно;3215;66;70;135;104;60;223;256;253;30;;249;17;;179;40;16;308;271;276;284;176;34;;;45;13;;31;12;;27;;;22;3;12;1;2;;;;;;;3215;3;362;;;1
26;очно-заочно;2;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;2;;;
27;заочно;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28;из них (из строки 24):       воспитанники (без приходящих учащихся);75;;;;;1;5;5;2;;;7;;;1;2;5;;;;;;7;;;5;;;9;;;13;;;1;3;6;1;2;;;;;;;75;3;50;;;
29;девочки;1044;27;28;43;33;19;63;79;73;10;;68;5;;62;10;5;115;94;88;82;67;10;;;16;6;;14;4;;9;;;7;;5;1;1;;;;;;;1044;;18;;;1
30;лица с ограниченными возможностями здоровья;3217;66;70;137;104;60;223;256;253;30;;249;17;;179;40;16;308;271;276;284;176;34;;;45;13;;31;12;;27;;;22;3;12;1;2;;;;;;;;;;;;1
31;из них (из строки 30):             инвалиды;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;1;;;;;;;;;;;;
32;дети-инвалиды;364;7;7;10;8;11;35;31;41;1;;34;;;13;9;8;23;12;15;11;3;13;;;15;;;26;;;15;;;4;3;7;1;1;;;;;;;;;;;;
33;инвалиды (кроме учтенных в строке 31);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;дети-инвалиды (кроме учтенных в строке 32);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;дети-сироты и дети, оставшиеся без попечения       родителей;91;;1;1;1;3;1;8;9;;;8;;;6;1;1;6;10;7;7;11;1;;;1;;;2;;;3;;;;1;2;;;;;;;;;91;1;12;;;
36;из них воспитанники (без приходящих учащихся);12;;;;;1;;3;;;;;;;1;;1;;;;;;1;;;;;;;;;2;;;;1;2;;;;;;;;;12;1;8;;;
37;обучающиеся иностранные граждане;18;;;2;;;;4;1;;;;;;;;;;;5;2;3;;;;;1;;;;;;;;;;;;;;;;;;;18;;;;;
38;из них девочки;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
39;обучающиеся лица без гражданства;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
