;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24
10;в том числе:       получили аттестат о среднем общем образовании;6859;110;4;33;;15;6793;61;5;13;13;4;9;;;6872;5;;;;;
11;получили на ГИА неудовлетворительные результаты;135;29;;4;;;116;14;5;;;;;;;135;1;;;;;
12;не участвовали в ГИА;15;1;;1;;;2;10;3;;;;;;;15;;;;;;
13;Из строки 10 получили аттестат о среднем общем образовании:    с отличием и медаль «За особые успехи в учении»;755;;;;;;754;1;;1;1;;1;;;756;1;;;;;
14;в IV квартале прошлого года;402;5;;;;;401;1;;7;7;;7;;;409;;;;;;
15;после 1 сентября текущего года;35;3;;;;;34;1;;2;2;;2;;;37;;;;;;
16;Из общей численности участвовавших в ГИА (из суммы строк 10 и 11)    участвовали в едином государственном экзамене (ЕГЭ)*;6875;63;3;23;;14;6807;58;10;6;6;;6;;;6881;6;;;;;
17;участвовали в ЕГЭ по русскому языку (из строки 16);6822;51;3;13;;14;6759;53;10;6;6;;6;;;6828;4;;;;;
18;из них сдали ЕГЭ;6729;47;3;13;;14;6682;39;8;6;6;;6;;;6735;4;;;;;
19;участвовали в ЕГЭ по математике (из строки 16);6814;47;3;13;;13;6746;58;10;4;4;;4;;;6818;5;;;;;
20;из них сдали ЕГЭ;6646;32;3;11;;13;6597;44;5;4;4;;4;;;6650;5;;;;;
21;участвовали в ГИА в иной (кроме ЕГЭ) форме*;119;76;1;14;;1;102;17;;7;7;4;3;;;126;;;;;;
22;Выпущено лиц, не получивших основного общего и среднего общего образования, со свидетельством об обучении;158;67;1;23;;3;154;4;;16;15;;5;;;174;4;;;;;
23;"Справочно. Код по ОКЕИ: человек – 792  Из численности обучавшихся во всех классах, получивших аттестат о сред-нем общем образовании с отличием и медаль «За особые успехи в учении» (из строки 13 графы 18):    получили аттестат красного цвета и медаль ""За особые успехи    в учении"" I степени";360;;;;;;;;;;;;;;;;;;;;;
24;"получили аттестат сине-голубого цвета и медаль ""За особые успехи    в учении"" II степени";396;;;;;;;;;;;;;;;;;;;;;
25;"Из численности обучавшихся экстернов, получивших аттестат о среднем общем образовании с отличием и медаль «За особые успехи в учении» (из строки 13 графы 19):    получили аттестат красного цвета и медаль ""За особые успехи    в учении"" I степени";1;;;;;;;;;;;;;;;;;;;;;
26;"получили аттестат сине-голубого цвета и медаль ""За особые успехи    в учении"" II степени";;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;;;;;;;;;;;;;;;;;
