;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
20;немецкого языка;5;;;;;1;1;;;;;1;1;;;1;1;1;1;1;1
21;французского языка;13;;;;;;;;;3;3;3;3;2;2;2;2;3;3;;
22;китайского языка;8;1;1;1;1;1;;4;4;;;1;1;;;;;;;;
23;физической культуры;1113;86;28;137;46;160;59;192;66;141;48;114;44;104;48;83;40;61;21;35;8
24;труда (технологии);750;28;17;59;33;61;31;83;40;82;49;99;55;98;61;101;58;90;49;49;25
25;музыки и пения;331;34;28;39;31;47;33;41;33;23;21;36;31;35;33;32;29;28;25;16;11
26;изобразительного искусства, черчения;240;19;18;12;9;22;14;16;14;26;21;30;26;43;40;34;29;23;15;15;12
27;основ безопасности и защиты Родины;199;14;3;25;4;29;1;28;2;16;1;23;2;15;1;16;1;24;1;9;2
28;основ духовно-нравственной культуры народов России;34;2;1;1;1;1;1;3;3;7;7;4;4;5;5;5;4;3;3;3;2
29;прочих предметов;481;19;12;22;20;34;25;52;37;47;43;39;31;45;39;55;48;88;84;80;71
30;учителя-логопеды;179;11;11;28;27;15;15;43;43;15;15;21;21;13;13;12;12;10;10;11;11
31;учителя-дефектологи;67;3;3;8;8;9;8;6;6;12;12;7;7;7;7;3;3;2;2;10;10
32;из них:                      олигофренопедагог;15;1;1;1;1;1;1;3;3;5;5;;;2;2;1;1;1;1;;
33;тифлопедагог;;;;;;;;;;;;;;;;;;;;;
34;сурдопедагог;7;;;;;;;;;1;1;1;1;;;;;;;5;5
35;социальные педагоги;458;23;21;40;38;48;47;77;74;60;58;33;33;48;47;47;46;52;49;30;30
36;педагоги дополнительного образования;665;54;39;82;58;64;36;69;51;72;52;59;46;67;48;59;46;61;49;78;57
37;педагоги-психологи;527;42;38;74;66;86;84;89;85;67;66;42;41;46;46;31;30;28;28;22;20
38;воспитатели;1139;46;43;79;70;126;116;142;133;159;145;136;130;156;151;129;125;108;104;58;56
39;мастера производственного обучения;253;6;5;23;11;17;9;28;14;28;16;40;23;24;16;33;17;36;18;18;12
40;тьюторы;169;15;12;13;12;18;17;24;22;19;19;15;15;14;14;15;15;17;14;19;17
41;советники директора по воспитанию и взаимодействию                с детскими общественными объединениям;172;19;17;22;19;37;33;37;33;27;27;11;11;9;9;4;4;3;3;3;3
42;другие;728;40;35;70;56;80;66;94;87;75;68;64;57;69;65;82;77;84;78;70;66
43;учебно-вспомогательный персонал;1643;66;55;115;85;180;141;213;175;182;155;200;169;212;190;183;167;172;155;120;105
44;иной персонал;10469;263;141;460;266;829;486;1116;729;1229;836;1317;941;1438;1005;1569;1060;1337;878;911;623
45;из них:             ассистент (помощник);8;;;;;3;3;2;2;1;1;1;1;1;1;;;;;;
46;сурдопереводчик;;;;;;;;;;;;;;;;;;;;;
47;тифлосурдопереводчик;;;;;;;;;;;;;;;;;;;;;
48;Из общей численности педагогических работников (стр.06):             персонал, работающий в подразделениях (группах)             дошкольного образования;625;39;38;53;53;84;83;92;91;80;79;62;62;73;73;61;61;49;47;32;31
49;из них воспитатели;550;36;36;50;50;76;75;82;81;72;71;51;51;63;63;56;56;40;39;24;24
50;персонал, работающий в классах очно-заочного и заочного             обучения, учебно-консультационных пунктах;46;1;1;4;2;7;5;6;3;2;1;10;7;3;3;3;3;5;3;5;4
51;из них учителя;44;1;1;3;1;7;5;6;3;2;1;10;7;3;3;3;3;5;3;4;3
;;;;;;;;;;;;;;;;;;;;;;
;;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам
;;Должностное лицо, ответственное за предоставление первичных статистических данных (лицо, уполномоченное предоставлять первичные статистические данные от имени юридического лица или от имени гражданина, осуществляющего предпринемательскую деятельность без;Должностное лицо, ответственное за предоставление первичных статистических данных (лицо, уполномоченное предоставлять первичные статистические данные от имени юридического лица или от имени гражданина, осуществляющего предпринемательскую деятельность без;Должностное лицо, ответственное за предоставление первичных статистических данных (лицо, уполномоченное предоставлять первичные статистические данные от имени юридического лица или от имени гражданина, осуществляющего предпринемательскую деятельность без;;;;;;;;;;;;;;;;;;
;;Должностное лицо, ответственное за предоставление первичных статистических данных (лицо, уполномоченное предоставлять первичные статистические данные от имени юридического лица или от имени гражданина, осуществляющего предпринемательскую деятельность без;Должностное лицо, ответственное за предоставление первичных статистических данных (лицо, уполномоченное предоставлять первичные статистические данные от имени юридического лица или от имени гражданина, осуществляющего предпринемательскую деятельность без;Должностное лицо, ответственное за предоставление первичных статистических данных (лицо, уполномоченное предоставлять первичные статистические данные от имени юридического лица или от имени гражданина, осуществляющего предпринемательскую деятельность без;;;;;;;;;;;;;;;;;;
;;образования юридического лица);образования юридического лица);образования юридического лица);;;;;;;;;;;;;;;;;;
;;;;;(должность);(должность);(должность);;(Ф.И.О);(Ф.И.О);(Ф.И.О);(подпись);;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;(номер контактного телефона);(номер контактного телефона);;(e-mail);(e-mail);;(дата составления документа);(дата составления документа);;;;;;;;;;
