;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53
27;заочно;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28;из них (из строки 24):       воспитанники (без приходящих учащихся);241;1;1;;1;3;20;13;12;;;29;;;10;6;18;3;;1;;;24;;;25;;;17;;;16;;;;14;11;8;8;;;;;;;145;7;131;;;1
29;девочки;545;6;3;6;6;23;48;19;49;;;48;;3;32;6;17;38;30;33;26;51;12;;;20;;;17;;;19;;;;14;7;5;7;;;;;;;290;;156;;;3
30;лица с ограниченными возможностями здоровья;1582;17;12;15;20;63;125;97;145;;;147;;7;107;14;33;102;82;96;112;129;47;;;51;;;41;;;39;;;;32;18;15;16;;;;;;;;;;;;7
31;из них (из строки 30):             инвалиды;12;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;2;3;6;;;;;;;;;;;;
32;дети-инвалиды;795;14;7;4;6;47;81;62;98;;;79;;1;41;14;33;34;35;22;13;15;35;;;40;;;36;;;24;;;;21;11;12;10;;;;;;;;;;;;4
33;инвалиды (кроме учтенных в строке 31);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;дети-инвалиды (кроме учтенных в строке 32);1;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;дети-сироты и дети, оставшиеся без попечения       родителей;24;1;1;;1;1;4;1;2;;;;;;6;;;1;1;;1;;;;;2;;;1;;;1;;;;;;;;;;;;;;5;;;;;2
36;из них воспитанники (без приходящих учащихся);8;1;1;;;;;;;;;;;;2;;;1;;;;;;;;2;;;1;;;;;;;;;;;;;;;;;;;;;;
37;обучающиеся иностранные граждане;8;1;;;;2;1;;;;;2;;;;;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;5;;1;;;
38;из них девочки;5;;;;;2;;;;;;2;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;5;;1;;;
39;обучающиеся лица без гражданства;4;;;;;2;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;
