;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53
10;cлепых;38;;;;;6;;;;;;5;;;7;;1;;;;;;3;;;2;;;3;;;3;;;;;2;3;3;;;;;;;38;5;33;;;
11;Число классов для обучающихся с тяжелыми нарушениями речи, ед.;23;1;3;3;2;;2;4;;;;2;;;2;;;1;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;В них обучающихся, чел.;136;4;9;9;4;;19;24;;;;16;;;22;;;9;10;8;;2;;;;;;;;;;;;;;;;;;;;;;;;136;;12;;;
13;Число классов для обучающихся с нарушением опорно-двигательного аппарата, ед.;20;1;;;;;1;2;2;;;2;;;1;;;1;;;;1;2;;;2;;;;;;2;;;;1;2;;;;;;;;;;;;;;
14;В них обучающихся, чел.;196;6;;;;;13;14;15;;;24;;;12;;;11;;;;11;20;;;32;;;;;;20;;;;6;12;;;;;;;;;196;3;175;;;3
15;Число классов для обучающихся с задержкой психического развития, ед.;218;6;14;19;23;;1;2;2;1;;2;;;3;;;20;29;30;30;34;1;;;;;;;;;1;;;;;;;;;;;;;;;;;;;
16;В них обучающихся, чел.;1979;41;86;159;218;;8;15;11;13;;14;;;27;;;186;271;284;288;332;11;;;;;;;;;15;;;;;;;;;;;;;;1979;;72;;;62
17;Число классов для обучающихся с расстройствами аутистического спектра, ед.;15;1;;;;2;3;3;1;;;3;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18;В них обучающихся, чел.;50;7;;;;9;7;4;1;;;13;;;;8;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;50;;38;;;
19;Число классов для обучающихся со сложными дефектами, ед.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;В них обучающихся, чел.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21;Число классов для обучающихся с иными ограниченными возможностями здоровья (кроме классов для обучающихся с умственной отсталостью (интеллектуальными нарушениями), ед.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;В них обучающихся, чел.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23;Итого классов (сумма строк 01,03, 05, 08, 11, 13, 15, 17, 19, 21);329;9;17;22;25;4;9;12;9;1;;14;;;8;3;5;22;30;31;31;36;8;;;10;;;3;;;6;;;;3;9;1;1;;;;;;;;;;;;
24;"В них обучающихся  (сумма строк 02, 04, 06, 07, 09, 10, 12, 14, 16, 18, 20, 22; сумма строк 25 - 27)";2723;58;95;168;222;25;60;62;55;13;;102;;;79;21;22;206;281;292;289;345;69;;;82;;;24;;;60;;;;20;60;7;6;;;;;;;2723;18;583;;;65
25;в том числе обучаются:       очно;2723;58;95;168;222;25;60;62;55;13;;102;;;79;21;22;206;281;292;289;345;69;;;82;;;24;;;60;;;;20;60;7;6;;;;;;;2723;18;583;;;65
26;очно-заочно;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27;заочно;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28;из них (из строки 24):       воспитанники (без приходящих учащихся);186;;;9;;4;9;2;13;;;13;;;9;8;10;;;;;;20;;;27;;;13;;;14;;;;11;17;5;2;;;;;;;86;2;83;;;
29;девочки;998;23;32;64;83;6;20;22;26;3;;41;;;33;10;13;70;96;99;104;117;30;;;29;;;10;;;20;;;;10;32;4;1;;;;;;;407;3;102;;;1
30;лица с ограниченными возможностями здоровья;2723;58;95;168;222;25;60;62;55;13;;102;;;79;21;22;206;281;292;289;345;69;;;82;;;24;;;60;;;;20;60;7;6;;;;;;;;;;;;8
31;из них (из строки 30):             инвалиды;18;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;1;9;;5;;;;;;;;;;;;
32;дети-инвалиды;583;17;8;6;7;17;38;23;36;;;63;;;25;20;19;17;16;6;5;21;49;;;71;;;17;;;38;;;;18;39;7;;;;;;;;;;;;;5
33;инвалиды (кроме учтенных в строке 31);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;дети-инвалиды (кроме учтенных в строке 32);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;дети-сироты и дети, оставшиеся без попечения       родителей;75;1;2;5;4;;;;1;;;1;;;1;;;;15;9;14;20;;;;1;;;;;;1;;;;;;;;;;;;;;27;;1;;;
36;из них воспитанники (без приходящих учащихся);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
37;обучающиеся иностранные граждане;18;;1;1;5;;;;;;;;;;;;;1;2;;3;5;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;
38;из них девочки;6;;1;;2;;;;;;;;;;;;;;;;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
39;обучающиеся лица без гражданства;6;;;1;3;;;;;;;;;;;;;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
