;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53
10;cлепых;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;2;1;1;;;
11;Число классов для обучающихся с тяжелыми нарушениями речи, ед.;12;1;1;1;1;1;;;1;;;;;;;;;;;;;;1;;;;;;1;;;1;;;1;2;;;;;;;;;;;;;;;
12;В них обучающихся, чел.;121;8;8;15;12;9;;;9;;;;;;;;;;;;;;12;;;;;;8;;;10;;;13;17;;;;;;;;;;121;;38;;;
13;Число классов для обучающихся с нарушением опорно-двигательного аппарата, ед.;11;1;1;1;1;1;;;;;;;;;;;;1;1;1;;2;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;
14;В них обучающихся, чел.;51;9;4;9;3;1;;;;;;;;;;;;5;6;5;;8;;;;;;;;;;;;;;;;;1;;;;;;;51;;35;;;
15;Число классов для обучающихся с задержкой психического развития, ед.;29;;;;;3;4;2;4;;;5;;;4;;;2;2;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;В них обучающихся, чел.;271;;;;;25;40;14;35;;;44;;;39;;;16;26;10;6;16;;;;;;;;;;;;;;;;;;;;;;;;271;;43;;;
17;Число классов для обучающихся с расстройствами аутистического спектра, ед.;27;;;;;4;6;3;2;;;5;;;5;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18;В них обучающихся, чел.;110;;;;;17;27;13;4;;;21;;;12;;;;;16;;;;;;;;;;;;;;;;;;;;;;;;;;105;2;87;;;
19;Число классов для обучающихся со сложными дефектами, ед.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;В них обучающихся, чел.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21;Число классов для обучающихся с иными ограниченными возможностями здоровья (кроме классов для обучающихся с умственной отсталостью (интеллектуальными нарушениями), ед.;3;;;1;;;;;;;;;;;;;;;;;;1;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;
22;В них обучающихся, чел.;6;;;3;;;;;;;;;;;;;;;;;;1;;;;;2;;;;;;;;;;;;;;;;;;;6;;;;;2
23;Итого классов (сумма строк 01,03, 05, 08, 11, 13, 15, 17, 19, 21);145;2;3;3;2;12;11;6;12;;;16;;;11;3;7;4;3;4;1;4;4;;;5;1;2;4;;2;6;1;3;4;5;1;1;2;;;;;;;;;;;;
24;"В них обучающихся  (сумма строк 02, 04, 06, 07, 09, 10, 12, 14, 16, 18, 20, 22; сумма строк 25 - 27)";902;17;21;27;15;74;72;31;70;;;94;;;62;16;35;27;32;31;6;25;21;;;28;2;12;23;;11;40;5;18;34;36;5;7;5;;;;;;;897;8;487;;;2
25;в том числе обучаются:       очно;878;17;21;27;15;74;72;30;67;;;91;;;58;16;33;27;32;31;6;25;20;;;27;2;12;20;;11;39;5;18;29;36;5;7;5;;;;;;;875;7;467;;;2
26;очно-заочно;23;;;;;;;1;3;;;3;;;4;;2;;;;;;;;;1;;;3;;;1;;;5;;;;;;;;;;;21;1;19;;;
27;заочно;1;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;1;;1;;;
28;из них (из строки 24):       воспитанники (без приходящих учащихся);170;;6;;;18;11;11;14;;;2;;;9;10;14;2;;;;;6;;;11;;3;7;;7;8;2;10;6;9;1;2;1;;;;;;;101;1;70;;;
29;девочки;306;5;12;11;4;19;23;7;13;;;36;;;16;8;14;13;10;11;2;9;5;;;13;1;6;6;;6;10;3;10;14;13;1;2;3;;;;;;;88;2;61;;;1
30;лица с ограниченными возможностями здоровья;897;17;21;27;15;74;72;31;70;;;94;;;57;16;35;27;32;31;6;25;21;;;28;2;12;23;;11;40;5;18;34;36;5;7;5;;;;;;;;;;;;2
31;из них (из строки 30):             инвалиды;8;;;;;;;;;;;;;;1;;;;;1;;;;;;;;;1;;;2;;;;;;;3;;;;;;;;;;;;
32;дети-инвалиды;487;4;9;9;3;45;36;17;44;;;52;;;24;9;30;9;8;19;1;5;9;;;25;;12;10;;11;23;5;18;20;18;5;5;2;;;;;;;;;;;;
33;инвалиды (кроме учтенных в строке 31);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;дети-инвалиды (кроме учтенных в строке 32);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;дети-сироты и дети, оставшиеся без попечения       родителей;1;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;
36;из них воспитанники (без приходящих учащихся);1;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;
37;обучающиеся иностранные граждане;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
38;из них девочки;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
39;обучающиеся лица без гражданства;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
