;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24
11;получили на ГИА неудовлетворительные результаты;67;;;;;;66;1;;;;;;;;67;2;;;;;
12;не участвовали в ГИА;3;1;1;;;;3;;;;;;;;;3;;;;;;
13;Из строки 10 получили аттестат о среднем общем образовании:    с отличием и медаль «За особые успехи в учении»;1311;5;;2;;2;1310;1;;;;;;;;1311;2;;;;;
14;в IV квартале прошлого года;625;1;1;;;1;625;;;;;;;;;625;5;;;;;
15;после 1 сентября текущего года;10;;;;;1;10;;;;;;;;;10;;;;;;
16;Из общей численности участвовавших в ГИА (из суммы строк 10 и 11)    участвовали в едином государственном экзамене (ЕГЭ)*;8806;33;5;25;5;25;8789;13;4;;;;;;;8806;47;1;1;;;3
17;участвовали в ЕГЭ по русскому языку (из строки 16);8738;30;4;22;5;22;8721;13;4;;;;;;;8738;44;;;;;3
18;из них сдали ЕГЭ;8425;28;2;22;5;20;8409;12;4;;;;;;;8425;44;;;;;3
19;участвовали в ЕГЭ по математике (из строки 16);8740;29;4;21;5;20;8723;13;4;;;;;;;8740;45;1;1;;;3
20;из них сдали ЕГЭ;8370;27;2;21;5;20;8353;13;4;;;;;;;8370;44;1;1;;;3
21;участвовали в ГИА в иной (кроме ЕГЭ) форме*;78;2;;2;;;33;45;;2;2;1;;;;80;;;;;;
22;Выпущено лиц, не получивших основного общего и среднего общего образования, со свидетельством об обучении;294;107;6;24;1;2;288;4;2;145;139;9;64;;;439;3;3;3;;;
23;"Справочно. Код по ОКЕИ: человек – 792  Из численности обучавшихся во всех классах, получивших аттестат о сред-нем общем образовании с отличием и медаль «За особые успехи в учении» (из строки 13 графы 18):    получили аттестат красного цвета и медаль ""За особые успехи    в учении"" I степени";809;;;;;;;;;;;;;;;;;;;;;
24;"получили аттестат сине-голубого цвета и медаль ""За особые успехи    в учении"" II степени";502;;;;;;;;;;;;;;;;;;;;;
25;"Из численности обучавшихся экстернов, получивших аттестат о среднем общем образовании с отличием и медаль «За особые успехи в учении» (из строки 13 графы 19):    получили аттестат красного цвета и медаль ""За особые успехи    в учении"" I степени";1;;;;;;;;;;;;;;;;;;;;;
26;"получили аттестат сине-голубого цвета и медаль ""За особые успехи    в учении"" II степени";1;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;;;;;;;;;;;;;;;;;
