;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53
10;cлепых;3;;;;;;1;;1;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;3;;;
11;Число классов для обучающихся с тяжелыми нарушениями речи, ед.;28;3;3;4;2;1;2;;1;1;;3;;;1;;;;1;1;1;;2;;;;;;1;;;1;;;;;;;;;;;;;;;;;;;
12;В них обучающихся, чел.;238;27;35;40;24;12;16;;6;12;;22;;;7;;;;9;5;11;;7;;;;;;2;;;3;;;;;;;;;;;;;;238;;32;;;1
13;Число классов для обучающихся с нарушением опорно-двигательного аппарата, ед.;2;;;;;;;;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;В них обучающихся, чел.;10;;;;;;;;9;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10;;10;;;
15;Число классов для обучающихся с задержкой психического развития, ед.;176;7;8;10;14;2;9;11;8;3;;7;3;;6;;1;19;25;16;14;11;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;
16;В них обучающихся, чел.;1812;52;86;100;147;20;86;105;70;40;;66;33;;78;;1;208;251;179;163;122;3;;;2;;;;;;;;;;;;;;;;;;;;1812;1;224;;;19
17;Число классов для обучающихся с расстройствами аутистического спектра, ед.;14;1;1;;;2;2;2;1;1;;1;;;2;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18;В них обучающихся, чел.;70;8;2;;;10;13;16;2;5;;3;;;8;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;70;;62;;;
19;Число классов для обучающихся со сложными дефектами, ед.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;В них обучающихся, чел.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21;Число классов для обучающихся с иными ограниченными возможностями здоровья (кроме классов для обучающихся с умственной отсталостью (интеллектуальными нарушениями), ед.;2;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;В них обучающихся, чел.;19;;;11;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19;;;;;
23;Итого классов (сумма строк 01,03, 05, 08, 11, 13, 15, 17, 19, 21);266;11;13;15;17;7;18;15;15;5;;17;3;1;11;1;2;21;28;18;17;13;5;;;2;;;3;;;3;;;;2;2;;1;;;;;;;;;;;;
24;"В них обучающихся  (сумма строк 02, 04, 06, 07, 09, 10, 12, 14, 16, 18, 20, 22; сумма строк 25 - 27)";2333;87;127;151;179;51;127;129;109;57;;118;33;1;105;3;4;221;268;190;183;130;17;;;8;;;6;;;11;;;;6;5;;7;;;;;;;2333;9;465;;;20
25;в том числе обучаются:       очно;2332;87;127;151;179;51;127;129;109;57;;118;33;1;105;3;4;221;267;190;183;130;17;;;8;;;6;;;11;;;;6;5;;7;;;;;;;2332;9;465;;;20
26;очно-заочно;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27;заочно;1;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;
28;из них (из строки 24):       воспитанники (без приходящих учащихся);22;;;;;;;;;;;;;;;;;13;9;;;;;;;;;;;;;;;;;;;;;;;;;;;22;;2;;;1
29;девочки;687;25;43;39;63;14;26;43;29;22;;33;12;;26;3;;59;79;49;62;37;6;;;4;;;3;;;3;;;;1;2;;4;;;;;;;578;4;146;;;3
30;лица с ограниченными возможностями здоровья;2333;87;127;151;179;51;127;129;109;57;;118;33;1;105;3;4;221;268;190;183;130;17;;;8;;;6;;;11;;;;6;5;;7;;;;;;;;;;;;11
31;из них (из строки 30):             инвалиды;9;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;2;;6;;;;;;;;;;;;
32;дети-инвалиды;465;20;21;10;15;20;48;49;47;8;;42;2;1;31;3;2;30;29;19;21;10;10;;;6;;;4;;;8;;;;6;3;;;;;;;;;;;;;;5
33;инвалиды (кроме учтенных в строке 31);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;дети-инвалиды (кроме учтенных в строке 32);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;дети-сироты и дети, оставшиеся без попечения       родителей;131;3;1;10;9;;5;8;6;1;;;5;;5;;;17;19;12;16;12;;;;;;;1;;;1;;;;;;;;;;;;;;87;1;10;;;
36;из них воспитанники (без приходящих учащихся);1;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;
37;обучающиеся иностранные граждане;14;;;4;;;1;2;;1;;;;;1;;;;2;2;;1;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;
38;из них девочки;4;;;2;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;
39;обучающиеся лица без гражданства;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;
