;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24
10;в том числе:       получили аттестат о среднем общем образовании;8262;64;6;20;;22;8214;44;4;14;14;5;5;;;8276;258;5;2;2;1;2
11;получили на ГИА неудовлетворительные результаты;342;4;;2;;;327;11;4;;;;;;;342;61;;;;;
12;не участвовали в ГИА;10;;;;;;5;4;1;;;;;;;10;9;;;;;
13;Из строки 10 получили аттестат о среднем общем образовании:    с отличием и медаль «За особые успехи в учении»;1168;7;2;1;;2;1161;7;;;;;;;;1168;28;1;;1;;
14;в IV квартале прошлого года;550;4;;;;;550;;;;;;;;;550;5;;;;;
15;после 1 сентября текущего года;27;;;;;;27;;;;;;;;;27;6;;;;;
16;Из общей численности участвовавших в ГИА (из суммы строк 10 и 11)    участвовали в едином государственном экзамене (ЕГЭ)*;8563;62;4;18;;20;8500;55;8;5;5;;1;;;8568;315;5;2;2;1;1
17;участвовали в ЕГЭ по русскому языку (из строки 16);8434;55;3;11;;17;8371;55;8;5;5;;;;;8439;289;3;1;2;1;1
18;из них сдали ЕГЭ;7952;50;3;6;;17;7897;50;5;5;5;;;;;7957;252;3;1;2;1;1
19;участвовали в ЕГЭ по математике (из строки 16);8430;53;3;11;;16;8367;55;8;5;5;;;;;8435;301;3;1;2;1;1
20;из них сдали ЕГЭ;7720;47;3;6;;15;7672;44;4;5;5;;;;;7725;237;3;1;2;1;1
21;участвовали в ГИА в иной (кроме ЕГЭ) форме*;41;6;2;4;;2;41;;;9;9;5;4;;;50;4;;;;;1
22;Выпущено лиц, не получивших основного общего и среднего общего образования, со свидетельством об обучении;273;46;4;27;;1;264;5;4;43;43;1;31;;;316;38;5;;3;;
23;"Справочно. Код по ОКЕИ: человек – 792  Из численности обучавшихся во всех классах, получивших аттестат о сред-нем общем образовании с отличием и медаль «За особые успехи в учении» (из строки 13 графы 18):    получили аттестат красного цвета и медаль ""За особые успехи    в учении"" I степени";651;;;;;;;;;;;;;;;;;;;;;
24;"получили аттестат сине-голубого цвета и медаль ""За особые успехи    в учении"" II степени";517;;;;;;;;;;;;;;;;;;;;;
25;"Из численности обучавшихся экстернов, получивших аттестат о среднем общем образовании с отличием и медаль «За особые успехи в учении» (из строки 13 графы 19):    получили аттестат красного цвета и медаль ""За особые успехи    в учении"" I степени";9;;;;;;;;;;;;;;;;;;;;;
26;"получили аттестат сине-голубого цвета и медаль ""За особые успехи    в учении"" II степени";19;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;;;;;;;;;;;;;;;;;
