;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53
10;cлепых;38;;;;;4;;;5;;1;1;;3;;4;1;;;;;;2;;;2;;;5;;;3;;;;;3;4;;;;;;;;38;2;36;;;
11;Число классов для обучающихся с тяжелыми нарушениями речи, ед.;46;3;3;4;5;1;3;;1;;1;;;;2;;;3;2;1;2;;3;;;2;;;2;;;1;1;2;2;1;1;;;;;;;;;;;;;;
12;В них обучающихся, чел.;433;25;44;46;55;6;21;;13;;1;;;;11;;;14;13;8;18;;31;;;18;;;23;;;6;16;22;20;12;10;;;;;;;;;433;;23;;;
13;Число классов для обучающихся с нарушением опорно-двигательного аппарата, ед.;60;2;3;2;1;;7;4;4;;;3;;;6;;;4;3;4;4;1;3;;;2;;;2;;;1;;;;;3;1;;;;;;;;;;;;;
14;В них обучающихся, чел.;156;2;7;5;1;;15;14;15;;;14;;;14;;;5;9;9;11;2;9;;;7;;;8;;;4;;;;;4;1;;;;;;;;156;1;149;;;78
15;Число классов для обучающихся с задержкой психического развития, ед.;423;4;6;15;13;1;22;30;31;;;35;;;36;;;44;44;48;58;36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;В них обучающихся, чел.;4683;34;27;137;128;12;225;313;356;;;406;;;428;;;504;511;538;655;409;;;;;;;;;;;;;;;;;;;;;;;;4683;1;134;;;12
17;Число классов для обучающихся с расстройствами аутистического спектра, ед.;61;1;1;2;;2;7;10;6;;;8;;;5;;;6;4;3;4;1;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;
18;В них обучающихся, чел.;215;2;2;3;;24;33;40;30;;;25;;;12;;;14;13;7;8;1;;;;;;;;;;1;;;;;;;;;;;;;;215;;174;;;147
19;Число классов для обучающихся со сложными дефектами, ед.;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;
20;В них обучающихся, чел.;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;1;;1;;;
21;Число классов для обучающихся с иными ограниченными возможностями здоровья (кроме классов для обучающихся с умственной отсталостью (интеллектуальными нарушениями), ед.;5;;;;1;;;;1;;;;;;;;;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;В них обучающихся, чел.;27;;;;1;;;;1;;;;;;;;;;6;10;;9;;;;;;;;;;;;;;;;;;;;;;;;27;;7;;;
23;Итого классов (сумма строк 01,03, 05, 08, 11, 13, 15, 17, 19, 21);694;10;13;23;20;9;47;47;50;4;4;53;4;4;53;10;8;57;55;57;68;42;9;;;8;;;7;;;12;1;2;2;3;8;2;2;;;;;;;;;;;;
24;"В них обучающихся  (сумма строк 02, 04, 06, 07, 09, 10, 12, 14, 16, 18, 20, 22; сумма строк 25 - 27)";5953;63;80;191;185;66;314;375;450;13;16;485;9;17;484;33;28;537;553;572;692;425;59;;;56;;;55;;;54;16;22;20;23;41;14;5;;;;;;;5953;20;791;;;238
25;в том числе обучаются:       очно;5914;63;79;189;185;66;311;367;445;13;16;481;9;17;483;33;28;530;551;569;691;424;59;;;55;;;55;;;54;16;22;20;23;41;14;5;;;;;;;5914;20;758;;;217
26;очно-заочно;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;
27;заочно;38;;1;2;;;3;8;5;;;4;;;1;;;7;2;3;1;;;;;1;;;;;;;;;;;;;;;;;;;;38;;33;;;21
28;из них (из строки 24):       воспитанники (без приходящих учащихся);384;5;3;9;12;8;22;33;34;8;12;38;5;9;28;7;8;23;12;11;14;9;9;;;14;;;10;;;16;;;;8;14;1;2;;;;;;;314;4;67;;;1
29;девочки;2012;20;28;60;58;17;109;113;160;5;7;156;3;7;167;20;10;179;181;194;248;146;22;;;23;;;19;;;25;2;5;3;6;13;5;1;;;;;;;1227;6;207;;;45
30;лица с ограниченными возможностями здоровья;5953;63;80;191;185;66;314;375;450;13;16;485;9;17;484;33;28;537;553;572;692;425;59;;;56;;;55;;;54;16;22;20;23;41;14;5;;;;;;;;;;;;182
31;из них (из строки 30):             инвалиды;20;;;;;;;;;;;;;;;1;1;;;;2;;;;;;;;;;;1;;;;1;8;1;5;;;;;;;;;;;;1
32;дети-инвалиды;791;6;11;9;9;30;67;65;75;13;12;74;8;17;48;21;20;39;42;30;33;18;19;;;26;;;25;;;32;1;1;3;8;17;12;;;;;;;;;;;;;73
33;инвалиды (кроме учтенных в строке 31);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;дети-инвалиды (кроме учтенных в строке 32);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;дети-сироты и дети, оставшиеся без попечения       родителей;73;1;;3;2;1;7;1;5;;1;6;;;6;3;2;8;2;7;10;4;;;;1;;;;;;;;2;;1;;;;;;;;;;23;;3;;;
36;из них воспитанники (без приходящих учащихся);6;;;;;;;;;;1;;;;1;;1;;;1;1;;;;;;;;;;;;;;;1;;;;;;;;;;6;;3;;;
37;обучающиеся иностранные граждане;23;;;4;2;;1;1;1;1;;;;;2;1;;;3;1;2;4;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;
38;из них девочки;7;;;1;1;;;;1;1;;;;;;1;;;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
39;обучающиеся лица без гражданства;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
