;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53
10;cлепых;6;1;;;;;;;;;;1;;;;;2;;;1;;;;;;;;;;;;;;;;;;1;;;;;;;;6;;6;;;
11;Число классов для обучающихся с тяжелыми нарушениями речи, ед.;17;;;;;;2;2;2;;;2;;;2;;;;;;;;1;;;2;;;1;;;1;;;1;;1;;;;;;;;;;;;;;
12;В них обучающихся, чел.;154;;;;;;21;22;20;;;13;;;16;;;;;;;;10;;;19;;;5;;;11;;;9;;8;;;;;;;;;154;;5;;;
13;Число классов для обучающихся с нарушением опорно-двигательного аппарата, ед.;14;;;;;;;2;1;;;1;;;3;;;;;;;;;;;2;;;1;;;1;;;2;;1;;;;;;;;;;;;;;
14;В них обучающихся, чел.;57;;;;;;;7;5;;;5;;;13;;;;;;;;;;;7;;;5;;;4;;;6;;5;;;;;;;;;57;;57;;;1
15;Число классов для обучающихся с задержкой психического развития, ед.;160;2;2;3;3;;9;14;13;2;;13;2;;11;2;1;19;19;16;23;4;;;;;;;;;;1;;;1;;;;;;;;;;;;;;;;
16;В них обучающихся, чел.;1619;16;17;22;27;;82;106;120;10;;140;17;;130;20;13;195;207;179;254;44;;;;;;;;;;9;;;11;;;;;;;;;;;1520;;115;;;8
17;Число классов для обучающихся с расстройствами аутистического спектра, ед.;3;;;;;;;2;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18;В них обучающихся, чел.;3;;;;;;;2;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;3;;;3
19;Число классов для обучающихся со сложными дефектами, ед.;1;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;В них обучающихся, чел.;1;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;1;;;1
21;Число классов для обучающихся с иными ограниченными возможностями здоровья (кроме классов для обучающихся с умственной отсталостью (интеллектуальными нарушениями), ед.;10;1;;1;1;;;;;;;;;;;;;1;1;2;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;В них обучающихся, чел.;29;3;;3;4;;;;;;;;;;;;;2;1;7;3;6;;;;;;;;;;;;;;;;;;;;;;;;29;11;;;;23
23;Итого классов (сумма строк 01,03, 05, 08, 11, 13, 15, 17, 19, 21);250;4;3;5;5;2;12;21;19;2;;21;2;;17;6;5;21;21;19;24;6;5;;;6;;;4;;;7;;;5;1;6;1;;;;;;;;;;;;;
24;"В них обучающихся  (сумма строк 02, 04, 06, 07, 09, 10, 12, 14, 16, 18, 20, 22; сумма строк 25 - 27)";2101;28;28;38;43;8;104;138;152;10;;172;17;;160;31;29;211;220;199;257;50;24;;;34;;;22;;;48;;;36;3;35;4;;;;;;;;2002;11;270;;;37
25;в том числе обучаются:       очно;2099;28;28;38;43;8;104;138;152;10;;170;17;;160;31;29;211;220;199;257;50;24;;;34;;;22;;;48;;;36;3;35;4;;;;;;;;2000;11;269;;;37
26;очно-заочно;2;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;1;;;
27;заочно;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28;из них (из строки 24):       воспитанники (без приходящих учащихся);143;;;;;;11;11;8;;;20;;;7;1;1;3;26;4;24;3;5;;;4;;;2;;;6;;;3;;4;;;;;;;;;30;;2;;;
29;девочки;690;9;12;10;19;2;36;46;43;6;;51;10;;57;9;10;62;80;60;76;16;8;;;12;;;7;;;18;;;15;;12;4;;;;;;;;260;6;28;;;12
30;лица с ограниченными возможностями здоровья;2002;28;28;38;43;8;104;123;139;10;;161;17;;160;31;29;203;201;186;248;39;24;;;34;;;22;;;48;;;36;3;35;4;;;;;;;;;;;;;
31;из них (из строки 30):             инвалиды;11;;;2;2;;;;;;;;;;;;;2;;2;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;дети-инвалиды;270;2;4;3;5;5;18;29;23;;;25;;;24;5;9;15;7;10;13;1;12;;;12;;;8;;;11;;;10;3;13;3;;;;;;;;;;;;;
33;инвалиды (кроме учтенных в строке 31);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;дети-инвалиды (кроме учтенных в строке 32);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;дети-сироты и дети, оставшиеся без попечения       родителей;53;2;;2;3;;2;2;5;;;3;;;3;;1;3;7;3;14;;;;;;;;;;;;;;1;;2;;;;;;;;;20;;2;;;2
36;из них воспитанники (без приходящих учащихся);5;;;;;;1;;;;;;;;;;;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;
37;обучающиеся иностранные граждане;2;;;;;;;;;;;;;;1;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;
38;из них девочки;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
39;обучающиеся лица без гражданства;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
