;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24
10;в том числе:       получили аттестат о среднем общем образовании;14046;323;12;48;8;56;13892;146;8;72;72;48;20;;;14118;212;;;;;
11;получили на ГИА неудовлетворительные результаты;23;;;;;;23;;;;;;;;;23;7;;;;;
12;не участвовали в ГИА;3;;;;;;3;;;;;;;;;3;2;;;;;
13;Из строки 10 получили аттестат о среднем общем образовании:    с отличием и медаль «За особые успехи в учении»;3146;58;2;8;;17;3143;3;;5;5;2;2;;;3151;40;;;;;
14;в IV квартале прошлого года;134;2;;;;1;134;;;9;9;;7;;;143;;;;;;
15;после 1 сентября текущего года;11;;;;;;11;;;;;;;;;11;4;;;;;
16;Из общей численности участвовавших в ГИА (из суммы строк 10 и 11)    участвовали в едином государственном экзамене (ЕГЭ)*;13864;312;9;42;8;49;13826;30;8;44;44;34;8;;;13908;219;;;;;
17;участвовали в ЕГЭ по русскому языку (из строки 16);13851;301;9;34;8;48;13821;22;8;16;16;6;8;;;13867;213;;;;;
18;из них сдали ЕГЭ;13837;300;9;33;7;46;13807;22;8;16;16;6;8;;;13853;210;;;;;
19;участвовали в ЕГЭ по математике (из строки 16);13833;296;9;34;8;45;13803;22;8;8;8;5;1;;;13841;217;;;;;
20;из них сдали ЕГЭ;13704;295;9;34;8;44;13674;22;8;8;8;5;1;;;13712;207;;;;;
21;участвовали в ГИА в иной (кроме ЕГЭ) форме*;205;11;3;6;;7;89;116;;28;28;14;12;;;233;;;;;;
22;Выпущено лиц, не получивших основного общего и среднего общего образования, со свидетельством об обучении;66;39;2;18;;;66;;;904;900;61;423;;;970;;;;;;
23;"Справочно. Код по ОКЕИ: человек – 792  Из численности обучавшихся во всех классах, получивших аттестат о сред-нем общем образовании с отличием и медаль «За особые успехи в учении» (из строки 13 графы 18):    получили аттестат красного цвета и медаль ""За особые успехи    в учении"" I степени";1750;;;;;;;;;;;;;;;;;;;;;
24;"получили аттестат сине-голубого цвета и медаль ""За особые успехи    в учении"" II степени";1401;;;;;;;;;;;;;;;;;;;;;
25;"Из численности обучавшихся экстернов, получивших аттестат о среднем общем образовании с отличием и медаль «За особые успехи в учении» (из строки 13 графы 19):    получили аттестат красного цвета и медаль ""За особые успехи    в учении"" I степени";25;;;;;;;;;;;;;;;;;;;;;
26;"получили аттестат сине-голубого цвета и медаль ""За особые успехи    в учении"" II степени";15;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;;;;;;;;;;;;;;;;;
