;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53
10;cлепых;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;Число классов для обучающихся с тяжелыми нарушениями речи, ед.;11;;;;;;1;1;1;;;1;;;1;;;1;1;2;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;В них обучающихся, чел.;111;;;;;;14;12;11;;;12;;;13;;;10;8;13;7;11;;;;;;;;;;;;;;;;;;;;;;;;111;;6;;;
13;Число классов для обучающихся с нарушением опорно-двигательного аппарата, ед.;4;;1;1;1;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;В них обучающихся, чел.;5;;1;1;2;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;5;;;
15;Число классов для обучающихся с задержкой психического развития, ед.;70;1;1;1;5;;7;5;5;;;4;;;4;;;7;7;7;9;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;В них обучающихся, чел.;700;13;3;4;42;;60;53;51;;;45;;;45;;;60;84;64;98;78;;;;;;;;;;;;;;;;;;;;;;;;669;36;34;;;
17;Число классов для обучающихся с расстройствами аутистического спектра, ед.;8;;1;;;1;1;;2;;;1;;;;;;1;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;
18;В них обучающихся, чел.;17;;1;;;8;2;;2;;;2;;;;;;1;;;;;;;;;;;;;;1;;;;;;;;;;;;;;17;;16;;;
19;Число классов для обучающихся со сложными дефектами, ед.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;В них обучающихся, чел.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21;Число классов для обучающихся с иными ограниченными возможностями здоровья (кроме классов для обучающихся с умственной отсталостью (интеллектуальными нарушениями), ед.;3;;;;;;;;;;;;;;;;;;;;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;В них обучающихся, чел.;3;;;;;;;;;;;;;;;;;;;;1;2;;;;;;;;;;;;;;;;;;;;;;;;3;;3;;;
23;Итого классов (сумма строк 01,03, 05, 08, 11, 13, 15, 17, 19, 21);142;3;5;5;10;3;12;6;8;3;;9;2;;5;4;2;9;9;9;11;10;5;;;3;;;2;;;6;;;1;;;;;;;;;;;;;;;;
24;"В них обучающихся  (сумма строк 02, 04, 06, 07, 09, 10, 12, 14, 16, 18, 20, 22; сумма строк 25 - 27)";1118;47;32;47;76;10;93;65;64;16;;62;16;;58;21;12;71;93;77;106;91;18;;;12;;;7;;;22;;;2;;;;;;;;;;;1087;38;210;;;
25;в том числе обучаются:       очно;1118;47;32;47;76;10;93;65;64;16;;62;16;;58;21;12;71;93;77;106;91;18;;;12;;;7;;;22;;;2;;;;;;;;;;;1087;38;210;;;
26;очно-заочно;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27;заочно;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28;из них (из строки 24):       воспитанники (без приходящих учащихся);224;;;;;;33;25;23;;;24;;;20;;;24;17;16;24;18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;девочки;388;22;14;23;26;;36;18;11;3;;12;5;;21;10;8;27;36;20;37;28;11;;;4;;;3;;;11;;;2;;;;;;;;;;;144;;11;;;
30;лица с ограниченными возможностями здоровья;1087;47;32;47;76;10;93;65;64;16;;62;16;;58;21;12;62;77;77;100;91;18;;;12;;;7;;;22;;;2;;;;;;;;;;;;;;;;
31;из них (из строки 30):             инвалиды;38;;;;;;4;3;5;;;4;;;6;;;4;1;6;1;2;;;;;;;1;;;;;;1;;;;;;;;;;;;;;;;
32;дети-инвалиды;210;;2;2;5;10;24;5;6;16;;8;16;;1;21;12;4;7;4;2;6;18;;;12;;;6;;;22;;;1;;;;;;;;;;;;;;;;
33;инвалиды (кроме учтенных в строке 31);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;дети-инвалиды (кроме учтенных в строке 32);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;дети-сироты и дети, оставшиеся без попечения       родителей;5;;;;;;;;;;;;;;;;;;;;4;1;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;
36;из них воспитанники (без приходящих учащихся);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
37;обучающиеся иностранные граждане;4;;;;1;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;
38;из них девочки;3;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;
39;обучающиеся лица без гражданства;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
